2.02.2.02.01.09.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,2160000,,,,
2.02.2.02.01.09.01.5.2.2.01.001. ,Belanja alat tulis kantor ,2160000, Alat tulis kantor untuk di lapangan (144 desa @Rp15000) 2160000.00,,,
2.02.2.02.01.09.01.5.2.2.03. ,Belanja Jasa Kantor ,5150000,,,,
2.02.2.02.01.09.01.5.2.2.03.027. ,Belanja jasa narasumber/tenaga ahli ,5150000, Honor pengolah data 5150000.00,,,
2.02.2.02.01.09.01.5.2.2.06. ,Belanja Cetak dan Penggandaan ,950457,,,,
2.02.2.02.01.09.01.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,950457, Penggandaan 450457.00 Penjilidan 500000.00,,,
2.02.2.02.01.09.01.5.2.2.11. ,Belanja Makanan dan Minuman ,2400000,,,,
2.02.2.02.01.09.01.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,2400000, Belanja makan. minum dan snack rakor persiapan 800000.00 Belanja makan. minum dan snack rakor pengambilan data 800000.00 Belanja makan. minum dan snack evaluasi 800000.00,,,
2.02.2.02.01.09.01.5.2.2.15. ,Belanja Perjalanan Dinas ,8200000,,,,
2.02.2.02.01.09.01.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,8200000, Perjalanan dinas Pengumpul Data 8200000.00 Golongan III 7200000.00 Golongan II 1000000.00,,,
2.02.2.02.01.09.02. ,PENYUSUNAN RENCANA STRATEGIS SKPD ,5895000,Lokasi Kegiatan: Dishutbun Kabupaten Gunungkidul dan DIY Sumber Dana: DAU.,,,
2.02.2.02.01.09.02.5.2.1. ,BELANJA PEGAWAI ,3350000,,,,
2.02.2.02.01.09.02.5.2.1.01. ,Honorarium PNS ,3350000,,,,
2.02.2.02.01.09.02.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,3350000, #NAME?500000.00 #NAME?400000.00 #NAME?350000.00 #NAME?2100000.00,,,
2.02.2.02.01.09.02.5.2.2. ,BELANJA BARANG DAN JASA ,2545000,,,,
2.02.2.02.01.09.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,400000,,,,
2.02.2.02.01.09.02.5.2.2.01.001. ,Belanja alat tulis kantor ,400000, ATK Kegiatan 400000.00,,,
2.02.2.02.01.09.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,400000,,,,
2.02.2.02.01.09.02.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,400000, Foto Copy Kegiatan 400000.00,,,
2.02.2.02.01.09.02.5.2.2.11. ,Belanja Makanan dan Minuman ,625000,,,,
2.02.2.02.01.09.02.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,625000, Minum Snack Rakor 225000.00 Makan Minum rakor 400000.00,,,
2.02.2.02.01.09.02.5.2.2.15. ,Belanja Perjalanan Dinas ,1120000,,,,
2.02.2.02.01.09.02.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,1120000, #NAME?300000.00 #NAME?500000.00 #NAME?320000.00,,,
2.02.2.02.01.09.03. ,PENYUSUNAN RENCANA KERJA SKPD ,5900000,Lokasi Kegiatan: Kab Gunungkidul Sumber Dana: DAU.,,,
2.02.2.02.01.09.03.5.2.1. ,BELANJA PEGAWAI ,2700000,,,,
2.02.2.02.01.09.03.5.2.1.03. ,Uang Lembur ,700000,,,,
2.02.2.02.01.09.03.5.2.1.03.001. ,Uang Lembur PNS ,700000, #NAME?400000.00 #NAME?300000.00,,,
2.02.2.02.01.09.03.5.2.1.09. ,Honorarium Pengelola SIPKD ,2000000,,,,
2.02.2.02.01.09.03.5.2.1.09.002. ,Honorarium Operator SIPKD ,2000000, Honor operator SIPKD 2000000.00,,,
2.02.2.02.01.09.03.5.2.2. ,BELANJA BARANG DAN JASA ,3200000,,,,
2.02.2.02.01.09.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,400000,,,,
2.02.2.02.01.09.03.5.2.2.01.001. ,Belanja alat tulis kantor ,400000, ATK 400000.00,,,
2.02.2.02.01.09.03.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1200000,,,,
2.02.2.02.01.09.03.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1200000, Penggandaan dan jilid 1200000.00,,,
2.02.2.02.01.09.03.5.2.2.11. ,Belanja Makanan dan Minuman ,1600000,,,,
2.02.2.02.01.09.03.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,1600000, Minum snack 600000.00 Makan Minum Snack 1000000.00,,,
2.02.2.02.01.09.04. ,PENYELENGGARAAN RAPAT TEKNIS PELAKSANAAN ,43195000,Lokasi Kegiatan: Dishutbun Kab Gunungkidul RENCANA KERJA SKPD Sumber Dana: DAU.,,,
2.02.2.02.01.09.04.5.2.1. ,BELANJA PEGAWAI ,7200000,,,,
2.02.2.02.01.09.04.5.2.1.02. ,Honorarium Non PNS ,7200000,,,,
2.02.2.02.01.09.04.5.2.1.02.003. ,Honorarium peserta penyuluhan/pembinaan/pelatihan ,7200000, Kegiatan rapat Teknis Pelaksanaan Rencana Kerja SKPD 7200000.00 Uang transpot peserta 7200000.00,,,
2.02.2.02.01.09.04.5.2.2. ,BELANJA BARANG DAN JASA ,35995000,,,,
2.02.2.02.01.09.04.5.2.2.01. ,Belanja Bahan Pakai Habis ,150000,,,,
2.02.2.02.01.09.04.5.2.2.01.001. ,Belanja alat tulis kantor ,150000, ATK Kegiatan Penyelenggaraan Rapat Teknis Pelaksanaan Rencana Kerja SKPD 150000.00,,,
2.02.2.02.01.09.04.5.2.2.06. ,Belanja Cetak dan Penggandaan ,300000,,,,
2.02.2.02.01.09.04.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,300000, Penggandaan dan jilid penyelenggaraan  rapat teknis pelaksanaan rencana kerja 300000.00 SKPD,,,
2.02.2.02.01.09.04.5.2.2.11. ,Belanja Makanan dan Minuman ,11025000,,,,
2.02.2.02.01.09.04.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,11025000, Kegiatan Penyelenggaraan rapat Teknis pelaksanaan rencana kerja SKPD 11025000.00 Minum snack rakor 225000.00 Makan. minum dan snack pertemuan (30 org x 18 BPP) 10800000.00,,,
2.02.2.02.01.09.04.5.2.2.15. ,Belanja Perjalanan Dinas ,24520000,,,,
2.02.2.02.01.09.04.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,5020000, Kegiatan Penyelenggaran Rapat Teknis Pelaksanaan Rencana Kerja SKPD 3720000.00 Gol IV 1200000.00 Gol III 1800000.00 Gol II 720000.00 Kegiatan rapat Koordinasi Perencanaan 1300000.00 #NAME?700000.00 #NAME?600000.00,,,
2.02.2.02.01.09.04.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,19500000, Kegiatan Rapat Koordinasi Perencanaan 19500000.00 #NAME?5600000.00 #NAME?4900000.00 #NAME?9000000.00,,,
2.02.2.02.01.09.05. ,MONITORING. EVALUASI. DAN PENGENDALIAN ,18200000,Lokasi Kegiatan: Kab Gunungkidul PROGRAM KEGIATAN SKPD Sumber Dana: DAU.,,,
2.02.2.02.01.09.05.5.2.1. ,BELANJA PEGAWAI ,1200000,,,,
2.02.2.02.01.09.05.5.2.1.01. ,Honorarium PNS ,1200000,,,,
2.02.2.02.01.09.05.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,1200000, Penanggung jawab 225000.00 Ketua 200000.00 Sekretaris 175000.00 Anggota 4 org 600000.00,,,
2.02.2.02.01.09.05.5.2.2. ,BELANJA BARANG DAN JASA ,17000000,,,,
2.02.2.02.01.09.05.5.2.2.01. ,Belanja Bahan Pakai Habis ,400000,,,,
2.02.2.02.01.09.05.5.2.2.01.001. ,Belanja alat tulis kantor ,400000, ATK 400000.00,,,
2.02.2.02.01.09.05.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1150000,,,,
2.02.2.02.01.09.05.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1150000, Penggandaan dan penjilidan 250000.00 Peggandaan blangko 900000.00,,,
2.02.2.02.01.09.05.5.2.2.11. ,Belanja Makanan dan Minuman ,2000000,,,,
2.02.2.02.01.09.05.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,2000000, Snack dan minum 900000.00 Makan minim rakor 1100000.00,,,
2.02.2.02.01.09.05.5.2.2.15. ,Belanja Perjalanan Dinas ,13450000,,,,
2.02.2.02.01.09.05.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,13450000, GOl IV 4800000.00 Gol III 6250000.00 Gol II 2400000.00,,,
2.02.2.02.01.09.12. ,PENDATAAN DAN PENGELOLAAN ARSIP SKPD ,8746000,Lokasi Kegiatan: DISHUTBUN GK Sumber Dana: DAU.,,,
2.02.2.02.01.09.12.5.2.2. ,BELANJA BARANG DAN JASA ,8746000,,,,
2.02.2.02.01.09.12.5.2.2.01. ,Belanja Bahan Pakai Habis ,7746000,,,,
2.02.2.02.01.09.12.5.2.2.01.001. ,Belanja alat tulis kantor ,7746000, ATK Kegiatan 1000000.00 Box arsip 1700000.00 Kertas Samson 775000.00 Kotak Foto 1500000.00 Lebib look arsip 53000.00 Kertas tebal penahan 300000.00 Tikler Filler 145000.00 Sekat folder kertas kendali lidah 54000.00 Sekat Folder arsip 125000.00 Katale sekat kartu kendali 165000.00 Folder Arsip 54000.00 Kartu kendali masuk rangkap 4 740000.00 Kartu kendali keluar 75000.00 Karung 100000.00 Masker hidung 330000.00 Kertas kisseng 630000.00,,,
2.02.2.02.01.09.12.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1000000,,,,
2.02.2.02.01.09.12.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1000000, Penggandaan dan foto copy 1000000.00,,,
2.02.2.02.01.09.17. ,PENYUSUNAN INDEKS KEPUASAN MASYARAKAT ,2812500,Lokasi Kegiatan: Dishutbun Kab Gunungkidul (IKM) SKPD Sumber Dana: DAU.,,,
2.02.2.02.01.09.17.5.2.2. ,BELANJA BARANG DAN JASA ,2812500,,,,
2.02.2.02.01.09.17.5.2.2.01. ,Belanja Bahan Pakai Habis ,400000,,,,
2.02.2.02.01.09.17.5.2.2.01.001. ,Belanja alat tulis kantor ,400000, ATK 400000.00,,,
2.02.2.02.01.09.17.5.2.2.06. ,Belanja Cetak dan Penggandaan ,900000,,,,
2.02.2.02.01.09.17.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,900000, Penggandaan dan penjilidan 900000.00,,,
2.02.2.02.01.09.17.5.2.2.11. ,Belanja Makanan dan Minuman ,1512500,,,,
2.02.2.02.01.09.17.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,1512500, Makan. minum dan snack 1100000.00 Minum dan snack 412500.00,,,
2.02.2.02.01.09.22. ,PENGENDALIAN INTERNAL SKPD ,4425000,Lokasi Kegiatan: Kab Gunungkidul Sumber Dana: DAU.,,,
2.02.2.02.01.09.22.5.2.2. ,BELANJA BARANG DAN JASA ,4425000,,,,
2.02.2.02.01.09.22.5.2.2.01. ,Belanja Bahan Pakai Habis ,600000,,,,
2.02.2.02.01.09.22.5.2.2.01.001. ,Belanja alat tulis kantor ,600000, ATK (SPIP) 600000.00,,,
2.02.2.02.01.09.22.5.2.2.03. ,Belanja Jasa Kantor ,1200000,,,,
2.02.2.02.01.09.22.5.2.2.03.027. ,Belanja jasa narasumber/tenaga ahli ,1200000, Honor pengajar 1200000.00,,,
2.02.2.02.01.09.22.5.2.2.06. ,Belanja Cetak dan Penggandaan ,900000,,,,
2.02.2.02.01.09.22.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,900000, Penggandaan dan Penjilidan (SPIP) 900000.00,,,
2.02.2.02.01.09.22.5.2.2.11. ,Belanja Makanan dan Minuman ,1725000,,,,
2.02.2.02.01.09.22.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,1725000, Snack dan Minum Rakor (SPIP) 20 org x 6 kali 900000.00 Makan.  Minum dan snack Rakor PMPRB 825000.00,,,
2.02.2.02.01.15. ,PROGRAM PEMANFAATAN POTENSI SUMBER DAYA ,297129000, HUTAN,,,
2.02.2.02.01.15.03. ,PENGEMBANGAN HASIL HUTAN NON-KAYU ,194414000,Lokasi Kegiatan: Dishutbun Kabupaten Gunungkidul Sumber Dana: DAU.DAK.SILPA.,,,
2.02.2.02.01.15.03.5.2.1. ,BELANJA PEGAWAI ,24530000,,,,
2.02.2.02.01.15.03.5.2.1.01. ,Honorarium PNS ,14450000,,,,
2.02.2.02.01.15.03.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,13950000, Tim pelaksana kegiatan Pokja RHL 13950000.00 Pembina 600000.00 Penasehat 550000.00 Pengarah 500000.00 Ketua 450000.00 Sekretaris 400000.00 Anggota (23 org x 2 bln) 6900000.00 Staf Sekretraiat (7 org x 2 bln) 1750000.00 Tim pelaksana kegiatan (8 org x 2 bln) 2800000.00,,,
2.02.2.02.01.15.03.5.2.1.01.002. ,Honorarium Panitia Pengadaan Barang dan Jasa ,500000, Kegiatan hasil hutan bambu 500000.00 Pejabat Pengadaan 250000.00 Pejabat Penerima 250000.00,,,
2.02.2.02.01.15.03.5.2.1.02. ,Honorarium Non PNS ,10080000,,,,
2.02.2.02.01.15.03.5.2.1.02.004. ,Upah/ongkos tenaga ,10080000, Upah tenaga (DAK Hut) 10080000.00 Upah pengadaan/pemasangan papan nama (3 HOK/unit) 280000.00 Upah pembuatan lubang tanam (2 HOK/Ha) 2800000.00 Upah penanaman (2 HOK/Ha) 2800000.00 Upah langsir bibit (1 HOK/Ha) 1400000.00 Upah pemupukan tanaman (1 HOK/Ha) 1400000.00 Upah pemeliharaan/penyulaman tanaman (1 HOK/Ha) 1400000.00,,,
2.02.2.02.01.15.03.5.2.2. ,BELANJA BARANG DAN JASA ,169884000,,,,
2.02.2.02.01.15.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,450000,,,,
2.02.2.02.01.15.03.5.2.2.01.001. ,Belanja alat tulis kantor ,450000, ATK Bambu 250000.00 ATK pelatihan teknis perlebahan 200000.00,,,
2.02.2.02.01.15.03.5.2.2.02. ,Belanja Bahan/Material ,140104000,,,,
2.02.2.02.01.15.03.5.2.2.02.002. ,Belanja bahan/bibit tanaman ,47864000, Belanja bahan/bibit tanaman DAK Hut) 47864000.00 Papan nama (8 kelompok) 1600000.00 Pembuatan patok batas untuk 8 klp (1 Ha : 1 btg) 264000.00 Pembuatan anjir untuk 8 kel (1 Ha : 100 btg) 200000.00 Pengadaan pupuk organik (500 Kg/Ha) 15000000.00 Pengadaan bibit Bambu 30800000.00,,,
2.02.2.02.01.15.03.5.2.2.02.006. ,Belanja bahan praktek KBM ,1000000, Alat dan bahan praktek KBM HHBK Lebah madu 1000000.00,,,
2.02.2.02.01.15.03.5.2.2.02.007. ,Belanja bahan sosiliasasi.diklat.seminar ,200000, ATK dan bahan peserta (20 org x 1 angkatan) 200000.00,,,
2.02.2.02.01.15.03.5.2.2.02.011. ,Belanja Alat-alat pertanian ,91040000, HHBK Bambu (DAK) 64440000.00 Serut Bambu 840000.00 Serut kayu 12600000.00 Bor Duduk 27000000.00 Gerenda tangan 10260000.00 Pahat 6000000.00 Gergaji Listrik 7740000.00 HHBK Lebah Madu (DAK) 26600000.00 Ekstraktor 5800000.00 Kotak Stup 20800000.00,,,
2.02.2.02.01.15.03.5.2.2.03. ,Belanja Jasa Kantor ,4100000,,,,
2.02.2.02.01.15.03.5.2.2.03.027. ,Belanja jasa narasumber/tenaga ahli ,4100000, Honorarium pengawas (DAK Hut) 1800000.00 Kepala Desa (8 org x 1 bulan) 800000.00 Kabag Ekobang (8 org x 1 bulan) 600000.00 Kepala Dusun (8 org x 1 bulan) 400000.00 HHBK Lebah Madu 2300000.00 Honor Pengajar (2 hari x 8 jpl x 1 angkatan) 1600000.00 Tranport pengajar (2 hari x 3 orang) 300000.00 Bantuan transport peserta (20 orang x 1 hari x 1 angkatan) 400000.00,,,
2.02.2.02.01.15.03.5.2.2.06. ,Belanja Cetak dan Penggandaan ,150000,,,,
2.02.2.02.01.15.03.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,150000, Fotocopy dan penggandaan rancangan (bambu) 150000.00,,,
2.02.2.02.01.15.03.5.2.2.08. ,Belanja Sewa Sarana Mobilitas ,3000000,,,,
2.02.2.02.01.15.03.5.2.2.08.001. ,Belanja Sewa Sarana Mobilitas Darat ,3000000, Sewa kendaraan bus kecil 26 tempat duduk (24 jam) HHBK Lebah Madu 3000000.00,,,
2.02.2.02.01.15.03.5.2.2.11. ,Belanja Makanan dan Minuman ,5100000,,,,
2.02.2.02.01.15.03.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,5100000, Belanja makan dan minum 3300000.00 Tingkat kelompok (25 org x 8 klp x 2) DAK Hut 3000000.00 Makan. minum dan snack tingkat kabupaten 300000.00 HHBK Lebah madu 1800000.00 Makan minum snak rakor 300000.00 Makan minum snack pelatihan (25 org x 2 hari x 1 angkatan) 1500000.00,,,
2.02.2.02.01.15.03.5.2.2.15. ,Belanja Perjalanan Dinas ,16980000,,,,
2.02.2.02.01.15.03.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,3280000, Perjalanan dinas dalam Kabupaten (Bambu) 1460000.00 Golongan IV 480000.00 Golongan III 900000.00 Golongan II 80000.00 Perjalanan dinas dalam provinsi (Bambu) 740000.00 Golongan IV 280000.00 Golongan III 360000.00 Golongan II 100000.00 SPPD HHBK Lebah Madu 1080000.00 Gol IV 300000.00 Gol III 700000.00 Gol II 80000.00,,,
2.02.2.02.01.15.03.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,13700000, SPPD Studi Banding Ke Grinsing. Batang. Jateng. 8300000.00 Gol IV 1600000.00 Gol III 700000.00 Gol II 6000000.00 Perjalanan ke Ibukota (Rakortekpusdal) 5400000.00 Gol IV 1600000.00 Gol III 1400000.00 Tiket 2400000.00,,,
2.02.2.02.01.15.08. ,PENGEMBANGAN PENGUJIAN DAN PENGENDALIAN ,102715000,Lokasi Kegiatan: Kab Gunungkidul PEREDARAN HASIL HUTAN Sumber Dana: DAU.,,,
2.02.2.02.01.15.08.5.2.1. ,BELANJA PEGAWAI ,57250000,,,,
2.02.2.02.01.15.08.5.2.1.02. ,Honorarium Non PNS ,57250000,,,,
2.02.2.02.01.15.08.5.2.1.02.003. ,Honorarium peserta penyuluhan/pembinaan/pelatihan ,30300000, Transport peserta sosialisasi  SVLK (25 org x 3) 1500000.00 Honorarium kepala desa (4  x 144 desa) 28800000.00,,,
2.02.2.02.01.15.08.5.2.1.02.004. ,Upah/ongkos tenaga ,26950000, Fasilitasi SLVK 26950000.00 Upah pemetaan lokasi 700000.00 Upah identifikasi. pengukuran dan penandaan pohon 26250000.00,,,
2.02.2.02.01.15.08.5.2.2. ,BELANJA BARANG DAN JASA ,45465000,,,,
2.02.2.02.01.15.08.5.2.2.01. ,Belanja Bahan Pakai Habis ,500000,,,,
2.02.2.02.01.15.08.5.2.2.01.001. ,Belanja alat tulis kantor ,500000, ATK sosialisasi SLVK 500000.00,,,
2.02.2.02.01.15.08.5.2.2.02. ,Belanja Bahan/Material ,7475000,,,,
2.02.2.02.01.15.08.5.2.2.02.002. ,Belanja bahan/bibit tanaman ,7475000, Meteran 625000.00 Papan nama kelompok 200000.00 Patok batas (1 btg/ Ha) 1650000.00 Penandaan pohon (50000) 5000000.00,,,
2.02.2.02.01.15.08.5.2.2.03. ,Belanja Jasa Kantor ,1800000,,,,
2.02.2.02.01.15.08.5.2.2.03.027. ,Belanja jasa narasumber/tenaga ahli ,1800000, Honor narasumber sosialisasi SLVK (6 JPL x 3 hr) 1800000.00,,,
2.02.2.02.01.15.08.5.2.2.06. ,Belanja Cetak dan Penggandaan ,700000,,,,
2.02.2.02.01.15.08.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,700000, PUHH pada IPK. TPT. P2SKAU 250000.00 Pemantauan hasil hutan kayu 200000.00 Penggandaan fasilitasi SVLK 250000.00,,,
2.02.2.02.01.15.08.5.2.2.11. ,Belanja Makanan dan Minuman ,11150000,,,,
2.02.2.02.01.15.08.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,11150000, Pendampingan PUHH pada IPK. TPT. P2 SKAU 8300000.00 Rakor kabupaten 300000.00 Pembinaan PUHH pada IPK. TPT. P2SKAU (40 org x 4 kali) 3200000.00 Pembinaan TPT (20 org x 4 kali) 1600000.00 Pembinaan P2SKAU 3200000.00 Pemantauan lapangan hasil hutan kayu 300000.00 Rakor kabupaten (10 org x 4 kali) 300000.00 Fasilitasi SVLK 2550000.00 Minum snack rakor kab fsilitasi SVLK (4 kali x 10 orang) 300000.00 - Makan minum sosialisasi SVLK (3 kali x 30 org) 2250000.00,,,
2.02.2.02.01.15.08.5.2.2.15. ,Belanja Perjalanan Dinas ,23840000,,,,
2.02.2.02.01.15.08.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,23840000, Pembinaan PUHH pada IPK. TPT. P2SKAU 13640000.00 Gol IV 840000.00 Gol III 12800000.00 Pemantauan hasil hutan kayu 5600000.00 Golongan IV 600000.00 Golongan III 5000000.00 Fasilitasi ASVLK 4600000.00 Gol IV 600000.00 Gol III 4000000.00,,,
2.02.2.02.01.16. ,PROGRAM REHABILITASI HUTAN DAN LAHAN ,1206258550,,,,
2.02.2.02.01.16.06. ,PENINGKATAN PERAN SERTA MASYARAKAT ,495826000,Lokasi Kegiatan: Kab Gunungkidul DALAM REHABILITASI HUTAN DAN LAHAN Sumber Dana: DAU.DAK.,,,
2.02.2.02.01.16.06.5.2.1. ,BELANJA PEGAWAI ,164425000,,,,
2.02.2.02.01.16.06.5.2.1.01. ,Honorarium PNS ,1025000,,,,
2.02.2.02.01.16.06.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,525000, Petugas pelaksana teknis (3 org x 1 bulan) 525000.00,,,
2.02.2.02.01.16.06.5.2.1.01.002. ,Honorarium Panitia Pengadaan Barang dan Jasa ,500000, Honor panitia pengadaan barang dan jasa 500000.00 Pejabat pengadaan 250000.00 Pejabat penerima 250000.00,,,
2.02.2.02.01.16.06.5.2.1.02. ,Honorarium Non PNS ,163400000,,,,
2.02.2.02.01.16.06.5.2.1.02.004. ,Upah/ongkos tenaga ,163400000, Gully Plug (DAK HUT) 65450000.00 Upah pasang profit 1650000.00 Tukang (1 HOK x 22 unit) 880000.00 Pekerja (1 hok x 22 unit) 770000.00 UPah Galian Tanah (10 HOK x 22 unit) 7700000.00 Upah pembuatan bronjong 24750000.00 Tukang (15 HOK x 22 unit) 13200000.00 Pekerja (15 HOK x 22 Unit) 11550000.00 Upah pemasangan batu bronjong 24750000.00 Tukang (15 HOK x 22 unit) 13200000.00 Pekerja (15 HOK x 22 unit) 11550000.00 Upah Pemasangan Batu Kosong 6600000.00 Tukang (0.5 x 8 HOK x 22 unit) 3520000.00 Pekerja (0.5 x 8 HOK x 22 unit) 3080000.00 Dam Penahan (DAK HUT) 97950000.00 Upah Pemasangan profil 750000.00 Tukang (10 unit x 1 HOK) 400000.00 Pekerja (10 unit x 1 HOK) 350000.00 Upah Galian Tanah (10 unit x 12 HOK) 4200000.00 UPah Pembuatan Bronjong 42750000.00 Tukang (10 unit x 57 HOK) 22800000.00 Pekerja (10 unit x 57 HOK) 19950000.00 Upah Pemasangan Batu Bronjong 42750000.00 Tukang (10 unit x 57 HOK) 22800000.00 Pekerja (10 unit x 57 HOK) 19950000.00 Upah pemasangan batu kosong 7500000.00 Tukang (10 unit x 10 HOK)4000000.00 Pekerja (10 unit x 10 HOK)3500000.00,,,
2.02.2.02.01.16.06.5.2.2. ,BELANJA BARANG DAN JASA ,331401000,,,,
2.02.2.02.01.16.06.5.2.2.01. ,Belanja Bahan Pakai Habis ,500000,,,,
2.02.2.02.01.16.06.5.2.2.01.001. ,Belanja alat tulis kantor ,500000, ATK 500000.00,,,
2.02.2.02.01.16.06.5.2.2.02. ,Belanja Bahan/Material ,314751000,,,,
2.02.2.02.01.16.06.5.2.2.02.002. ,Belanja bahan/bibit tanaman ,314751000, Gully plug (DAK Hut) 141274000.00 Pembelian bambu kecil ( 5 btg x 22 unit) 660000.00 Pembelian tali plastik ( 114 m x 22 unit) 501500.00 Pembelian kawat bronjong (22 unit x  22 m3 x 12.5 Kg) 87725000.00 Pengadaan batu bronjong (22 unit x  22 m3 x 1.25) 38417500.00 Pengadaan batu kosong (22 unit x  8 m3 x 1.25) 13970000.00 Dam Penahan (DAK Hut) 173477000.00 Pembelian bambu kecil (9 btg x 10 unit) 540000.00 Pembelian tali plastik (28 m x 10 unit) 560000.00 Pembelian kawat bronjong (10 unit x 60 m3 x 12.5 Kg) 108750000.00 Pengadaan batu bronjong (10 unit x 60 m3 x 1.25) 47625000.00 Pengadaan batu kosong (10 unit x 60 m3 x 1.2) 16002000.00,,,
2.02.2.02.01.16.06.5.2.2.06. ,Belanja Cetak dan Penggandaan ,250000,,,,
2.02.2.02.01.16.06.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,250000, Foto copy dan penggandaan rancangan 250000.00,,,
2.02.2.02.01.16.06.5.2.2.11. ,Belanja Makanan dan Minuman ,8000000,,,,
2.02.2.02.01.16.06.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,8000000, Belanja makan. minum dan snack rapat 8000000.00 Tingkat kelompok (32 klp x 2 x 15 orang) DAK Hut 7200000.00 Tingkat Kabupaten (2 x 20 orang) 800000.00,,,
2.02.2.02.01.16.06.5.2.2.15. ,Belanja Perjalanan Dinas ,7900000,,,,
2.02.2.02.01.16.06.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,2500000, Perjalanan dinas ke wilayah Kabupaten 1600000.00 Golongan IV 600000.00 Golongan III 1000000.00 Perjalanan dinas dalam provinsi 900000.00 Golongan IV 420000.00 Golongan III 480000.00,,,
2.02.2.02.01.16.06.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,5400000, Perjalanan dinas luar daerah Ibukota 5400000.00 Golongan IV 1600000.00 Golongan III 1400000.00 Tiket 2400000.00,,,
2.02.2.02.01.16.08. ,REHABILITASI HUTAN LINDUNG ,84824000,Lokasi Kegiatan: Kab Gunungkidul Sumber Dana: DAU.DAK.,,,
2.02.2.02.01.16.08.5.2.1. ,BELANJA PEGAWAI ,19740000,,,,
2.02.2.02.01.16.08.5.2.1.01. ,Honorarium PNS ,1400000,,,,
2.02.2.02.01.16.08.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,1400000, Kegiatan penanaman Akasia (DAK Hut) 1400000.00 Pelaksana teknis lapangan  (3 org x 2 bln) 1400000.00,,,
2.02.2.02.01.16.08.5.2.1.02. ,Honorarium Non PNS ,18340000,,,,
2.02.2.02.01.16.08.5.2.1.02.004. ,Upah/ongkos tenaga ,18340000, Penanaman Akasia (DAK Hut) 18340000.00 Upah pengadaan/pemasangan papan nama (1 HOK/unit) 140000.00 Upah pembuatan lubang tanam ((5 HOK/Ha) 7000000.00 Upah penanaman (3 HOK/Ha) 4200000.00 Upah langsir bibit/ distribusi (1 HOK/Ha) 1400000.00 Upah pemupukan bibit (2 HOK/Ha) 2800000.00 Upah pemeliharaan bibit (2 HOK/Ha) 2800000.00,,,
2.02.2.02.01.16.08.5.2.2. ,BELANJA BARANG DAN JASA ,65084000,,,,
2.02.2.02.01.16.08.5.2.2.01. ,Belanja Bahan Pakai Habis ,300000,,,,
2.02.2.02.01.16.08.5.2.2.01.001. ,Belanja alat tulis kantor ,300000, Kegiatan penanaman Akasia (DAK Hut) 300000.00 Belanja ATK 300000.00,,,
2.02.2.02.01.16.08.5.2.2.02. ,Belanja Bahan/Material ,60664000,,,,
