Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.20 . 1.20.26 . 05 . 02 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,1000000,
1.20 . 1.20.26 . 05 . 02 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,1000000," Belanja penggandaan/foto copy1 Ls x 1.000.000,00 = 1.000.000,00"
1.20 . 1.20.26 . 05 . 02 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,4725000,
1.20 . 1.20.26 . 05 . 02 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,4725000," Belanja makan minum rapat
Belanja makan minum rapat sosialisasi1 Ls x 4.725.000,00 = 4.725.000,00"
1.20 . 1.20.26 . 05 . 02 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",1500000,
1.20 . 1.20.26 . 05 . 02 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,1500000," Honorarium narasumber sosialisasi6 Jpl x 250.000,00 = 1.500.000,00"
1.20 . 1.20.26 . 05 . 05  , Pendidikan dan pelatihan teknis/Bimtek  ,20625000," Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Peningkatan kapasitas SDM pengelola pasar dan petugas dana bergulir
Target:  30 Orang"
1.20 . 1.20.26 . 05 . 05 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,20625000,
1.20 . 1.20.26 . 05 . 05 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,1600000,
1.20 . 1.20.26 . 05 . 05 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,1600000," Belanja alat tulis kantorATK1 Ls x 1.600.000,00 = 1.600.000,00"
1.20 . 1.20.26 . 05 . 05 . 5 . 2 . 2 . 02  , Belanja Bahan/Material  ,8600000,
1.20 . 1.20.26 . 05 . 05 . 5 . 2 . 2 . 02 . 12  , Belanja alat-alat/perlengkapan  ,8600000," Belanja perlengkapan BintekKaos dll40 Paket x 215.000,00 = 8.600.000,00"
1.20 . 1.20.26 . 05 . 05 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,1345000,
1.20 . 1.20.26 . 05 . 05 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,1345000," Belanja penggandaan / foto copy1 Ls x 1.345.000,00 = 1.345.000,00"
1.20 . 1.20.26 . 05 . 05 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,2680000,
1.20 . 1.20.26 . 05 . 05 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,2680000," Belanja makan minum80 Oh x 33.500,00 = 2.680.000,00"
1.20 . 1.20.26 . 05 . 05 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",6400000,
1.20 . 1.20.26 . 05 . 05 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,4000000," Honor narasumber Bintek
Narasumber (8 jpl x 2 hari)16 Jpl x 250.000,00 = 4.000.000,00"
1.20 . 1.20.26 . 05 . 05 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,2400000," Honorarium peserta BintekPeserta ( 40 x 2 )80 Oh x 30.000,00 = 2.400.000,00"
1.20 . 1.20.26 . 06  , Program peningkatan pengembangan sistem pelaporan capaian kinerja dan keuangan ,3100000,
1.20 . 1.20.26 . 06 . 01  , Penyusunan laporan capaian kinerja dan ikhtisar realisasi kinerja SKPD  ,3100000," Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terselenggaranya aktivitas Kantor
Target:  3 Dokumen"
1.20 . 1.20.26 . 06 . 01 . 5 . 2 . 1  , Belanja Pegawai  ,1300000,
1.20 . 1.20.26 . 06 . 01 . 5 . 2 . 1 . 03  , Uang Lembur  ,1300000,
1.20 . 1.20.26 . 06 . 01 . 5 . 2 . 1 . 03 . 01  , Uang Lembur PNS  ,1300000," Uang lembur untuk PNS1 Bjj x 1.300.000,00 = 1.300.000,00"
1.20 . 1.20.26 . 06 . 01 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,1800000,
1.20 . 1.20.26 . 06 . 01 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,280000,
1.20 . 1.20.26 . 06 . 01 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,280000," Belanja alat tulis kantor1 Ls x 280.000,00 = 280.000,00"
1.20 . 1.20.26 . 06 . 01 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,520000,
1.20 . 1.20.26 . 06 . 01 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,520000," Belanja penggandaan / foto copy1 Ls x 520.000,00 = 520.000,00"
1.20 . 1.20.26 . 06 . 01 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,1000000,
1.20 . 1.20.26 . 06 . 01 . 5 . 2 . 2 . 11 . 04  , Belanja makanan dan minuman Lembur  ,1000000," Belanja makan minum lembur1 Ls x 1.000.000,00 = 1.000.000,00"
2.06 . 1.20.26 . 15  , Program perlindungan konsumen dan pengamanan perdagangan  ,42148000,
2.06 . 1.20.26 . 15 . 07  , Monitoring Keamanan Pasar  ,1260000," Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Memonitor keamanan pasar
Target:  24 Kali"
2.06 . 1.20.26 . 15 . 07 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,1260000,
2.06 . 1.20.26 . 15 . 07 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,1260000,
2.06 . 1.20.26 . 15 . 07 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,1260000," Belanja makan minum rapat1 Ls x 1.260.000,00 = 1.260.000,00"
2.06 . 1.20.26 . 15 . 08  , Pelatihan Pengendalian Keamanaan dan Kenyamanan Lingkungan di Pasar ,40135000," Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya pelatihan bagi Petugas kebersihan dan keamanan pasar
Target:  1 paket"
2.06 . 1.20.26 . 15 . 08 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,40135000,
2.06 . 1.20.26 . 15 . 08 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,150000,
2.06 . 1.20.26 . 15 . 08 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,150000," Belanja penggandaan / foto copy1 Ls x 150.000,00 = 150.000,00"
2.06 . 1.20.26 . 15 . 08 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,5075000,
2.06 . 1.20.26 . 15 . 08 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,5075000," Belanja makan minum rapat290 Oh x 17.500,00 = 5.075.000,00"
2.06 . 1.20.26 . 15 . 08 . 5 . 2 . 2 . 17  ," Belanja kursus, pelatihan, sosialisasi dan bimbingan teknis PNS  ",21750000,
2.06 . 1.20.26 . 15 . 08 . 5 . 2 . 2 . 17 . 01  , Belanja Kursus-Kursus Singkat/Pelatihan  ,21750000," Belanja kursus-kursus singkat / pelatihanOut bond1 Ls x 21.750.000,00 = 21.750.000,00"
2.06 . 1.20.26 . 15 . 08 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",13160000,
2.06 . 1.20.26 . 15 . 08 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,2000000," Belanja nara sumber pelatihan8 Jpl x 250.000,00 = 2.000.000,00"
2.06 . 1.20.26 . 15 . 08 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,11160000," Belanja jasa peserta pelatihanJasa peserta pelatihan372 Oh x 30.000,00 = 11.160.000,00"
2.06 . 1.20.26 . 15 . 09  , Pengumpulan Penyusunan dan Verifikasi Data Pedagang  ,753000," Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Pedagang pasar terib ijin
Target:  3 Pasar"
2.06 . 1.20.26 . 15 . 09 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,753000,
2.06 . 1.20.26 . 15 . 09 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,275000,
2.06 . 1.20.26 . 15 . 09 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,275000," Belanja alat tulis kantor
Belanja alat tulis kantor (kertas dll)1 Ls x 275.000,00 = 275.000,00"
2.06 . 1.20.26 . 15 . 09 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,478000,
2.06 . 1.20.26 . 15 . 09 . 5 . 2 . 2 . 06 . 01  , Belanja Cetak  ,478000," Belanja cetak blangko
Cetak blangko surat hak pemanfaatan1 Ls x 478.000,00 = 478.000,00"
1.09 . 1.20.26 . 16  ," Program penataan penguasaan, pemilikan, penggunaan dan pemanfaatan tanah ",3970000000,
1.09 . 1.20.26 . 16 . 12  , Pengadaan tanah dari tanah kas desa  ,3970000000," Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Tanah lokasi pasar sebagai aset Pemerintah Daerah
Target:  2 Lokasi Pasar"
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 1  , Belanja Pegawai  ,40500000,
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 1 . 01  , Honorarium PNS  ,40000000,
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 1 . 01 . 01  , Honorarium Panitia Pelaksana Kegiatan  ,40000000," Honorarium Tim Persiapan
Niten1 Bjj x 15.000.000,00 = 15.000.000,00
Sorobayan1 Bjj x 15.000.000,00 = 15.000.000,00
Honorarium Tim Teknis Operasional
Niten1 Bjj x 5.000.000,00 = 5.000.000,00
Sorobayan1 Bjj x 5.000.000,00 = 5.000.000,00"
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 1 . 03  , Uang Lembur  ,500000,
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 1 . 03 . 01  , Uang Lembur PNS  ,500000," Lembur PNS
Uang lembur PNS1 Bjj x 500.000,00 = 500.000,00"
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,13950000,
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,1508000,
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,1400000," Belanja alat tulis kantor1 Ls x 1.400.000,00 = 1.400.000,00"
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2 . 01 . 04  ," Belanja Perangko, Materai Dan Benda Pos  ",108000," Belanja materai dan benda pos1 Ls x 108.000,00 = 108.000,00"
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2 . 02  , Belanja Bahan/Material  ,500000,
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2 . 02 . 11  , Belanja Pilar  ,500000," Belanja pilar/pathok1 Ls x 500.000,00 = 500.000,00"
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,442000,
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,442000," Belanja penggandaan / foto copy1 Ls x 442.000,00 = 442.000,00"
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,4500000,
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,3500000," Belanja makan minum1 Ls x 3.500.000,00 = 3.500.000,00"
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2 . 11 . 04  , Belanja makanan dan minuman Lembur  ,1000000," Belanja makan minum lembur1 Ls x 1.000.000,00 = 1.000.000,00"
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2 . 15  , Belanja Perjalanan Dinas  ,3000000,
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2 . 15 . 01  , Belanja Perjalanan Dinas Dalam Daerah  ,3000000," Belanja perjalanan dinas dalam daerah1 Bjj x 3.000.000,00 = 3.000.000,00"
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2 . 36  , Belanja Jasa Transport Petugas/Peserta  ,4000000,
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 2 . 36 . 02  , Honorarium Peserta Rapat/Sosialisasi  ,4000000," Honor peserta rapat / sosialisasi1 Ls x 4.000.000,00 = 4.000.000,00"
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 3  , Belanja Modal  ,3915550000,
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 3 . 11  , Belanja Modal Tanah - Pengadaan Tanah Untuk Bangunan Gedung  ,3915550000,
1.09 . 1.20.26 . 16 . 12 . 5 . 2 . 3 . 11 . 02  , Belanja Modal Tanah - Pengadaan Tanah Untuk Bangunan Gedung Perdagangan/Perusahaan ,3915550000," Belanja Modal Pengadaan Tanah untuk Pasar Niten
Belanja pelepasan tanah 4%1 Ls x 120.000.000,00 = 120.000.000,00
Belanja ukur dan sertifikasi1 Ls x 3.400.000,00 = 3.400.000,00
Belanja appraisal TKD1 Ls x 15.000.000,00 = 15.000.000,00
Honor pejabat pembuat komitmen, Pejabat pengadaan barang, dan penerima barang apraisal TKD 1 Bjj x 825.000,00 = 825.000,00
Belanja sertifikasi tanah pengganti1 Ls x 7.000.000,00 = 7.000.000,00
Belanja ganti rugi TKD1 Ls x 3.000.000.000,00 = 3.000.000.000,00
Belanja Modal Pengadaan Tanah untuk Pasar Sorobayan
Belanja pelepasan tanah 4%1 Ls x 28.800.000,00 = 28.800.000,00
Belanja ukur dan sertifikasi1 Ls x 3.400.000,00 = 3.400.000,00
Belanja appraisal TKD1 Ls x 15.000.000,00 = 15.000.000,00
Honor pejabat pembuat komitmen, Pejabat pengadaan barang, dan penerima barang apraisal TKD1 Bjj x 825.000,00 = 825.000,00
Belanja sertifikasi tanah pengganti1 Ls x 1.300.000,00 = 1.300.000,00
Belanja ganti rugi TKD1 Ls x 720.000.000,00 = 720.000.000,00"
1.20 . 1.20.26 . 17  , Program peningkatan dan pengembangan pengelolaan keuangan daerah  ,28414000,
1.20 . 1.20.26 . 17 . 19  , Intensifikasi dan ekstensifikasi sumber-sumber pendapatan daerah  ,28414000," Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Pelaksanaan pemungutan retribusi sesuai aturan
Target:  32 Pasar"
1.20 . 1.20.26 . 17 . 19 . 5 . 2 . 1  , Belanja Pegawai  ,10764000,
1.20 . 1.20.26 . 17 . 19 . 5 . 2 . 1 . 03  , Uang Lembur  ,10764000,
1.20 . 1.20.26 . 17 . 19 . 5 . 2 . 1 . 03 . 01  , Uang Lembur PNS  ,10764000," Uang lembur PNS1 Bjj x 10.764.000,00 = 10.764.000,00"
1.20 . 1.20.26 . 17 . 19 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,17650000,
1.20 . 1.20.26 . 17 . 19 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,250000,
1.20 . 1.20.26 . 17 . 19 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,250000," Belanja alat tulis kantor1 Ls x 250.000,00 = 250.000,00"
1.20 . 1.20.26 . 17 . 19 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,10200000,
1.20 . 1.20.26 . 17 . 19 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,10200000," Belanja makan minum
Belanja makan minum evaluasi pendapatan retribusi1 Ls x 10.200.000,00 = 10.200.000,00"
1.20 . 1.20.26 . 17 . 19 . 5 . 2 . 2 . 15  , Belanja Perjalanan Dinas  ,7200000,
1.20 . 1.20.26 . 17 . 19 . 5 . 2 . 2 . 15 . 01  , Belanja Perjalanan Dinas Dalam Daerah  ,7200000," Belanja perjalanan dinas dalam daerah
Operasional Peninjauan Pasar se-Kab. Bantul1 Bjj x 7.200.000,00 = 7.200.000,00"
1.25 . 1.20.26 . 18  , Program kerjasama informasi dengan mas media  ,29600000,
1.25 . 1.20.26 . 18 . 04  , Sosialisasi Program Kegiatan SKPD Melalui Media Massa  ,29600000," Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Pelaksanaan sosialisasi program kegiatan SKPD melalui media
Target:  13 Kali"
1.25 . 1.20.26 . 18 . 04 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,29600000,
1.25 . 1.20.26 . 18 . 04 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,26900000,
1.25 . 1.20.26 . 18 . 04 . 5 . 2 . 2 . 03 . 15  , Belanja Publikasi  ,26900000," Belanja publikasiSiaran radio1 Ls x 6.000.000,00 = 6.000.000,00
Publikasi lewat media elektronik/televisi1 Ls x 18.500.000,00 = 18.500.000,00
Publikasi lewat media cetak1 Ls x 2.400.000,00 = 2.400.000,00"
1.25 . 1.20.26 . 18 . 04 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",2700000,
1.25 . 1.20.26 . 18 . 04 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,2700000,"Honorarium narasumber
Narasumber siaran radio12 Ok x 100.000,00 = 1.200.000,00
Narasumber siaran media elektronik/televisi1 Bjj x 1.500.000,00 = 1.500.000,00"
2.06 . 1.20.26 . 18  , Program peningkatan efisiensi perdagangan dalam negeri  ,496981000,
2.06 . 1.20.26 . 18 . 10  , Promosi Pasar Tradisional  ,489786000," Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Promosi untuk pasar untuk mengenalkan pasar tradisional kepada masyarakat
Target:  12 Kali"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,489786000,
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,200460000,
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,10540000,"Belanja alat tulis kantor
Atk Promosi pasar1 Ls x 140.000,00 = 140.000,00
Atk profil pasar1 Ls x 900.000,00 = 900.000,00
Atk sarasehan225 Paket x 40.000,00 = 9.000.000,00
Atk gerebeg pasar1 Ls x 500.000,00 = 500.000,00"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 01 . 09  ," Belanja pembelian bendera,papan nama  ",189920000,"Belanja pembelian papan promosi / baliho / reklame billboard
Belanja papan promosi (baliho / reklame billboard)1 Ls x 189.095.000,00 = 189.095.000,00
Honor pejabat pembuat komitmen, Pejabat pengadaan barang, dan penerima barang. 1 Bjj x 825.000,00 = 825.000,00"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 02  , Belanja Bahan/Material  ,30900000,
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 02 . 07  , Belanja Cindera Mata  ,900000," Belanja cindera mata pemenang lomba pasarTropy1 Ls x 750.000,00 = 750.000,00
Piagam1 Ls x 150.000,00 = 150.000,00"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 02 . 18  , Belanja Bahan Percontohan  ,30000000," Belanja Bahan Percontohan untuk gerebeg pasar1 Ls x 30.000.000,00 = 30.000.000,00"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 03  , Belanja Jasa Kantor  ,150000,
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 03 . 13  , Belanja Dokumentasi  ,150000," Belanja dokumentasiCetak foto1 Ls x 150.000,00 = 150.000,00"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,41841000,
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 06 . 01  , Belanja Cetak  ,41655000," Belanja cetakkanCetak buku profil pasar1 Ls x 31.680.000,00 = 31.680.000,00
Cetak benner untuk sarasehan1 Ls x 1.200.000,00 = 1.200.000,00
Cetak benner dan liflet untuk grebeg pasar1 Ls x 7.500.000,00 = 7.500.000,00
Cetak benner dan undangan untuk peresmian pasar1 Ls x 1.275.000,00 = 1.275.000,00"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,186000," Belanja penggandaan / foto copy
penggandaan/foto copy untuk grebeg pasar1 Ls x 186.000,00 = 186.000,00"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 10  , Belanja Sewa Perlengkapan dan Peralatan Kantor  ,40812500,
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 10 . 01  , Belanja Sewa Meja Kursi  ,4312500," Belanja sewa meja dan kursi
Belanja sewa meja kursi untuk sarasehan225 Unit x 2.500,00 = 562.500,00
Belanja sewa meja kursi untuk gerebeg pasar1 Ls x 3.000.000,00 = 3.000.000,00
Belanja sewa meja kursi untuk peresmian pasar1 Ls x 750.000,00 = 750.000,00"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 10 . 05  , Belanja Sewa Tenda  ,32500000," Belanja sewa tenda dan panggungSarasehan1 Ls x 500.000,00 = 500.000,00
Gerebeg pasar1 Ls x 23.000.000,00 = 23.000.000,00
Peresmian pasar1 Ls x 9.000.000,00 = 9.000.000,00"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 10 . 07  , Belanja Sewa Sound System  ,4000000," Belanja sewa sound system
Sarasehan1 Ls x 1.000.000,00 = 1.000.000,00
Gerebeg pasar1 Ls x 3.000.000,00 = 3.000.000,00"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,41362500,
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,41362500,"  Belanja makan minum
Biaya rapat perencanaan dan evaluasi lomba1 Ls x 2.500.000,00 = 2.500.000,00
Biaya rapat perencanaan, pelaksanaan dan evaluasi penyusunan profil pasar1 Ls x 2.000.000,00 = 2.000.000,00
Biaya rapat perencanaan, pelaksanaan dan evaluasi penanggung jawab materi promosi1 Ls x 2.000.000,00 = 2.000.000,00
Biaya makan minum rapat untuk sarasehan1 Ls x 7.837.500,00 = 7.837.500,00
Biaya makan dan minum rapat untuk gerebeg pasar1 Ls x 19.050.000,00 = 19.050.000,00
Biaya makan dan minum rapat untuk peresmian pasar1 Ls x 7.975.000,00 = 7.975.000,00"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",5250000,
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,2250000," Honorarium narasumber sarasehan
Honorarium narasumber sarasehan (3 org x 3 jpl)9 Jpl x 250.000,00 = 2.250.000,00"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 35 . 02  , Jasa Yuri Perlombaan/Pelatih  ,3000000," Belanja Tim penilai lomba pasar bersih
Belanja Tim penilai lomba pasar bersih (6 org x 5 hr)30 Oh x 100.000,00 = 3.000.000,00"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 37  , Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat  ,40050000,
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 37 . 01  , Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat  ,40050000," Uang pembinaan untuk kelompok masyarakat
Uang pembinaan untuk pemenang lomba pasar/APPSI1 Bjj x 40.050.000,00 = 40.050.000,00"
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 38  , Belanja Jasa Pentas/Pertunjukan  ,88960000,
2.06 . 1.20.26 . 18 . 10 . 5 . 2 . 2 . 38 . 01  , Belanja Jasa Pentas/Pertunjukan  ,88960000," Belanja jasa pentas pertunjukanPromosi pasar1 Ls x 31.460.000,00 = 31.460.000,00
Gerebeg pasar1 Ls x 26.500.000,00 = 26.500.000,00
Peresmian pasar1 Ls x 31.000.000,00 = 31.000.000,00"
2.06 . 1.20.26 . 18 . 11  , Pengendalian dan pelaporan Pelaksanaan Dana Bergulir  ,7195000," Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Pelaksanaan pelaporan dengan baik dan benar
Target:  12 Kali"
2.06 . 1.20.26 . 18 . 11 . 5 . 2 . 1  , Belanja Pegawai  ,2220000,
2.06 . 1.20.26 . 18 . 11 . 5 . 2 . 1 . 03  , Uang Lembur  ,2220000,
2.06 . 1.20.26 . 18 . 11 . 5 . 2 . 1 . 03 . 01  , Uang Lembur PNS  ,2220000," Uang lembur PNS1 Ls x 2.220.000,00 = 2.220.000,00"
2.06 . 1.20.26 . 18 . 11 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,4975000,
2.06 . 1.20.26 . 18 . 11 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,250000,
2.06 . 1.20.26 . 18 . 11 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,250000," Belanja alat tulis kantor1 Ls x 250.000,00 = 250.000,00"
2.06 . 1.20.26 . 18 . 11 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,4725000,
2.06 . 1.20.26 . 18 . 11 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,4725000," Belanja makan mimun1 Ls x 4.725.000,00 = 4.725.000,00"
2.06 . 1.20.26 . 20  , Program Pemberdayaan Pedagang  ,158600000,
2.06 . 1.20.26 . 20 . 03  , Pendampingan APPSI  ,12800000," Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Komunikasi antar pemerintah, pedagang dan asosiasi berjalan dengan baik
Target:  12 kali"
2.06 . 1.20.26 . 20 . 03 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,12800000,
2.06 . 1.20.26 . 20 . 03 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,200000,
2.06 . 1.20.26 . 20 . 03 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,200000,"Belanja alat tulis kantor1 Ls x 200.000,00 = 200.000,00"
2.06 . 1.20.26 . 20 . 03 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,200000,
2.06 . 1.20.26 . 20 . 03 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,200000,"Belanja penggandaan / foto copy1 Ls x 200.000,00 = 200.000,00"
2.06 . 1.20.26 . 20 . 03 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,10000000,
2.06 . 1.20.26 . 20 . 03 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,10000000,"Belanja makan minum1 Ls x 10.000.000,00 = 10.000.000,00"
2.06 . 1.20.26 . 20 . 03 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",2400000,
