Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
2.04 . 1.17.01 . 18 . 01 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,71300,
2.04 . 1.17.01 . 18 . 01 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,71300,
2.04 . 1.17.01 . 18 . 01 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,126000,
2.04 . 1.17.01 . 18 . 01 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,126000,
2.04 . 1.17.01 . 18 . 01 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,480000,
2.04 . 1.17.01 . 18 . 01 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,480000,
2.04 . 1.17.01 . 18 . 01 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,1980000,
2.04 . 1.17.01 . 18 . 01 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,1980000,
2.04 . 1.17.01 . 18 . 01 . 5 . 2 . 3 ,Belanja Modal ,240993400,
2.04 . 1.17.01 . 18 . 01 . 5 . 2 . 3 . 49 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Kerja,240993400,
2.04 . 1.17.01 . 18 . 01 . 5 . 2 . 3 . 49 . 27 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Kerja Lainnya,240993400,Belanja Modal Pembelian Bangunan di Obyek Wisata Rehab rumah pohon di OW Puncak Suroloyo "2 unit x 35.000.000 00 = 70.000.000 00" Pejabat Pengadaan "2 orang/bulan x 250.000 00 = 500.000 00" Pejabat Penerima "1 orang/bulan x 200.000 00 = 200.000 00" Konsultan Perencanaan "2 unit x 2.000.000 00 = 4.000.000 00" Konsultan Pengawasan "2 unit x 1.500.000 00 = 3.000.000 00" Pembelian teleskop "1 unit x 36.000.000 00 = 36.000.000 00" Pembangunan Lanscaping Taman Masuk Obyek Wisata Goa Kiskendo "1 paket x 70.000.000 00 = 70.000.000 00" Pejabat Pengadaan "2 orang/bulan x 250.000 00 = 500.000 00" Pejabat Penerima "1 orang/bulan x 200.000 00 = 200.000 00" Konsultan Perencanaan "2 unit x 2.000.000 00 = 4.000.000 00" Konsultan Pengawasan "2 unit x 1.500.000 00 = 3.000.000 00" Pembangunan  Bak Sampah Obyek Wisata Pantai Glagah "4 unit x 10.125.000 00 = 40.500.000 00" Pejabat Pengadaan "2 orang/bulan x 250.000 00 = 500.000 00" Pejabat Penerima "1 orang/bulan x 200.000 00 = 200.000 00" Konsultan Perencanaan "1 paket x 3.500.000 00 = 3.500.000 00" Konsultan Pengawasan "1 paket x 2.500.000 00 = 2.500.000 00" Kertas HVS folio 70grm "4 rim x 45.000 00 = 180.000 00" Snelhecter kertas "30 buah x 800 00 = 24.000 00" Amplop Ukuran sedang "2 dos x 13.700 00 = 27.400 00" Fotokopi "2 000 lembar x 225 00 = 450.000 00" Jamuan rapat persiapan "16 orang/kali x 7.000 00 = 112.000 00" Jamuan rapat Teknis Pelaksanaan pengadaan "64 orang/kali x 25.000 00 = 1.600.000 00"
2.04 . 1.17.01 . 18 . 02 ,Peningkatan Pemanfaatan Teknologi Informasi dalam Pemasaran Pariwisata,23378000,Sumber Dana :  Lokasi Kegiatan : Kulon Progo DIY
2.04 . 1.17.01 . 18 . 02 . 5 . 2 . 1 ,Belanja Pegawai ,4530000,
2.04 . 1.17.01 . 18 . 02 . 5 . 2 . 1 . 01 ,Honorarium PNS ,4530000,
2.04 . 1.17.01 . 18 . 02 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,4530000,
2.04 . 1.17.01 . 18 . 02 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,18848000,
2.04 . 1.17.01 . 18 . 02 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,301200,
2.04 . 1.17.01 . 18 . 02 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,301200,
2.04 . 1.17.01 . 18 . 02 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,11705800,
2.04 . 1.17.01 . 18 . 02 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,11650000,
2.04 . 1.17.01 . 18 . 02 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,55800,
2.04 . 1.17.01 . 18 . 02 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,896000,
2.04 . 1.17.01 . 18 . 02 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,896000,
2.04 . 1.17.01 . 18 . 02 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,5945000,
2.04 . 1.17.01 . 18 . 02 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,5100000,
2.04 . 1.17.01 . 18 . 02 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,845000,
2.04 . 1.17.01 . 18 . 03 ,Pengembangan Jaringan Kerjasama Promosi Pariwisata ,124298100,Sumber Dana :  "Lokasi Kegiatan : DKI Jakarta Jabar  Jateng  dan Yogyakarta"
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 1 ,Belanja Pegawai ,11220000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 1 . 01 ,Honorarium PNS ,9420000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,9420000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,1800000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 1 . 02 . 03 ,Honorarium Harian ,1800000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,113078100,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,640600,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,640600,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 02 ,Belanja Bahan/Material ,7440000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 02 . 06 ,Belanja Bahan Percontohan ,7440000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,8000000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 03 . 26 ,Belanja Jasa Event Organizer/Atraksi Kesenian ,8000000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,7967500,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,7375000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,592500,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,7000000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 07 . 02 ,Belanja Sewa Gedung/Kantor/Tempat ,7000000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 08 ,Belanja Sewa Sarana Mobilitas ,8600000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 08 . 01 ,Belanja Sewa Sarana Mobilitas Darat ,8600000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,18280000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,4240000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 11 . 03 ,Belanja Makanan Dan Minuman Tamu ,10040000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 11 . 04 ,"Belanja makanan dan minuman pelatihan  sosialisasi  penyuluhan ",4000000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 14 ,Belanja Pakaian khusus dan hari-hari tertentu ,5250000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 14 . 04 ,Belanja Pakaian Olahraga ,5250000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,34500000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,1250000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,33250000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,7400000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 27 . 01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,7400000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 28 ,Belanja Hadiah atas Prestasi dan Penghargaan ,8000000,
2.04 . 1.17.01 . 18 . 03 . 5 . 2 . 2 . 28 . 01 ,Belanja Hadiah Atas Prestasi ,8000000,
2.04 . 1.17.01 . 18 . 04 ,Penyelenggaran Atraksi Wisata ,98250000,Sumber Dana :  Lokasi Kegiatan : Kulon Progo
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 1 ,Belanja Pegawai ,13435000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 1 . 01 ,Honorarium PNS ,8520000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,8520000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,4915000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 1 . 02 . 03 ,Honorarium Harian ,4915000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,84815000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,161000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,161000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 02 ,Belanja Bahan/Material ,4500000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 02 . 06 ,Belanja Bahan Percontohan ,4500000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,48624000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 03 . 14 ,Belanja Dekorasi ,3300000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,1824000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 03 . 26 ,Belanja Jasa Event Organizer/Atraksi Kesenian ,43500000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,180000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,180000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,26150000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 10 . 01 ,Belanja Sewa Meja Kursi ,800000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 10 . 04 ,Belanja Sewa Generator ,4000000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 10 . 05 ,Belanja Sewa Tenda ,4050000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 10 . 07 ,Belanja Sewa Sound System ,7000000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 10 . 08 ,Belanja Sewa Panggung ,8800000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 10 . 09 ,Belanja Sewa Perlengkapan dan Peralatan Kantor Lain ,1500000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,3000000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1200000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 11 . 03 ,Belanja Makanan Dan Minuman Tamu ,1800000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,2200000,
2.04 . 1.17.01 . 18 . 04 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,2200000,
2.04 . 1.17.01 . 18 . 05 ,Pemeliharaan sarana dan prasarana pariwisata ,111114800,Sumber Dana :  Lokasi Kegiatan : Kulon Progo
2.04 . 1.17.01 . 18 . 05 . 5 . 2 . 1 ,Belanja Pegawai ,108000000,
2.04 . 1.17.01 . 18 . 05 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,108000000,
2.04 . 1.17.01 . 18 . 05 . 5 . 2 . 1 . 02 . 03 ,Honorarium Harian ,108000000,
2.04 . 1.17.01 . 18 . 05 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,3114800,
2.04 . 1.17.01 . 18 . 05 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,175000,
2.04 . 1.17.01 . 18 . 05 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,175000,
2.04 . 1.17.01 . 18 . 05 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,307800,
2.04 . 1.17.01 . 18 . 05 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,307800,
2.04 . 1.17.01 . 18 . 05 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,1512000,
2.04 . 1.17.01 . 18 . 05 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1512000,
2.04 . 1.17.01 . 18 . 05 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,1120000,
2.04 . 1.17.01 . 18 . 05 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,1120000,
2.04 . 1.17.01 . 18 . 08 ,Pelaksanaan Promosi Pariwisata Nusantara Di Dalam dan Luar Negeri ,139777575,Sumber Dana :  "Lokasi Kegiatan : DKI Jakarta  Jabar  Jatim dan Yogyakarta"
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 1 ,Belanja Pegawai ,925000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 1 . 01 ,Honorarium PNS ,925000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,925000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,138852575,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,166200,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,166200,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 02 ,Belanja Bahan/Material ,1750000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 02 . 06 ,Belanja Bahan Percontohan ,1750000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,18480000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 03 . 14 ,Belanja Dekorasi ,12000000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,480000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 03 . 26 ,Belanja Jasa Event Organizer/Atraksi Kesenian ,6000000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,77911375,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,77800000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,111375,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,2005000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1420000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 11 . 04 ,"Belanja makanan dan minuman pelatihan  sosialisasi  penyuluhan ",585000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 14 ,Belanja Pakaian khusus dan hari-hari tertentu ,3600000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 14 . 03 ,Belanja Pakaian Batik Tradisional ,3600000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,26640000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,26640000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,2300000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 27 . 01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,2300000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 28 ,Belanja Hadiah atas Prestasi dan Penghargaan ,6000000,
2.04 . 1.17.01 . 18 . 08 . 5 . 2 . 2 . 28 . 01 ,Belanja Hadiah Atas Prestasi ,6000000,
2.04 . 1.17.01 . 18 . 09 ,Pengelolaan retribusi ,499301250,Sumber Dana :  Lokasi Kegiatan : Kulon Progo
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 1 ,Belanja Pegawai ,22215000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 1 . 01 ,Honorarium PNS ,13335000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,13335000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 1 . 03 ,Uang Lembur ,8880000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,8880000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,477086250,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,162000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,162000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,381101250,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 03 . 24 ,Belanja Jasa Pemungut Retribusi ,381101250,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 04 ,Belanja Premi Asuransi ,39886000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 04 . 03 ,Belanja Premi Asuransi Jiwa ,39886000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,42675000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,42000000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,675000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,9852000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,2592000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,7260000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,3410000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,2900000,
2.04 . 1.17.01 . 18 . 09 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,510000,
2.04 . 1.17.01 . 18 . 10 ,Peningkatan peran serta masyarakat dalam pengembangan kemitraan pariwisata,19939400,Sumber Dana :  Lokasi Kegiatan : Kulon Progo
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 1 ,Belanja Pegawai ,9210000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 1 . 01 ,Honorarium PNS ,3210000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,3210000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,6000000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 1 . 02 . 03 ,Honorarium Harian ,6000000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,10729400,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,239400,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,239400,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,40000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 03 . 14 ,Belanja Dekorasi ,40000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,630000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,180000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,450000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,1500000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 07 . 02 ,Belanja Sewa Gedung/Kantor/Tempat ,1500000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,6530000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,780000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 11 . 04 ,"Belanja makanan dan minuman pelatihan  sosialisasi  penyuluhan ",5750000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,440000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,440000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,1350000,
2.04 . 1.17.01 . 18 . 10 . 5 . 2 . 2 . 27 . 01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,1350000,
2.04 . 1.17.01 . 18 . 11 ,Pengembangan  Desa wisata ,30979700,Sumber Dana :  Lokasi Kegiatan : Kulon Progo
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 1 ,Belanja Pegawai ,3210000,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 1 . 01 ,Honorarium PNS ,3210000,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,3210000,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,27769700,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,164700,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,164700,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,16160000,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 2 . 03 . 14 ,Belanja Dekorasi ,160000,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 2 . 03 . 26 ,Belanja Jasa Event Organizer/Atraksi Kesenian ,16000000,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,225000,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,225000,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,10780000,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,780000,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 2 . 11 . 04 ,"Belanja makanan dan minuman pelatihan  sosialisasi  penyuluhan ",10000000,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,440000,
2.04 . 1.17.01 . 18 . 11 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,440000,
1.17 . 1.17.01 . 19 ,Program Pengelolaan Kekayaan dan Keragaman Budaya ,214079450,
1.17 . 1.17.01 . 19 . 08 ,"Pembinaan  pelestarian dan aktualisasi budaya ",214079450,Sumber Dana :  Lokasi Kegiatan : Kulon Progo dan TMII Jakarta
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 1 ,Belanja Pegawai ,34877500,
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 1 . 01 ,Honorarium PNS ,16577500,
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,13877500,
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 1 . 01 . 05 ,Honorarium Penyelenggaraan Kegiatan ,2700000,
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,18300000,
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 1 . 02 . 03 ,Honorarium Harian ,18300000,
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,51877200,
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,109700,
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,109700,
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 2 . 02 ,Belanja Bahan/Material ,7000000,
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 2 . 02 . 06 ,Belanja Bahan Percontohan ,7000000,
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,7804000,
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 2 . 03 . 13 ,Belanja Dokumentasi ,950000,
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,4854000,
1.17 . 1.17.01 . 19 . 08 . 5 . 2 . 2 . 03 . 26 ,Belanja Jasa Event Organizer/Atraksi Kesenian ,2000000,
