Judul,Penjabaran Anggaran Pendapatn dan Belanja Daerah,,
1.13.1.13.01.062.004.5.2.2 ,BELANJA BARANG DAN JASA ,"2234642250,00",
1.13.1.13.01.062.004.5.2.2.01 ,Belanja Bahan Pakai Habis ,"35094000,00",
1.13.1.13.01.062.004.5.2.2.01.08 ,Belanja Pengisian Tabung Gas ,"30144000,00",Belanja Pengisian Tabung Gas 30144000
1.13.1.13.01.062.004.5.2.2.01.09 ,Belanja Linen Pasien ,"4950000,00",Belanja Linen Pasien 4950000
1.13.1.13.01.062.004.5.2.2.02 ,Belanja Bahan/Material ,"79431200,00",
1.13.1.13.01.062.004.5.2.2.02.04 ,Belanja Bahan Obat-Obatan ,"28219200,00",Belanja Bahan Obat-Obatan 28219200
1.13.1.13.01.062.004.5.2.2.02.09 ,Belanja Bahan Percontohan ,"51212000,00",Belanja Bahan Percontohan 51212000Pembuatan Asesoris Gelang  Kalung  Bunga 39618000Pembuatan Bros 2600000Pembuatan Telur Asin 8994000
1.13.1.13.01.062.004.5.2.2.03 ,Belanja Jasa Kantor ,"378970200,00",
1.13.1.13.01.062.004.5.2.2.03.27 ,Belanja Jasa Penyedia /Tenaga Teknis ,"378970200,00",Belanja Jasa Penyedia /Tenaga Teknis 378970200
1.13.1.13.01.062.004.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"7000000,00",
1.13.1.13.01.062.004.5.2.2.06.01 ,Belanja Cetak ,"2500000,00",Belanja Cetak 2500000
1.13.1.13.01.062.004.5.2.2.06.02 ,Belanja Penggandaan ,"4500000,00",Belanja Penggandaan 4500000
1.13.1.13.01.062.004.5.2.2.08 ,Belanja Sewa Sarana Mobilitas ,"4000000,00",
1.13.1.13.01.062.004.5.2.2.08.01 ,Belanja Sewa Sarana Mobilitas Darat ,"4000000,00",Belanja Sewa Sarana Mobilitas Darat 4000000
1.13.1.13.01.062.004.5.2.2.11 ,Belanja Makanan Dan Minuman ,"966940000,00",
1.13.1.13.01.062.004.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"33640000,00",Belanja Makanan Dan Minuman Rapat 33640000
1.13.1.13.01.062.004.5.2.2.11.04 ,Belanja Makanan Dan Minuman Panti ,"933300000,00",Belanja Makanan Dan Minuman Panti 933300000
1.13.1.13.01.062.004.5.2.2.15 ,Belanja Perjalanan Dinas ,"173452000,00",
1.13.1.13.01.062.004.5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,"2000000,00",Belanja Perjalanan Dinas Dalam Daerah 2000000
1.13.1.13.01.062.004.5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,"171452000,00",Belanja Perjalanan Dinas Luar Daerah 171452000
1.13.1.13.01.062.004.5.2.2.20 ,Belanja Pemeliharaan ,"191337550,00",
1.13.1.13.01.062.004.5.2.2.20.09 ,Belanja Pemeliharaan Kebersihan ,"191337550,00",Belanja Pemeliharaan Kebersihan 191337550
1.13.1.13.01.062.004.5.2.2.31 ,Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ,"182200000,00",
1.13.1.13.01.062.004.5.2.2.31.01 ,Belanja Jasa Tenaga Ahli ,"143000000,00",Belanja Jasa Tenaga Ahli 143000000
1.13.1.13.01.062.004.5.2.2.31.02 ,Belanja Jasa Instruktur ,"35200000,00",Belanja Jasa Instruktur 35200000
1.13.1.13.01.062.004.5.2.2.31.03 ,Belanja Jasa Narasumber ,"4000000,00",Belanja Jasa Narasumber 4000000
1.13.1.13.01.062.004.5.2.2.33 ,Belanja Barang Kelayan Panti ,"216217300,00",
1.13.1.13.01.062.004.5.2.2.33.01 ,Belanja Barang Kelayan Panti ,"216217300,00",Belanja Barang Kelayan Panti 216217300
1.13.1.13.01.062.004.5.2.3 ,BELANJA MODAL ,"6150000,00",
1.13.1.13.01.062.004.5.2.3.19 ,Belanja Modal Pengadaan Alat Alat Kedokteran ,"6150000,00",
1.13.1.13.01.062.004.5.2.3.19.11 ,Belanja Modal Pengadaan Alat Alat Kedokteran Orthopedi ,"450000,00",Belanja Modal Pengadaan Alat Alat Kedokteran Orthopedi 450000
1.13.1.13.01.062.004.5.2.3.19.15 ,Belanja Modal Pengadaan Alat Alat Kesehatan ,"5700000,00",Belanja Modal Pengadaan Alat Alat Kesehatan 5700000
1.13.1.13.01.062.005 ,Pendataan Penyandang Masalah Kesejahteraan Sosial (PMKS) dan Potensi Sumber Kesejahteraan Sosial (PSKS),"1052082700,00",
1.13.1.13.01.062.005.5.2.1 ,BELANJA PEGAWAI ,"153250000,00",
1.13.1.13.01.062.005.5.2.1.01 ,Honorarium PNS ,"124800000,00",
1.13.1.13.01.062.005.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,"124150000,00",Honorarium Panitia Pelaksana Kegiatan 124150000
1.13.1.13.01.062.005.5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,"650000,00",Honorarium Tim Pengadaan Barang dan Jasa 650000
1.13.1.13.01.062.005.5.2.1.02 ,Honorarium Non PNS ,"28450000,00",
1.13.1.13.01.062.005.5.2.1.02.01 ,Honorarium Panitia Pelaksana Kegiatan ,"26200000,00",Honorarium Panitia Pelaksana Kegiatan 26200000
1.13.1.13.01.062.005.5.2.1.02.03 ,Honorarium P laksana Kegiatan ,"2250000,00",Honorarium Pelaksana Kegiatan 2250000
1.13.1.13.01.062.005.5.2.2 ,BELANJA BARANG DAN JASA ,"898832700,00",
1.13.1.13.01.062.005.5.2.2.01 ,Belanja Bahan Pakai Habis ,"2390000,00",
1.13.1.13.01.062.005.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,"2390000,00",Belanja  Alat Tulis Kantor 2390000
1.13.1.13.01.062.005.5.2.2.03 ,Belanja Jasa Kantor ,"435584700,00",
1.13.1.13.01.062.005.5.2.2.03.27 ,Belanja Jasa Penyedia /Tenaga Teknis ,"435584700,00",Belanja Jasa Penyedia /Tenaga Teknis 435584700
1.13.1.13.01.062.005.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"92025000,00",
1.13.1.13.01.062.005.5.2.2.06.01 ,Belanja Cetak ,"80025000,00",Belanja Cetak 80025000
1.13.1.13.01.062.005.5.2.2.06.02 ,Belanja Penggandaan ,"12000000,00",Belanja Penggandaan 12000000
1.13.1.13.01.062.005.5.2.2.11 ,Belanja Makanan Dan Minuman ,"84758000,00",
1.13.1.13.01.062.005.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"84758000,00",Belanja Makanan Dan Minuman Rapat 84758000
1.13.1.13.01.062.005.5.2.2.15 ,Belanja Perjalanan Dinas ,"170075000,00",
1.13.1.13.01.062.005.5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,"170075000,00",Belanja Perjalanan Dinas Dalam Daerah 170075000
1.13.1.13.01.062.005.5.2.2.21 ,Belanja Jasa Konsultansi ,"49200000,00",
1.13.1.13.01.062.005.5.2.2.21.01 ,Belanja Jasa Konsultansi Penelitian ,"49200000,00",Belanja Jasa Konsultansi Penelitian 49200000
1.13.1.13.01.062.005.5.2.2.31 ,Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ,"64800000,00",
1.13.1.13.01.062.005.5.2.2.31.03 ,Belanja Jasa Narasumber ,"64800000,00",Belanja Jasa Narasumber 64800000
1.13.1.13.01.062.006 ,Pemberdayaan Fakir Miskin ,"287464000,00",
1.13.1.13.01.062.006.5.2.1 ,BELANJA PEGAWAI ,"48590000,00",
1.13.1.13.01.062.006.5.2.1.01 ,Honorarium PNS ,"10210000,00",
1.13.1.13.01.062.006.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,"9960000,00",Honorarium Panitia Pelaksana Kegiatan 9960000
1.13.1.13.01.062.006.5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,"250000,00",Honorarium Tim Pengadaan Barang dan Jasa 250000
1.13.1.13.01.062.006.5.2.1.02 ,Honorarium Non PNS ,"38380000,00",
1.13.1.13.01.062.006.5.2.1.02.01 ,Honorarium Panitia Pelaksana Kegiatan ,"38380000,00",Honorarium Panitia Pelaksana Kegiatan 38380000
1.13.1.13.01.062.006.5.2.2 ,BELANJA BARANG DAN JASA ,"238874000,00",
1.13.1.13.01.062.006.5.2.2.01 ,Belanja Bahan Pakai Habis ,"4374000,00",
1.13.1.13.01.062.006.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,"4374000,00",Belanja  Alat Tulis Kantor 4374000
1.13.1.13.01.062.006.5.2.2.02 ,Belanja Bahan/Material ,"2500000,00",
1.13.1.13.01.062.006.5.2.2.02.09 ,Belanja Bahan Percontohan ,"2500000,00",Belanja Bahan Percontohan 2500000Pembinaan Lanjut KUBE FM 2500000
1.13.1.13.01.062.006.5.2.2.03 ,Belanja Jasa Kantor ,"151735000,00",
1.13.1.13.01.062.006.5.2.2.03.13 ,Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film ,"1350000,00",Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film 1350000
1.13.1.13.01.062.006.5.2.2.03.27 ,Belanja Jasa Penyedia /Tenaga Teknis ,"150385000,00",Belanja Jasa Penyedia /Tenaga Teknis 150385000
1.13.1.13.01.062.006.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"1563000,00",
1.13.1.13.01.062.006.5.2.2.06.02 ,Belanja Penggandaan ,"1428000,00",Belanja Penggandaan 1428000
1.13.1.13.01.062.006.5.2.2.06.03 ,Belanja Cetak Foto ,"135000,00",Belanja Cetak Foto 135000
1.13.1.13.01.062.006.5.2.2.11 ,Belanja Makanan Dan Minuman ,"37152000,00",
1.13.1.13.01.062.006.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"37152000,00",Belanja Makanan Dan Minuman Rapat 37152000
1.13.1.13.01.062.006.5.2.2.15 ,Belanja Perjalanan Dinas ,"19550000,00",
1.13.1.13.01.062.006.5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,"19550000,00",Belanja Perjalanan Dinas Dalam Daerah 19550000
1.13.1.13.01.062.006.5.2.2.31 ,Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ,"22000000,00",
1.13.1.13.01.062.006.5.2.2.31.03 ,Belanja Jasa Narasumber ,"22000000,00",Belanja Jasa Narasumber 22000000
1.13.1.13.01.062.007 ,Rehabilitasi Penyandang Masalah Kesejahteraan Sosial (PMKS) ,"409676800,00",
1.13.1.13.01.062.007.5.2.1 ,BELANJA PEGAWAI ,"141790000,00",
1.13.1.13.01.062.007.5.2.1.01 ,Honorarium PNS ,"52260000,00",
1.13.1.13.01.062.007.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,"52010000,00",Honorarium Panitia Pelaksana Kegiatan 52010000
1.13.1.13.01.062.007.5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,"250000,00",Honorarium Tim Pengadaan Barang dan Jasa 250000
1.13.1.13.01.062.007.5.2.1.02 ,Honorarium Non PNS ,"89530000,00",
1.13.1.13.01.062.007.5.2.1.02.01 ,Honorarium Panitia Pelaksana Kegiatan ,"89530000,00",Honorarium Panitia Pelaksana Kegiatan 89530000
1.13.1.13.01.062.007.5.2.2 ,BELANJA BARANG DAN JASA ,"267886800,00",
1.13.1.13.01.062.007.5.2.2.01 ,Belanja Bahan Pakai Habis ,"1955000,00",
1.13.1.13.01.062.007.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,"1955000,00",Belanja  Alat Tulis Kantor 1955000
1.13.1.13.01.062.007.5.2.2.02 ,Belanja Bahan/Material ,"30050000,00",
1.13.1.13.01.062.007.5.2.2.02.07 ,Belanja  Alat - Alat/Perlengkapan Kantor/Rumah Tangga/Kerja ,"18500000,00",Belanja  Alat - Alat/Perlengkapan Kantor/Rumah Tangga/Kerja 18500000
1.13.1.13.01.062.007.5.2.2.02.08 ,Belanja Hadiah/Trophy ,"1750000,00",Belanja Hadiah/Trophy 1750000Lokasi Kegiatan Se Kota YogyakartaHadiah lomba disain papan himbauan 1750000
1.13.1.13.01.062.007.5.2.2.02.09 ,Belanja Bahan Percontohan ,"9800000,00",Belanja Bahan Percontohan 9800000Pembinaan Difabel Melalui Kursus Kerajinan 4500000Pembinaan Keluarga Difabel 500000Pemibinaan Keluarga Penyandang Sakit Jiwa 500000Bimbingan Klien Pemasyarakatan 1000000Pembinaan Korban KDRT 800000Pembinaan Anak Jalanan 2000000Pembinaan Keluarga Anak Jalanan 500000
1.13.1.13.01.062.007.5.2.2.03 ,Belanja Jasa Kantor ,"17892350,00",
1.13.1.13.01.062.007.5.2.2.03.13 ,Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film ,"1350000,00",Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film 1350000
1.13.1.13.01.062.007.5.2.2.03.27 ,Belanja Jasa Penyedia /Tenaga Teknis ,"16542350,00",Belanja Jasa Penyedia /Tenaga Teknis 16542350
1.13.1.13.01.062.007.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"6450450,00",
1.13.1.13.01.062.007.5.2.2.06.01 ,Belanja Cetak ,"3168000,00",Belanja Cetak 3168000
1.13.1.13.01.062.007.5.2.2.06.02 ,Belanja Penggandaan ,"3132450,00",Belanja Penggandaan 3132450
1.13.1.13.01.062.007.5.2.2.06.03 ,Belanja Cetak Foto ,"150000,00",Belanja Cetak Foto 150000
1.13.1.13.01.062.007.5.2.2.10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,"1800000,00",
1.13.1.13.01.062.007.5.2.2.10.01 ,Belanja Sewa Meja Kursi ,"1800000,00",Belanja Sewa Meja Kursi 1800000
1.13.1.13.01.062.007.5.2.2.11 ,Belanja Makanan Dan Minuman ,"87384000,00",
1.13.1.13.01.062.007.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"87384000,00",Belanja Makanan Dan Minuman Rapat 87384000
1.13.1.13.01.062.007.5.2.2.15 ,Belanja Perjalanan Dinas ,"69055000,00",
1.13.1.13.01.062.007.5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,"57575000,00",Belanja Perjalanan Dinas Dalam Daerah 57575000
1.13.1.13.01.062.007.5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,"11480000,00",Belanja Perjalanan Dinas Luar Daerah 11480000
1.13.1.13.01.062.007.5.2.2.31 ,Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ,"47400000,00",
1.13.1.13.01.062.007.5.2.2.31.01 ,Belanja Jasa Tenaga Ahli ,"1350000,00",Belanja Jasa Tenaga Ahli 1350000
1.13.1.13.01.062.007.5.2.2.31.02 ,Belanja Jasa Instruktur ,"44400000,00",Belanja Jasa Instruktur 44400000
1.13.1.13.01.062.007.5.2.2.31.03 ,Belanja Jasa Narasumber ,"1650000,00",Belanja Jasa Narasumber 1650000
1.13.1.13.01.062.007.5.2.2.32 ,Belanja Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat ,"5900000,00",
1.13.1.13.01.062.007.5.2.2.32.02 ,Belanja Uang Untuk Diberikan Kepada Masyarakat ,"5900000,00",Belanja Uang Untuk Diberikan Kepada Masyarakat 5900000Lokasi Kegiatan Se Kota YogyakartaLomba desain papan himbauan PMKSJuara I 2000000Juara II 1500000Juara III 1000000Harapan I 800000Harapan II 600000
1.13.1.13.01.062.008 ,Pelayanan Penyandang Masalah Kesejahteraan Sosial (PMKS) ,"525051100,00",
1.13.1.13.01.062.008.5.2.1 ,BELANJA PEGAWAI ,"56125000,00",
1.13.1.13.01.062.008.5.2.1.01 ,Honorarium PNS ,"18185000,00",
1.13.1.13.01.062.008.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,"17860000,00",Honorarium Panitia Pelaksana Kegiatan 17860000 19107365228
1.13.1.13.01.062.008.5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,"325000,00",Honorarium Tim Pengadaan Barang dan Jasa 325000
1.13.1.13.01.062.008.5.2.1.02 ,Honorarium Non PNS ,"37940000,00",
1.13.1.13.01.062.008.5.2.1.02.01 ,Honorarium Panitia Pelaksana Kegiatan ,"37940000,00",Honorarium Panitia Pelaksana Kegiatan 37940000
1.13.1.13.01.062.008.5.2.2 ,BELANJA BARANG DAN JASA ,"468926100,00",
1.13.1.13.01.062.008.5.2.2.01 ,Belanja Bahan Pakai Habis ,"2350000,00",
1.13.1.13.01.062.008.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,"2350000,00",Belanja  Alat Tulis Kantor 2350000
1.13.1.13.01.062.008.5.2.2.02 ,Belanja Bahan/Material ,"60300000,00",
1.13.1.13.01.062.008.5.2.2.02.07 ,Belanja  Alat - Alat/Perlengkapan Kantor/Rumah Tangga/Kerja ,"40000000,00",Belanja  Alat - Alat/Perlengkapan Kantor/Rumah Tangga/Kerja 40000000
1.13.1.13.01.062.008.5.2.2.02.08 ,Belanja Hadiah/Trophy ,"20300000,00",Belanja Hadiah/Trophy 20300000Lokasi kegiatan se Kota YogyakartaHadiah Gebyar HUT Lansia 20300000
1.13.1.13.01.062.008.5.2.2.03 ,Belanja Jasa Kantor ,"265177000,00",
1.13.1.13.01.062.008.5.2.2.03.13 ,Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film ,"500000,00",Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film 500000
1.13.1.13.01.062.008.5.2.2.03.27 ,Belanja Jasa Penyedia /Tenaga Teknis ,"264677000,00",Belanja Jasa Penyedia /Tenaga Teknis 264677600
1.13.1.13.01.062.008.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"1056000,00",
1.13.1.13.01.062.008.5.2.2.06.01 ,Belanja Cetak ,"1056000,00",Belanja Cetak 1056000
1.13.1.13.01.062.008.5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,"1500000,00",
1.13.1.13.01.062.008.5.2.2.07.03 ,Belanja Sewa Ruang Rapat/Pertemuan ,"1500000,00",Belanja Sewa Ruang Rapat/Pertemuan 1500000
1.13.1.13.01.062.008.5.2.2.08 ,Belanja Sewa Sarana Mobilitas ,"6000000,00",
1.13.1.13.01.062.008.5.2.2.08.01 ,Belanja Sewa Sarana Mobilitas Darat ,"6000000,00",Belanja Sewa Sarana Mobilitas Darat 6000000
1.13.1.13.01.062.008.5.2.2.10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,"8687500,00",
1.13.1.13.01.062.008.5.2.2.10.01 ,Belanja Sewa Meja Kursi ,"587500,00",Belanja Sewa Meja Kursi 587500
1.13.1.13.01.062.008.5.2.2.10.05 ,Belanja Sewa Tenda ,"800000,00",Belanja Sewa Tenda 800000
1.13.1.13.01.062.008.5.2.2.10.06 ,Belanja Sewa Pakaian Adat/Tradisional ,"1400000,00",Belanja Sewa Pakaian Adat/Tradisional 1400000
1.13.1.13.01.062.008.5.2.2.10.09 ,Belanja Sewa Perlengkapan/Peralatan ,"5900000,00",Belanja Sewa Perlengkapan/Peralatan 5900000
1.13.1.13.01.062.008.5.2.2.11 ,Belanja Makanan Dan Minuman ,"36030000,00",
1.13.1.13.01.062.008.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"36030000,00",Belanja Makanan Dan Minuman Rapat 36030000
1.13.1.13.01.062.008.5.2.2.13 ,Belanja Pakaian Kerja ,"7500000,00",
1.13.1.13.01.062.008.5.2.2.13.01 ,Belanja Pakaian Kerja Lapangan ,"7500000,00",Belanja Pakaian Kerja Lapangan 7500000
1.13.1.13.01.062.008.5.2.2.15 ,Belanja Perjalanan Dinas ,"58125000,00",
1.13.1.13.01.062.008.5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,"22875000,00",Belanja Perjalanan Dinas Dalam Daerah 22875000
1.13.1.13.01.062.008.5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,"35250000,00",Belanja Perjalanan Dinas Luar Daerah 35250000
1.13.1.13.01.062.008.5.2.2.31 ,Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ,"22200000,00",
1.13.1.13.01.062.008.5.2.2.31.01 ,Belanja Jasa Tenaga Ahli ,"5900000,00",Belanja Jasa Tenaga Ahli 5900000
1.13.1.13.01.062.008.5.2.2.31.02 ,Belanja Jasa Instruktur ,"1800000,00",Belanja Jasa Instruktur 1800000
1.13.1.13.01.062.008.5.2.2.31.03 ,Belanja Jasa Narasumber ,"12800000,00",Belanja Jasa Narasumber 12800000
1.13.1.13.01.062.008.5.2.2.31.04 ,Belanja Jasa Moderator ,"1700000,00",Belanja Jasa Moderator 1700000
1.13.1.13.01.062.009 ,Penyaluran Bantuan Sosial ,"711387050,00",
1.13.1.13.01.062.009.5.2.1 ,BELANJA PEGAWAI ,"147775000,00",
1.13.1.13.01.062.009.5.2.1.01 ,Honorarium PNS ,"89025000,00",
1.13.1.13.01.062.009.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,"89025000,00",Honorarium Panitia Pelaksana Kegiatan 89025000
1.13.1.13.01.062.009.5.2.1.02 ,Honorarium Non PNS ,"4000000,00",
1.13.1.13.01.062.009.5.2.1.02.01 ,Honorarium Panitia Pelaksana Kegiatan ,"2000000,00",Honorarium Panitia Pelaksana Kegiatan 2000000
1.13.1.13.01.062.009.5.2.1.02.03 ,Honorarium Pelaksana Kegiatan ,"2000000,00",Honorarium Pelaksana Kegiatan 2000000
1.13.1.13.01.062.009.5.2.1.06 ,Uang Piket ,"54750000,00",
1.13.1.13.01.062.009.5.2.1.06.02 ,Uang Piket Non PNS ,"54750000,00",Uang Piket Non PNS 54750000
1.13.1.13.01.062.009.5.2.2 ,BELANJA BARANG DAN JASA ,"563612100,00",
1.13.1.13.01.062.009.5.2.2.01 ,Belanja Bahan Pakai Habis ,"3775000,00",
1.13.1.13.01.062.009.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,"3775000,00",Belanja  Alat Tulis Kantor 3775000
1.13.1.13.01.062.009.5.2.2.03 ,Belanja Jasa Kantor ,"51127000,00",
1.13.1.13.01.062.009.5.2.2.03.13 ,Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film ,"1500000,00",Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film 1500000
1.13.1.13.01.062.009.5.2.2.03.27 ,Belanja Jasa Penyedia /Tenaga Teknis ,"49627000,00",Belanja Jasa Penyedia /Tenaga Teknis 49627050
1.13.1.13.01.062.009.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"45750000,00",
1.13.1.13.01.062.009.5.2.2.06.01 ,Belanja Cetak ,"40350000,00",Belanja Cetak 40350000
1.13.1.13.01.062.009.5.2.2.06.02 ,Belanja Penggandaan ,"5400000,00",Belanja Penggandaan 5400000
1.13.1.13.01.062.009.5.2.2.11 ,Belanja Makanan Dan Minuman ,"28910000,00",
1.13.1.13.01.062.009.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"28910000,00",Belanja Makanan Dan Minuman Rapat 28910000
1.13.1.13.01.062.009.5.2.2.13 ,Belanja Pakaian Kerja ,"7800000,00",
1.13.1.13.01.062.009.5.2.2.13.01 ,Belanja Pakaian Kerja Lapangan ,"7800000,00",Belanja Pakaian Kerja Lapangan 7800000
1.13.1.13.01.062.009.5.2.2.15 ,Belanja Perjalanan Dinas ,"59300000,00",
1.13.1.13.01.062.009.5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,"11600000,00",Belanja Perjalanan Dinas Dalam Daerah 11600000
1.13.1.13.01.062.009.5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,"47700000,00",Belanja Perjalanan Dinas Luar Daerah 47700000
1.13.1.13.01.062.009.5.2.2.25 ,Belanja Hibah Barang atau Jasa ,"350000000,00",
1.13.1.13.01.062.009.5.2.2.25.01 ,Belanja Hibah Barang atau Jasa Yang Diserahkan Kepada Pihak Ketiga/Masyarakat ,"350000000,00",Belanja Hibah Barang atau Jasa Yang Diserahkan Kepada Pihak 350000000Ketiga/MasyarakatPengadaan Keranda dan Perlengkapan Pengururan Jenazah 350000000
1.13.1.13.01.062.009.5.2.2.31 ,Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ,"16950000,00",
1.13.1.13.01.062.009.5.2.2.31.03 ,Belanja Jasa Narasumber ,"15000000,00",Belanja Jasa Narasumber 15000000
1.13.1.13.01.062.009.5.2.2.31.04 ,Belanja Jasa Moderator ,"1950000,00",Belanja Jasa Moderator 1950000
1.13.1.13.01.063 ,Program Pemberdayaan Sosial ,"811036450,00",
1.13.1.13.01.063.001 ,Bimbingan dan Peningkatan Kualitas Potensi Sumber Kesejahteraan Sosial ,"811036450,00",
1.13.1.13.01.063.001.5.2.1 ,BELANJA PEGAWAI ,"149374600,00",
1.13.1.13.01.063.001.5.2.1.01 ,Honorarium PNS ,"33015000,00",
1.13.1.13.01.063.001.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,"32690000,00",Honorarium Panitia Pelaksana Kegiatan 32690000
1.13.1.13.01.063.001.5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,"325000,00",Honorarium Tim Pengadaan Barang dan Jasa 325000
1.13.1.13.01.063.001.5.2.1.02 ,Honorarium Non PNS ,"116359600,00",
1.13.1.13.01.063.001.5.2.1.02.01 ,Honorarium Panitia Pelaksana Kegiatan ,"115359600,00",Honorarium Panitia Pelaksana Kegiatan 115359600
1.13.1.13.01.063.001.5.2.1.02.03 ,Honorarium Pelaksana Kegiatan ,"1000000,00",Honorarium Pelaksana Kegiatan 1000000
1.13.1.13.01.063.001.5.2.2 ,BELANJA BARANG DAN JASA ,"661661850,00",
1.13.1.13.01.063.001.5.2.2.01 ,Belanja Bahan Pakai Habis ,"4350000,00",
1.13.1.13.01.063.001.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,"4350000,00",Belanja  Alat Tulis Kantor 4350000
1.13.1.13.01.063.001.5.2.2.02 ,Belanja Bahan/Material ,"25500000,00",
1.13.1.13.01.063.001.5.2.2.02.08 ,Belanja Hadiah/Trophy ,"25500000,00",Belanja Hadiah/Trophy 25500000Lokasi kegiatan Kota YogyakartaPeringatan HKSN Kota Yogyakarta 24000000Lomba Karang Taruna dalam penyususnan perencanaan pembangunan 1500000
1.13.1.13.01.063.001.5.2.2.03 ,Belanja Jasa Kantor ,"18987350,00",
1.13.1.13.01.063.001.5.2.2.03.13 ,Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film ,"2445000,00",Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film 2445000
1.13.1.13.01.063.001.5.2.2.03.27 ,Belanja Jasa Penyedia /Tenaga Teknis ,"16542350,00",Belanja Jasa Penyedia /Tenaga Teknis 16542350
1.13.1.13.01.063.001.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"6855000,00",
1.13.1.13.01.063.001.5.2.2.06.01 ,Belanja Cetak ,"855000,00",Belanja Cetak 855000
1.13.1.13.01.063.001.5.2.2.06.02 ,Belanja Penggandaan ,"6000000,00",Belanja Penggandaan 6000000
1.13.1.13.01.063.001.5.2.2.10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,"3587500,00",
1.13.1.13.01.063.001.5.2.2.10.01 ,Belanja Sewa Meja Kursi ,"1787500,00",Belanja Sewa Meja Kursi 1787500
1.13.1.13.01.063.001.5.2.2.10.05 ,Belanja Sewa Tenda ,"1200000,00",Belanja Sewa Tenda 1200000
1.13.1.13.01.063.001.5.2.2.10.09 ,Belanja Sewa Perlengkapan/Peralatan ,"600000,00",Belanja Sewa Perlengkapan/Peralatan 600000
