Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,,,
1.06.1.06.01.06.01.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,400000, Fotocopy draft Profil 300000.00 Jilid 100000.00,,
1.06.1.06.01.06.01.5.2.2.10. ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,1250000,,,
1.06.1.06.01.06.01.5.2.2.10.007. ,Belanja sewa display ,1250000, Sewa lampu aksesoris 500000.00 Sewa level panggung/karpet 750000.00,,
1.06.1.06.01.06.01.5.2.2.11. ,Belanja Makanan dan Minuman ,2070000,,,
1.06.1.06.01.06.01.5.2.2.11.001. ,Belanja makanan dan minuman harian pegawai ,320000, Makan minum lembur 320000.00,,
1.06.1.06.01.06.01.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,1750000, Minum snack rakor 750000.00 Makan minum rakor 1000000.00,,
1.06.1.06.01.06.01.5.2.2.13. ,Belanja Pakaian Kerja ,1260000,,,
1.06.1.06.01.06.01.5.2.2.13.001. ,Belanja pakaian kerja lapangan ,1260000, Pakaian penjaga stand 1260000.00,,
1.06.1.06.01.06.02. ,PENYUSUNAN INDEKS KEPUASAN MASYARAKAT ,1500000,Lokasi Kegiatan: BAPPEDA (IKM) SKPD,, Sumber Dana: AD.  DAU.  Bagi Hasil Pajak Prov.
1.06.1.06.01.06.02.5.2.2. ,BELANJA BARANG DAN JASA ,1500000,,,
1.06.1.06.01.06.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,225000,,,
1.06.1.06.01.06.02.5.2.2.01.001. ,Belanja alat tulis kantor ,225000, Refil toner 125000.00 Kertas HVS 70gr kuarto 66000.00 Sticknote 20000.00 Stopmap plastik 14000.00,,
1.06.1.06.01.06.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,300000,,,
1.06.1.06.01.06.02.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,300000, Fotocopy 180000.00 Jilid 120000.00,,
1.06.1.06.01.06.02.5.2.2.11. ,Belanja Makanan dan Minuman ,975000,,,
1.06.1.06.01.06.02.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,975000, Minum dan snack rapat 375000.00 Minum dan makan rapat 600000.00,,
1.06.1.06.01.06.04. ,PENGENDALIAN INTERNAL SKPD ,4185000,Lokasi Kegiatan: BAPPEDA Sumber Dana: PAD.  DAU.,,
1.06.1.06.01.06.04.5.2.2. ,BELANJA BARANG DAN JASA ,4185000,,,
1.06.1.06.01.06.04.5.2.2.01. ,Belanja Bahan Pakai Habis ,235000,,,
1.06.1.06.01.06.04.5.2.2.01.001. ,Belanja alat tulis kantor ,235000, Kertas HVS 70gr Folio 75000.00 Ballpoint 15000.00 Stopmap kertas 40000.00 Ordner 50000.00 Amplop sedang 29000.00 Tip-ex 10000.00 Binder clip kecil 16000.00,,
1.06.1.06.01.06.04.5.2.2.06. ,Belanja Cetak dan Penggandaan ,425000,,,
1.06.1.06.01.06.04.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,425000, Fotocopy 350000.00 Jilid 75000.00,,
1.06.1.06.01.06.04.5.2.2.11. ,Belanja Makanan dan Minuman ,3525000,,,
1.06.1.06.01.06.04.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,3525000, Minum dan snack rapat 1125000.00 Minum dan makan rapat 2400000.00,,
1.06.1.06.01.07. ,PROGRAM PENINGKATAN KUALITAS PERENCANAAN ,26021000,,,
1.06.1.06.01.07.01. ,PENYUSUNAN DAN EVALUASI RENCANA STRATEGIS ,19068000,Lokasi Kegiatan: BAPPEDA SKPD,, Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.
1.06.1.06.01.07.01.5.2.1. ,BELANJA PEGAWAI ,15825000,,,
1.06.1.06.01.07.01.5.2.1.01. ,Honorarium PNS ,15825000,,,
1.06.1.06.01.07.01.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,15825000, Penanggungjawab 900000.00 Ketua 825000.00 Sekretaris 750000.00 Anggota (18 orang) 12150000.00 Staf sekretariat (2 orang) 1200000.00,,
1.06.1.06.01.07.01.5.2.2. ,BELANJA BARANG DAN JASA ,3243000,,,
1.06.1.06.01.07.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,468000,,,
1.06.1.06.01.07.01.5.2.2.01.001. ,Belanja alat tulis kantor ,468000, Refil tinta 250000.00 Kertas HVS 70gr Folio 75000.00 Binder clip sedang 28000.00 Sticknote 20000.00 Stapler 25000.00 Stopmap plastik 70000.00,,
1.06.1.06.01.07.01.5.2.2.06. ,Belanja Cetak dan Penggandaan ,900000,,,
1.06.1.06.01.07.01.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,900000, Fotocopy 700000.00 Jilid 200000.00,,
1.06.1.06.01.07.01.5.2.2.11. ,Belanja Makanan dan Minuman ,1875000,,,
1.06.1.06.01.07.01.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,1875000, Minum snack rapat 675000.00 Makan minum rapat 1200000.00,,
1.06.1.06.01.07.02. ,PENYUSUNAN DAN EVALUASI RENCANA KERJA ,3183000,Lokasi Kegiatan: BAPPEDA SKPD,, Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.
1.06.1.06.01.07.02.5.2.1. ,BELANJA PEGAWAI ,2000000,,,
1.06.1.06.01.07.02.5.2.1.06. ,Honorarium Pengelola SIPKD ,2000000,,,
1.06.1.06.01.07.02.5.2.1.06.002. ,Honorarium Operator SIPKD ,2000000, Honorarium operator SIPKD 2000000.00,,
1.06.1.06.01.07.02.5.2.2. ,BELANJA BARANG DAN JASA ,1183000,,,
1.06.1.06.01.07.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,123000,,,
1.06.1.06.01.07.02.5.2.2.01.001. ,Belanja alat tulis kantor ,123000, Kertas HVS 70gr Folio 75000.00 Binder clip sedang 28000.00 Stopmap kertas 20000.00,,
1.06.1.06.01.07.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,360000,,,
1.06.1.06.01.07.02.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,360000, Fotocopy 240000.00 Jilid 120000.00,,
1.06.1.06.01.07.02.5.2.2.11. ,Belanja Makanan dan Minuman ,700000,,,
1.06.1.06.01.07.02.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,700000, Minum dan snack rapat 300000.00 Minum dan makan rapat 400000.00,,
1.06.1.06.01.07.04. ,MONITORING^ EVALUASI^ DAN PENGENDALIAN ,3770000,Lokasi Kegiatan: BAPPEDA PROGRAM KEGIATAN SKPD,, Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.
1.06.1.06.01.07.04.5.2.2. ,BELANJA BARANG DAN JASA ,3770000,,,
1.06.1.06.01.07.04.5.2.2.01. ,Belanja Bahan Pakai Habis ,125000,,,
1.06.1.06.01.07.04.5.2.2.01.001. ,Belanja alat tulis kantor ,125000, Kertas HVS 70gr Folio 37500.00 Ballpoint 15000.00 Sticknote 30000.00 Ordner 25000.00 Stopmap plastik 17500.00,,
1.06.1.06.01.07.04.5.2.2.06. ,Belanja Cetak dan Penggandaan ,600000,,,
1.06.1.06.01.07.04.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,600000, Fotocopy 440000.00 Jilid 160000.00,,
1.06.1.06.01.07.04.5.2.2.11. ,Belanja Makanan dan Minuman ,1525000,,,
1.06.1.06.01.07.04.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,1525000, Minum dan snack rapat 525000.00 Minum dan makan rapat 1000000.00,,
1.06.1.06.01.07.04.5.2.2.15. ,Belanja Perjalanan Dinas ,1520000,,,
1.06.1.06.01.07.04.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,1520000, Kab Gunungkidul 1520000.00 Gol IV 600000.00 Gol III 600000.00 Gol II 320000.00,,
1.06.1.06.01.15. ,PROGRAM PERENCANAAN PEMBANGUNAN FISIK ,907749000, DAN PRASARANA,,
1.06.1.06.01.15.01. ,PERENCANAAN DAN KOORDINASI PEMBANGUNAN ,683912000,Lokasi Kegiatan: Kab Gunungkidul. DIY. Jabodetabek. Luar Jawa TATA RUANG DAN LINGKUNGAN HIDUP,, Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.
1.06.1.06.01.15.01.5.2.1. ,BELANJA PEGAWAI ,40525000,,,
1.06.1.06.01.15.01.5.2.1.01. ,Honorarium PNS ,39475000,,,
1.06.1.06.01.15.01.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,30175000, Institusi BKPRD 5200000.00 Penanggungjawab (2 orang) 900000.00 Ketua 375000.00 Sekretaris 350000.00 Anggota (11 orang) 3575000.00 Sekretariat BKPRD 4875000.00 Ketua 1125000.00 Sekretaris 1050000.00 Anggota (3 orang) 2700000.00 Kelompok Kerja Perencanaan Tata Ruang 10050000.00 Ketua 1125000.00 Wakil Ketua 1050000.00 Sekretaris 1050000.00 Anggota (7 orang) 6825000.00 Pokja Pemanfaatan dan Pengendalian Pemanfaatan Ruang 10050000.00 Ketua 1125000.00 Wakil Ketua 1050000.00 Sekretaris 1050000.00 Anggota (7 orang) 6825000.00,,
1.06.1.06.01.15.01.5.2.1.01.002. ,Honorarium Panitia Pengadaan Barang dan Jasa ,8700000, Pengguna Anggaran/Pejabat Pembuat Komitmen 500000.00 Pejabat Pelaksana Teknis Kegiatan 400000.00 Petugas Administrasi Pengadaan Barang/Jasa (2 orang) 600000.00 Panitia Pengadaan Barang/Jasa Penyusunan Review RTRW 2010-2030 1800000.00 Ketua 500000.00 Sekretaris 400000.00 Anggota (3 orang) 900000.00 Panitia Penerima Barang/Jasa Penyusunan Review RTRW 2010-2030 1800000.00 Ketua 500000.00 Sekretaris 400000.00 Anggota (3 orang) 900000.00 Panitia pengadaan jasa konsultan Masterplan Pengemb Perkotaan Wonosari 1800000.00 Ketua 500000.00 Sekretaris 400000.00 Anggota 900000.00 Panitia Penerima jasa konsultan Masterplan Pengemb Perkotaan Wonosari 1800000.00 Ketua 500000.00 Sekretaris 400000.00 Anggota 900000.00,,
1.06.1.06.01.15.01.5.2.1.01.004. ,Honorarium Moderator ,600000, Moderator 600000.00,,
1.06.1.06.01.15. 1.5.2.1.03. ,Uang Lembur ,1050000,,,
1.06.1.06.01.15.01.5.2.1.03.001. ,Uang Lembur PNS ,1050000, Gol IV 300000.00 Gol III 750000.00,,
1.06.1.06.01.15.01.5.2.2. ,BELANJA BARANG DAN JASA ,643387000,,,
1.06.1.06.01.15.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,2122000,,,
1.06.1.06.01.15.01.5.2.2.01.001. ,Belanja alat tulis kantor ,1522000, Refil toner 500000.00 Kertas HVS 70gr Folio 412500.00 Kertas HVS 70gr kuarto 132000.00 Stopmap kertas 40000.00 CDR 150000.00 Binder clip kecil 16000.00 Stapler kecil 75000.00 Amplop besar 80000.00 Amplop sedang 29000.00 Stopmap plastik 87500.00,,
1.06.1.06.01.15.01.5.2.2.01.008. ,Belanja Dokumentasi ,300000, Sosialisasi kebijakan penataan ruang 100000.00 Sosialisasi kebijakan lingkungan hidup 100000.00 Sosialisasi pembangunan infrastruktur data spasial daerah 100000.00,,
1.06.1.06.01.15.01.5.2.2.01.009. ,Belanja Dekorasi ,300000, Sosialisasi kebijakan penataan ruang 100000.00 Sosialisasi kebijakan lingkungan hidup 100000.00 Sosialisasi pembangunan infrastruktur data spasial daerah 100000.00,,
1.06.1.06.01.15.01.5.2.2.02. ,Belanja Bahan/Material ,3330000,,,
1.06.1.06.01.15.01.5.2.2.02.007. ,Belanja bahan sosiliasasi^diklat^seminar ,3330000, Sosialisasi kebijakan penataan ruang 1110000.00 Sosialisasi kebijakan lingkungan hidup 1110000.00 Sosialisasi pembangunan infrastruktur data spasial daerah 1110000.00,,
1.06.1.06.01.15.01.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1665000,,,
1.06.1.06.01.15.01.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1665000, Fotocopy 1000000.00 Jilid 65000.00 Penggandaan materi sosialisasi 600000.00,,
1.06.1.06.01.15.01.5.2.2.11. ,Belanja Makanan dan Minuman ,13350000,,,
1.06.1.06.01.15.01.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,13350000, Minum snack rakor 2400000.00 Makan minum rakor 6000000.00 Makan minum snack sosialisasi 4950000.00,,
1.06.1.06.01.15.01.5.2.2.15. ,Belanja Perjalanan Dinas ,41920000,,,
1.06.1.06.01.15.01.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,6680000, Kab Gunungkidul 3040000.00 Gol IV 840000.00 Gol III 1800000.00 Gol II 400000.00 Wil DIY 3640000.00 Gol IV 980000.00 Gol III 2160000.00 Gol II 500000.00,,
1.06.1.06.01.15.01.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,35240000, Jabodetabek 13900000.00 Uang harian 7950000.00 Uang taksi 2550000.00 Uang penginapan 3400000.00 Gol IV 1600000.00 Gol III 1800000.00 Luar PJawa 8340000.00 Uang harian 3840000.00 Uang taksi 2400000.00 Uang penginapan 2100000.00 Gol IV 1200000.00 Gol III 900000.00 Tiket 13000000.00,,
1.06.1.06.01.15.01.5.2.2.19. ,Belanja Jasa Konsultan ,560000000,,,
1.06.1.06.01.15.01.5.2.2.19.001. ,Belanja Jasa Konsultan Perencana ,560000000, Penyusunan Review RTRW 2010-2030 400000000.00 Penyusunan Masterplan Pengembangan Perkotaan Wonosari 160000000.00,,
1.06.1.06.01.15.01.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,21000000,,,
1.06.1.06.01.15.01.5.2.2.23.001. ,Belanja jasa narasumber ,4500000, Sosialisasi kebijakan penataan ruang 1500000.00 Akademisi 1000000.00 Birokrat 500000.00 Sosialisasi kebijakan lingkungan hidup 1500000.00 Akademisi 1000000.00 Birokrat 500000.00 Sosialisasi pembangunan infrastruktur data spasial daerah 1500000.00 Akademisi 1000000.00 Birokrat 500000.00,,
1.06.1.06.01.15.01.5.2.2.23.002. ,Belanja jasa tenaga ahli ,16500000, Asisten Ahli Pemetaan 16500000.00,,
1.06.1.06.01.15.02. ,PERENCANAAN DAN KOORDINASI  PEMBANGUNAN ,188292000,Lokasi Kegiatan: Kab Gunungkidul. DIY. DKI Jakarta. P Jawa. Luar P Jawa SARANA DAN PRASARANA WILAYAH,, Sumber Dana: PAD.  DAU.
1.06.1.06.01.15.02.5.2.1. ,BELANJA PEGAWAI ,19400000,,,
1.06.1.06.01.15.02.5.2.1.01. ,Honorarium PNS ,19400000,,,
1.06.1.06.01.15.02.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,18900000, Pendampingan WISMP 18900000.00 Komisi Irigasi 10725000.00 Ketua 675000.00 Sekretaris 600000.00 Anggota (18 orang) 9450000.00 Sekretariat Komisi Irigasi 8175000.00 Ketua 675000.00 Sekretaris 600000.00 Anggota (8 orang) 4200000.00 Staf sekretariat (6 orang) 2700000.00,,
1.06.1.06.01.15.02.5.2.1.01.002. ,Honorarium Panitia Pengadaan Barang dan Jasa ,500000, Evaluasi Program WISMP2 500000.00 Pejabat pengadaan 300000.00 Pejabat penerima 200000.00,,
1.06.1.06.01.15.02.5.2.2. ,BELANJA BARANG DAN JASA ,168892000,,,
1.06.1.06.01.15.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,3722000,,,
1.06.1.06.01.15.02.5.2.2.01.001. ,Belanja alat tulis kantor ,3722000, Koordinasi Bidang Fisik dan Prasarana Wilayah 1676000.00 Amplop besar 20000.00 Amplop sedang 14500.00 Flashdisk 200000.00 Toner printer 750000.00 Refil toner 250000.00 Stopmap kertas 60000.00 Kertas HVS 70gr Folio 187500.00 Trigonal clip 45000.00 Kertas HVS 70gr kuarto 99000.00 Stapler kecil 50000.00 Koordinasi Perencanaan Pengairan Pendamping Program WISMP2 2046000.00 Kertas HVS 70gr Folio 225000.00 Kertas HVS 70gr kuarto 165000.00 Kertas Karbon 60000.00 Toner printer 750000.00 Refil toner 375000.00 CDR 200000.00 Flashdisk 200000.00 Ballpoint 15000.00 Amplop besar 40000.00 Binder clip kecil 16000.00,,
1.06.1.06.01.15.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,2150000,,,
1.06.1.06.01.15.02.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,2150000, Koordinasi Bidang Fisik dan Prasarana Wilayah 1150000.00 Fotocopy 1000000.00 Jilid 150000.00 Koordinasi Perencanaan Pengairan Pendamping WISMP2 1000000.00 Fotocopy 700000.00 Jilid 300000.00,,
1.06.1.06.01.15.02.5.2.2.11. ,Belanja Makanan dan Minuman ,11000000,,,
1.06.1.06.01.15.02.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,11000000, Koordinasi  Bidang Fisik dan Prasarana Wilayah 5500000.00 Minum snack rakor 1500000.00 Makan minum rakor 4000000.00 Koordinasi Perencanaan Pengairan Pendamping Program WISMP2 5500000.00 Minum snack rakor 1500000.00 Makan minum rakor 4000000.00,,
1.06.1.06.01.15.02.5.2.2.15. ,Belanja Perjalanan Dinas ,102020000,,,
1.06.1.06.01.15.02.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,14220000, Koordinasi Bidang Fisik dan Prasarana 9100000.00 Kab Gunungkidul 3600000.00 Gol IV 1200000.00 Gol III 2000000.00 Gol II 400000.00 Wil DIY 5500000.00 Gol IV 1400000.00 Gol III 3600000.00 Gol II 500000.00 Koordinasi Perencanaan Pengairan Pendamping Program WISMP2 5120000.00 Kab Gunungkidul 3000000.00 Gol IV 600000.00 Gol III 2000000.00 Gol II 400000.00 Wil DIY 2120000.00 Gol IV 420000.00 Gol III 1500000.00 Gol II 200000.00,,
1.06.1.06.01.15.02.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,87800000, Koordinasi Bidang Fisik dan Prasarana Wilayah 54680000.00 Jabodetabek 21600000.00 Gol IV 6600000.00 Gol III 15000000.00 Wil Non Jabodetabek 14360000.00 Gol IV 5760000.00 Gol III 8600000.00 Luar P Jawa 4720000.00 Gol IV 4720000.00 Tiket 14000000.00 Koordinasi Perencanaan Pengairan Pendamping Program WISMP2 33120000.00 Wil Jabodetabek & P Jawa 16400000.00 Gol IV 4400000.00 Gol III 12000000.00 Wil Luar PJawa 4720000.00 Gol IV 4720000.00 Tiket 12000000.00,,
1.06.1.06.01.15.02.5.2.2.19. ,Belanja Jasa Konsultan ,50000000,,,
1.06.1.06.01.15.02.5.2.2.19.001. ,Belanja Jasa Konsultan Perencana ,50000000, Monitoring dan evaluasi Program WISMP2 50000000.00,,
1.06.1.06.01.15.03. ,PERENCANAAN DAN KOORDINASI PERUMAHAN ,35545000,Lokasi Kegiatan: Kab Gunungkidul. DIY. DKI Jakarta PERMUKIMAN,, Sumber Dana: PAD.  DAU.
1.06.1.06.01.15.03.5.2.1. ,BELANJA PEGAWAI ,7875000,,,
1.06.1.06.01.15.03.5.2.1.01. ,Honorarium PNS ,7875000,,,
1.06.1.06.01.15.03.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,7875000, Honor Pokjanis Perumahan Permukiman 7875000.00 Ketua 675000.00 Sekretaris 600000.00 Anggota (10 orang) 5250000.00 Staf sekretariat (3 orang) 1350000.00,,
1.06.1.06.01.15.03.5.2.2. ,BELANJA BARANG DAN JASA ,27670000,,,
1.06.1.06.01.15.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,755000,,,
1.06.1.06.01.15.03.5.2.2.01.001. ,Belanja alat tulis kantor ,755000, Refil toner 250000.00 Kertas HVS 70gr Folio 112500.00 Kertas HVS 70gr kuarto 66000.00 Stopmap kertas 60000.00 Kertas karbon 60000.00 Trigonal clip 12000.00 Amplop besar 20000.00 Amplop sedang 43500.00 CDR 100000.00 Ballpoint 15000.00 Binder clip kecil 16000.00,,
1.06.1.06.01.15.03.5.2.2.06. ,Belanja Cetak dan Penggandaan ,400000,,,
1.06.1.06.01.15.03.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,400000, Fotocopy 360000.00 Jilid 40000.00,,
1.06.1.06.01.15.03.5.2.2.11. ,Belanja Makanan dan Minuman ,4875000,,,
1.06.1.06.01.15.03.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,4875000, Minum snack rakor 1875000.00 Makan minum rakor 3000000.00,,
1.06.1.06.01.15.03.5.2.2.15. ,Belanja Perjalanan Dinas ,21640000,,,
1.06.1.06.01.15.03.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,4340000, Kab Gunungkidul 1540000.00 Gol IV 300000.00 Gol III 1000000.00 Gol II 240000.00 DIY 2800000.00 Gol IV 700000.00 Gol III 1800000.00 Gol II 300000.00,,
1.06.1.06.01.15.03.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,17300000, DKI Jakarta 12300000.00 Gol IV 3300000.00 Gol III 9000000.00 Tiket 5000000.00,,
1.06.1.06.01.16. ,PROGRAM PERENCANAAN PEMBANGUNAN ,461507900, PEMERINTAHAN^ SOSIAL^ DAN BUDAYA,,
1.06.1.06.01.16.01. ,PERENCANAAN DAN KOORDINASI  BIDANG  ,183204500,Lokasi Kegiatan: Kab Gunungkidul. DIY. DKI Jakarta. Jawa Tengah PEMERINTAHAN,, Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.
1.06.1.06.01.16.01.5.2.1. ,BELANJA PEGAWAI ,41575000,,,
1.06.1.06.01.16.01.5.2.1.01. ,Honorarium PNS ,41575000,,,
1.06.1.06.01.16.01.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,41175000, Tim Pembina PKKPM 12300000.00 Pembina 800000.00 Penasehat 750000.00 Pengarah 700000.00 Ketua 650000.00 Sekretaris 600000.00 Anggota (16 orang) 8800000.00 Tim Pelaksana PKKPM 28875000.00 Ketua 825000.00 Sekretaris 750000.00 Anggota (36 orang) 24300000.00 Staf sekretariat 3000000.00,,
1.06.1.06.01.16.01.5.2.1.01.004. ,Honorarium Moderator ,400000, Moderator (2 X seminar) 400000.00,,
1.06.1.06.01.16.01.5.2.2. ,BELANJA BARANG DAN JASA ,141629500,,,
1.06.1.06.01.16.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,1309500,,,
1.06.1.06.01.16.01.5.2.2.01.001. ,Belanja alat tulis kantor ,1309500, Toner printer 750000.00 Refil toner 250000.00 Kertas HVS 70gr Folio 187500.00 Kertas HVS 70gr Kuarto 66000.00 Stopmap 40000.00 Stabilo 16000.00,,
1.06.1.06.01.16.01.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1500000,,,
1.06.1.06.01.16.01.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1500000, Fotocopy 1300000.00 Jilid 200000.00,,
1.06.1.06.01.16.01.5.2.2.11. ,Belanja Makanan dan Minuman ,17800000,,,
1.06.1.06.01.16.01.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,17800000, Minum snack 6000000.00 Makan minum 11800000.00,,
1.06.1.06.01.16.01.5.2.2.15. ,Belanja Perjalanan Dinas ,118020000,,,
1.06.1.06.01.16.01.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,14500000, Kab Gunungkidul 4600000.00 Gol IV 1200000.00 Gol III 3000000.00 Gol II 400000.00 Wil DIY 9900000.00 Gol IV 2100000.00 Gol III 7800000.00,,
1.06.1.06.01.16.01.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,103520000, Wil DKI Jakarta 61600000.00 Gol IV 17600000.00 Gol III 24000000.00 Tiket 20000000.00 Wil Jawa Tengah 4520000.00 Gol IV 1640000.00 Gol III 2880000.00 Wil Luar Jawa 37400000.00 Gol IV 9440000.00 Gol III 12960000.00 Tiket 15000000.00,,
1.06.1.06.01.16.01.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,3000000,,,
1.06.1.06.01.16.01.5.2.2.23.001. ,Belanja jasa narasumber ,3000000, Narasumber akademisi 2000000.00 Narasumber birokrat 1000000.00,,
1.06.1.06.01.16.02. ,PERENCANAAN DAN KOORDINASI  BIDANG SOSIAL ,141269000,Lokasi Kegiatan: Kab Gunungkidul. DIY. Jabodetabek. Luar PJawa DAN BUDAYA,, Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.
1.06.1.06.01.16.02.5.2.1. ,BELANJA PEGAWAI ,12450000,,,
1.06.1.06.01.16.02.5.2.1.01. ,Honorarium PNS ,12450000,,,
1.06.1.06.01.16.02.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,12450000, Tim Koordinasi Penyusunan DHA (District Health Account) 12450000.00 Pengarah 900000.00 Ketua 825000.00 Sekretaris 750000.00 Anggota (13 orang) 8775000.00 Staf sekretariat (2 orang) 1200000.00,,
1.06.1.06.01.16.02.5.2.2. ,BELANJA BARANG DAN JASA ,128819000,,,
1.06.1.06.01.16.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,4329000,,,
1.06.1.06.01.16.02.5.2.2.01.001. ,Belanja alat tulis kantor ,4329000, Kertas HVS 70gr Folio 1125000.00 Kertas HVS 70gr Kuarto 363000.00 Kertas karbon 60000.00 Flashdisk 4GB 160000.00 Tinta toner 1500000.00 Refil toner 500000.00 Ordner 150000.00 Trigonal 120000.00 Stopmap kertas 160000.00 Pervorator 15000.00 Amplop sedang 29000.00 Tip-ex 30000.00 Gunting 42000.00 Stapler kecil 45000.00 Ballpoint 30000.00,,
1.06.1.06.01.16.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,4300000,,,
1.06.1.06.01.16.02.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,4300000, Fotocopy 4000000.00 Jilid 300000.00,,
1.06.1.06.01.16.02.5.2.2.11. ,Belanja Makanan dan Minuman ,22750000,,,
1.06.1.06.01.16.02.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,22750000, Minum snack rakor 6750000.00 Makan minum rakor 16000000.00,,
1.06.1.06.01.16.02.5.2.2.15. ,Belanja Perjalanan Dinas ,97440000,,,
1.06.1.06.01.16.02.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,23600000, Kab Gunungkidul 8400000.00 Gol IV 3900000.00 Gol III 4500000.00 Wil DIY 15200000.00 Gol IV 5600000.00 Gol III 9600000.00,,
1.06.1.06.01.16.02.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,73840000, Wil Jabodetabek 21900000.00 Gol IV 9900000.00 Gol III 12000000.00 Wil Non Jabodetabek (P Jawa) 19920000.00 Gol IV 9600000.00 Gol III 10320000.00 Luar PJawa 10020000.00 Gol IV 3540000.00 Gol III 6480000.00 Tiket 22000000.00,,
1.06.1.06.01.16.03. ,PERENCANAAN DAN KOORDINASI  ,137034400,Lokasi Kegiatan: Kab Gunungkidul. DIY. DKI Jakarta. PJawa. Luar PJawa PENANGGULANGAN KEMISKINAN,, Sumber Dana: PAD.  DAU.
1.06.1.06.01.16.03.5.2.1. ,BELANJA PEGAWAI ,52530000,,,
1.06.1.06.01.16.03.5.2.1.01. ,Honorarium PNS ,22530000,,,
1.06.1.06.01.16.03.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,22530000, Tim Koordinasi Penanggulangan Kemiskinan 2630000.00 Penanggung jawab kegiatan 600000.00 Ketua 550000.00 Wakil Ketua 530000.00 Sekretaris 500000.00 Wakil Sekretaris 450000.00 Sekretariat 2050000.00 Kepala 450000.00 Wakil Kepala 400000.00 Anggota (4 orang) 1200000.00 Kelompok Kerja (3 POKJA) 8500000.00 Ketua (3 orang) 1350000.00 Wakil Ketua (3 orang) 1200000.00 Anggota (17 orang) 5950000.00 Kelompok Program (4 kelompok) 9350000.00 Ketua (4 orang) 1800000.00 Wakil Ketua (4 orang) 1600000.00 Anggota (17 orang) 5950000.00,,
