Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,,
2.01.2.01.01.09.03.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,1725000,Honorarium Tim Pelaksana Kegiatan 1725000.00  Honorarium Tim Penyusun Rencana Kerja 1725000.00 Ketua 275000.00 Sekretaris 250000.00 Anggota 1200000.00,
2.01.2.01.01.09.03.5.2.1.01.07. ,Honorarium Operator SIPKD ,2000000,Honorarium Operator SIPKD 2000000.00  Honorarium operator SIPKD Modul Perencanaan 2000000.00,
2.01.2.01.01.09.03.5.2.2. ,BELANJA BARANG DAN JASA ,16490000,,
2.01.2.01.01.09.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,1000000,,
2.01.2.01.01.09.03.5.2.2.01.01. ,Belanja alat tulis kantor ,1000000,Belanja alat tulis kantor 1000000.00  Belanja ATK 1000000.00,
2.01.2.01.01.09.03.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1000000,,
2.01.2.01.01.09.03.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,1000000,Belanja Penggandaan/Foto copy 1000000.00  Fotokopi 1000000.00,
2.01.2.01.01.09.03.5.2.2.11. ,Belanja Makanan dan Minuman ,800000,,
2.01.2.01.01.09.03.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,800000,Belanja makanan dan minuman rapat 800000.00  Makan.minum.snack rapat 800000.00,
2.01.2.01.01.09.03.5.2.2.15. ,Belanja Perjalanan Dinas ,13690000,,
2.01.2.01.01.09.03.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,3340000,Belanja perjalanan dinas dalam daerah 3340000.00  Musrenbang kecamatan 1780000.00 Golongan III 1700000.00 Golongan II 80000.00 Penyelarasan Rencana Kerja ke Provinsi DIY 1560000.00 Golongan IV 840000.00 Golongan III 720000.00,
2.01.2.01.01.09.03.5.2.2.15.02. ,Belanja perjalanan dinas luar daerah ,10350000,Belanja perjalanan dinas luar daerah 10350000.00  Penyelarasan rencana kerja ke Pusat 10350000.00 Eselon II 2850000.00 Golongan IV 2400000.00 Golongan III 2100000.00 Tiket 3000000.00,
2.01.2.01.01.09.05. ,MONITORING^ EVALUASI^ DAN ,6800000, PENGENDALIAN PROGRAM KEGIATAN SKPD,
2.01.2.01.01.09.05.5.2.1. ,BELANJA PEGAWAI ,4050000,,
2.01.2.01.01.09.05.5.2.1.01. ,Honorarium PNS ,4050000,,
2.01.2.01.01.09.05.5.2.1.01.01. ,Honorarium Tim Pe aksana Kegiatan ,4050000,Honorarium Tim Pelaksana Kegiatan 4050000.00  Ketua 550000.00 Sekretaris 500000.00 Anggota 2400000.00 Staf Sekretariat 600000.00,
2.01.2.01.01.09.05.5.2.2. ,BELANJA BARANG DAN JASA ,2750000,,
2.01.2.01.01.09.05.5.2.2.01. ,Belanja Bahan Pakai Habis ,1000000,,
2.01.2.01.01.09.05.5.2.2.01.01. ,Belanja alat tulis kantor ,1000000,Belanja alat tulis kantor 1000000.00  Belanja ATK 1000000.00,
2.01.2.01.01.09.05.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1000000,,
2.01.2.01.01.09.05.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,1000000,Belanja Penggandaan/Foto copy 1000000.00  Fotokopi dan penjilidan 1000000.00,
2.01.2.01.01.09.05.5.2.2.11. ,Belanja Makanan dan Minuman ,750000,,
2.01.2.01.01.09.05.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,750000,Belanja makanan dan minuman rapat 750000.00  Makan.minum.snack rapat 750000.00,
2.01.2.01.01.09.17. ,PENYUSUNAN INDEKS KEPUASAN ,1000000, MASYARAKAT (IKM) SKPD,
2.01.2.01.01.09.17.5.2.2. ,BELANJA BARANG DAN JASA ,1000000,,
2.01.2.01.01.09.17.5.2.2.01. ,Belanja Bahan Pakai Habis ,350000,,
2.01.2.01.01.09.17.5.2.2.01.01. ,Belanja alat tulis kantor ,350000,Belanja alat tulis kantor 350000.00  Belanja ATK 350000.00,
2.01.2.01.01.09.17.5.2.2.06. ,Belanja Cetak dan Penggandaan ,500000,,
2.01.2.01.01.09.17.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,500000,Belanja Penggandaan/Foto copy 500000.00  Fotokopi dan penjilidan 500000.00,
2.01.2.01.01.09.17.5.2.2.11. ,Belanja Makanan dan Minuman ,150000,,
2.01.2.01.01.09.17.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,150000,Belanja makanan dan minuman rapat 150000.00  minum.snac rapat 150000.00,
2.01.2.01.01.09.22. ,PENGENDALIAN INTERNAL SKPD ,6350000,,
2.01.2.01.01.09.22.5.2.1. ,BELANJA PEGAWAI ,4050000,,
2.01.2.01.01.09.22.5.2.1.01. ,Honorarium PNS ,4050000,,
2.01.2.01.01.09.22.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,4050000,Honorarium Tim Pelaksana Kegiatan 4050000.00  Honorarium Tim SPIP 4050000.00 Ketua 550000.00 Sekretaris 500000.00 Anggota 2400000.00 Staf Sekretariat 600000.00,
2.01.2.01.01.09.22.5.2.2. ,BELANJA BARANG DAN JASA ,2300000,,
2.01.2.01.01.09.22.5.2.2.01. ,Belanja Bahan Pakai Habis ,500000,,
2.01.2.01.01.09.22.5.2.2.01.01. ,Belanja alat tulis kantor ,500000,Belanja alat tulis kantor 500000.00  Belanja ATK 500000.00,
2.01.2.01.01.09.22.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1000000,,
2.01.2.01.01.09.22.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,1000000,Belanja Penggandaan/Foto copy 1000000.00  Fotokopi dan penjilidan 1000000.00,
2.01.2.01.01.09.22.5.2.2.11. ,Belanja Makanan dan Minuman ,800000,,
2.01.2.01.01.09.22.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,800000,Belanja makanan dan minuman rapat 800000.00  Makan.minum.snack rapat 800000.00,
2.01.2.01.01.15. ,PROGRAM PENINGKATAN KESEJAHTERAAN ,255127380, PETANI,
2.01.2.01.01.15.03. ,PENINGKATAN KEMAMPUAN LEMBAGA ,255127380, PETANI,
2.01.2.01.01.15.03.5.2.1. ,BELANJA PEGAWAI ,11020000,,
2.01.2.01.01.15.03.5.2.1.01. ,Honorarium PNS ,2700000,,
2.01.2.01.01.15.03.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,2700000,Honorarium Tim Pelaksana Kegiatan 2700000.00  Ketua 750000.00 Sekretaris 600000.00 Anggota 1350000.00,
2.01.2.01.01.15.03.5.2.1.02. ,Honorarium Non PNS ,8320000,,
2.01.2.01.01.15.03.5.2.1.02.03. ,Honorarium peserta ,8320000,Honorarium peserta penyuluhan/pembinaan/pelatihan 8320000.00  penyuluhan/pembinaan/pelatihan  Honorarium peserta pelatihan manajemen kelompok tani 1440000.00 Honorarium peserta pelatihan penyusunan rencana usaha kelompok dan 1440000.00 RDKK bagi petani Honorarium peserta pelatihan penyusunan laporan pertanggungjawaban 1440000.00 kegiatan bagi kelompok tani Honorarium peserta pendampingan kelembagaan cluster mocaf 4000000.00 ,
2.01.2.01.01.15.03.5.2.2. ,BELANJA BARANG DAN JASA ,244107380,,
2.01.2.01.01.15.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,1500000,,
2.01.2.01.01.15.03.5.2.2.01.01. ,Belanja alat tulis kantor ,1000000,Belanja alat tulis kantor 1000000.00  Belanja ATK 1000000.00,
2.01.2.01.01.15.03.5.2.2.01.09. ,Belanja Dokumentasi ,100000,Belanja Dokumentasi 100000.00  Dokumentasi kegiatan 100000.00,
2.01.2.01.01.15.03.5.2.2.01.10. ,Belanja Dekorasi ,400000,Belanja Dekorasi 400000.00  Dekorasi 400000.00,
2.01.2.01.01.15.03.5.2.2.02. ,Belanja Bahan/Material ,6540000,,
2.01.2.01.01.15.03.5.2.2.02.06. ,Belanja bahan praktek KBM ,2400000,Belanja bahan praktek KBM 2400000.00  Bahan praktek pendampingan kelembagaan cluster mocaf 2400000.00,
2.01.2.01.01.15.03.5.2.2.02.07. ,Belanja bahan sosiliasasi^diklat^seminar ,4140000,Belanja bahan sosiliasasi.diklat.seminar 4140000.00  Alat tulis pelatihan manajemen kelompok tani penerima bansos 1080000.00 ATK peserta pelatihan penyusunan rencana usaha kelompok dan RDKK 1080000.00 bagi petani ATK pelatihan penyusunan laporan pertanggungjawaban kegiatan bagi 1080000.00 kelompok tani ATK penyelenggaraan pelatihan manajemen kelompok tani penerima 300000.00 bansos ATK penyelenggaraan pelatihan penyusunan rencana usaha kelompok dan 300000.00 RDKK bagi kelompok tani ATK penyelenggaraan pelatihan penyusunan laporan pertanggungjawaban 300000.00 kegiatan bagi kelompok tani,
2.01.2.01.01.15.03.5.2.2.03. ,Belanja Jasa Kantor ,12000000,,
2.01.2.01.01.15.03.5.2.2.03.27. ,Belanja jasa narasumber/tenaga ahli ,12000000,Belanja jasa narasumber/tenaga ahli 12000000.00  Pembicara pelatihan manajemen kelompok tani penerima bansos 1200000.00 Pembicara pelatihan penyusunan rencana usaha kelompok dan RDKK bagi 1200000.00 petani Pembicara pelatihan penyusunan laporan pertanggungjawaban kegiatan 1200000.00 bagi kelompok tani Narasumber pendampingan kelembagaan cluster mocaf 8400000.00 Akademisi 4800000.00 Jam Pimpinan 2400000.00 Pelatih 1200000.00,
2.01.2.01.01.15.03.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1700000,,
2.01.2.01.01.15.03.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,1700000,Belanja Penggandaan/Foto copy 1700000.00  Fotokopi 500000.00 Fotokopi materi pelatihan pengelolaan manajemen kelompok tani penerima 400000.00 bansos Fotokopi materi pelatihan penyusunan rencana usaha kelompok dan RDKK 400000.00 bagi petani Fotokopi materi pelatihan penyusunan laporan pertanggungjawaban 400000.00 kegiatan bagi kelompok,
2.01.2.01.01.15.03.5.2.2.11. ,Belanja Makanan dan Minuman ,16925000,,
2.01.2.01.01.15.03.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,16925000,Belanja makanan dan minuman rapat 16925000.00  Makan. minum. snack koordinasi kabupaten 937500.00 Makan. minum. snack pelatihan manajemen keuangan kelompok tani 1600000.00 penerima bansos Makan. minum. snack pelatihan penyusunan rencana usaha kelompok dan 1600000.00 RDKK bagi petani MAkan. minum. snack pelatihan penyusunan laporan pertanggungjawaban 1600000.00 kegiatan bagi kelompok tani Minu . snack rapat evaluasi pasca latihan 1800000.00 Makan.minum.snack rapat pembinaan asosiasi 3600000.00 Makan. minum. snack pendampingan kelembagaan cluster mocaf 5600000.00 Minum. snack rapat persiapan pendampingan kelembagaan cluster mocaf 187500.00,
2.01.2.01.01.15.03.5.2.2.15. ,Belanja Perjalanan Dinas ,2000000,,
2.01.2.01.01.15.03.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,2000000,Belanja perjalanan dinas dalam daerah 2000000.00  Perjalanan dinas dalam kabupaten 2000000.00 Golongan IV 600000.00 Golongan III 1000000.00 Golongan II 400000.00,
2.01.2.01.01.15.03.5.2.2.21. ,Belanja Hibah Barang yang akan diserahkan ,203442380, kepada Masyarakat/Pihak Ketiga,
2.01.2.01.01.15.03.5.2.2.21.01. ,Belanja Hibah Barang kepada Masyarakat ,203442380,Belanja Hibah Barang kepada Masyarakat 203442380.00  PENGADAAN MESIN PEMBUAT MIE MOCAF 60000000.00 KWT Putri Dua Satu. Ngawu. Playen 60000000.00 PENGADAAN MESIN PACKING MIE MOCAF 143000000.00 KWT Putri Dua Satu. Ngawu. Playen 143000000.00 Honorarium Pejabat Pengadaan 242380.00 Honorarium Pejabat Penerima 200000.00,
2.01.2.01.01.16. ,PROGRAM PENINGKATAN KETAHANAN ,6258669370, PANGAN (PERTANIAN/PERKEBUNAN),
2.01.2.01.01.16.02. ,PENYUSUNAN DATA BASE POTENSI ,106440000, PRODUKSI PANGAN,
2.01.2.01.01.16.02.5.2.1. ,BELANJA PEGAWAI ,43200000,,
2.01.2.01.01.16.02.5.2.1.01. ,Honorarium PNS ,43200000,,
2.01.2.01.01.16.02.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,42350000,Honorarium Tim Pelaksana Kegiatan 42350000.00  Honorarium penyusunan angka ramalan produksi tanaman pangan tahun 3950000.00 2014 Ketua 500000.00 Sekretaris 450000.00 Anggota 3000000.00 Honorarium petugas pencacah listing rumah tangga 450000.00 Honorarium petugas pencacah ubinan 25000000.00 Honorarium pengawas listing ubinan runah tangga 450000.00 Honorarium pemeriksa ubinan 12500000.00,
2.01.2.01.01.16.02.5.2.1.01.02. ,Honorarium Panitia Pengadaan Barang dan Jasa ,850000,Honorarium Panitia Pengadaan Barang dan Jasa 850000.00  Honorarium Pejabat Pengadaan Jasa Konsultansi 250000.00 Honorarium Panitia Penerima Jasa Konsultansi 600000.00 Ketua 250000.00 Sekretaris 200000.00 Anggota 150000.00,
2.01.2.01.01.16.02.5.2.2. ,BELANJA BARANG DAN JASA ,63240000,,
2.01.2.01.01.16.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,3900000,,
2.01.2.01.01.16.02.5.2.2.06.01. ,Belanja Cetak ,2900000,Belanja Cetak 2900000.00  Blangko listing rumah tangga 750000.00 Blangko jadwal dan keterangan hasil ubinan 750000.00 Register SP kabupaten 400000.00 Buku data kabupaten 1000000.00,
2.01.2.01.01.16.02.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,1000000,Belanja Penggandaan/Foto copy 1000000.00  Fotokopi 1000000.00,
2.01.2.01.01.16.02.5.2.2.11. ,Belanja Makanan dan Minuman ,2100000,,
2.01.2.01.01.16.02.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,2100000,Belanja makanan dan minuman rapat 2100000.00  Minum. snack validasi data padi palawija 750000.00 Minum. snack validasi data hortikultura 750000.00 MAkan. minum. snack pembahasan angka sementara dan angka tetap 2013 600000.00 dan sasaran produksi 2015,
2.01.2.01.01.16.02.5.2.2.15. ,Belanja Perjalanan Dinas ,7240000,,
2.01.2.01.01.16.02.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,7240000,Belanja perjalanan dinas dalam daerah 7240000.00  Perjalanan dinas dalam kabupaten 1880000.00 Golongan IV 480000.00 Golongan III 1000000.00 Golongan II 400000.00 Perjalanan dinas dalam provinsi DIY 5360000.00 Golongan IV 1260000.00 Golongan III 3600000.00 Golongan II 500000.00,
2.01.2.01.01.16.02.5.2.2.19. ,Belanja Jasa Konsultan ,50000000,,
2.01.2.01.01.16.02.5.2.2.19.01. ,Belanja Jasa Konsultan Perencana ,50000000,Belanja Jasa Konsultan Perencana 50000000.00  Konsultan Perencana Sistem Informasi Manajemen Pertanian Berbasis Web 50000000.00,
2.01.2.01.01.16.12. ,PENANGANAN PASCA PANEN DAN ,140390000, PENGOLAHAN HASIL PERTANIAN,
2.01.2.01.01.16.12.5.2.1. ,BELANJA PEGAWAI ,9485000,,
2.01.2.01.01.16.12.5.2.1.01. ,Honorarium PNS ,3085000,,
2.01.2.01.01.16.12.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,3085000,Honorarium Tim Pelaksana Kegiatan 3085000.00  Honorarium Tim Teknis Kegiatan 2700000.00 Ketua 750000.00 Sekretaris 600000.00 Anggota 1350000.00 Panitia Lomba Masak Mie Mocaf 385000.00 Ketua 75000.00 Sekretaris 60000.00 Anggota 250000.00,
2.01.2.01.01.16.12.5.2.1.02. ,Honorarium Non PNS ,6400000,,
2.01.2.01.01.16.12.5.2.1.02.03. ,Honorarium peserta ,6400000,Honorarium peserta penyuluhan/pembinaan/pelatihan 6400000.00  penyuluhan/pembinaan/pelatihan  Honorarium Peserta Pengolahan dan Pemasaran Hasil Pertanian di 1600000.00 Panggang Honorarium Pelatihan Pengolahan dan Pemasaran Hasil Pertanian di  1200000.00 Tepus Honorarium Pelatihan Pengolahan dan Pemasaran Hasil Pertanian di Semin 1600000.00 Honorarium Pelatihan Pengolahan dan Pemasaran Hasil Pertanian di 2000000.00 Tanjungsari ,
2.01.2.01.01.16.12.5.2.2. ,BELANJA BARANG DAN JASA ,130905000,,
2.01.2.01.01.16.12.5.2.2.01. ,Belanja Bahan Pakai Habis ,855000,,
2.01.2.01.01.16.12.5.2.2.01.01. ,Belanja alat tulis kantor ,755000,Belanja alat tulis kantor 755000.00  ATK Pelatihan Pengolahan dan Pemasaran Hasil Pertanian di Panggang 100000.00 ATK Pelatihan Pengolahan dan Pemasaran Hasil Pertanian di Tepus 100000.00 ATK Pelatihan Pengolahan dan Pemasaran Hasil Pertanian di Semin 250000.00 ATK Pelatihan Pengolahan dan Pemasaran Hasil Pertanian di Tanjungsari 305000.00,
2.01.2.01.01.16.12.5.2.2.01.09. ,Belanja Dokumentasi ,100000,Belanja Dokumentasi 100000.00  Dokumentasi 100000.00,
2.01.2.01.01.16.12.5.2.2.02. ,Belanja Bahan/Material ,4450000,,
2.01.2.01.01.16.12.5.2.2.02.06. ,Belanja bahan praktek KBM ,2400000,Belanja bahan praktek KBM 2400000.00  Bahan Praktek Pelatihan Pengolahan dan Pemasaran Hasil Pertanian di 2400000.00 Panggang. Tanjungsari. Tepus. dan Semin,
2.01.2.01.01.16.12.5.2.2.02.07. ,Belanja bahan sosiliasasi^diklat^seminar ,2050000,Belanja bahan sosiliasasi.diklat.seminar 2050000.00  ATK Peserta Pelatihan Pengolahan dan Pemasaran Hasil Pertanian di 400000.00 Panggang ATK Peserta Pelatihan Pengolahan dan Pemasaran Hasil Pertanian di 300000.00 Tepus ATK Peserta Pengolahan dan Pemasaran Hasil Pertanian di Semin 600000.00 ATK Peserta Pengolahan dan Pemasaran Hasil Pertanian di Tanjungsari 750000.00,
2.01.2.01.01.16.12.5.2.2.03. ,Belanja Jasa Kantor ,4800000,,
2.01.2.01.01.16.12.5.2.2.03.27. ,Belanja jasa narasumber/tenaga ahli ,4800000,Belanja jasa narasumber/tenaga ahli 4800000.00  Pembicara pelatihan pengolahan dan pemasaran hasil pertanian di 1200000.00 Panggang Pembicara pelatihan pengolahan dan pemasaran hasil di desa 1200000.00 Giripanggung dan Tepus (Tepus) Pembicara pelatihan pengolahan dan pemasaran hasil di Semin 1200000.00 Pembicara pelatihan pengolahan dan pemasaran hasil pertanian di Kemiri. 1200000.00 Kemadang. Ngestirejo (Tanjungsari),
2.01.2.01.01.16.12.5.2.2.06. ,Belanja Cetak dan Penggandaan ,700000,,
2.01.2.01.01.16.12.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,700000,Belanja Penggandaan/Foto copy 700000.00  Fotokopi Pelatihan Pengolahan dan Pemasaran Hasil Pertanian di 100000.00 Panggang Fotokopi Pelatihan Pengolahan dan Pemasaran Hasil Pertanian di Tepus 100000.00 Fotokopi Pengolahan dan Pemasaran Hasil Pertanian di Semin 250000.00 Fotokopi Pelatihan Pengolahan dan Pemasaran Hasil Pertanian di 250000.00 Tanjungsari,
2.01.2.01.01.16.12.5.2.2.11. ,Belanja Makanan dan Minuman ,7300000,,
2.01.2.01.01.16.12.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,7300000,Belanja makanan dan minuman rapat 7300000.00  Makan minum snack pelatihan pengolahan dan pemasaran hasil pertanian 1800000.00 di Panggang Makan. minum. snack pelatihan pengolahan dan pemasaran hasil pertanian 1400000.00 di Tepus Makan. minum. snack pelatihan pengolahan dan pemasaran hasil pertanian 1900000.00 di Semin Pelatihan pengolahan dan pemasaran hasil pertanian di Tanjungsari 2200000.00,
2.01.2.01.01.16.12.5.2.2.15. ,Belanja Perjalanan Dinas ,4400000,,
2.01.2.01.01.16.12.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,4400000,Belanja perjalanan dinas dalam daerah 4400000.00  Perjalanan dalam kabupaten 4400000.00 Golongan IV 1320000.00 Golongan III 2200000.00 Golongan II 880000.00,
2.01.2.01.01.16.12.5.2.2.21. ,Belanja Hibah Barang yang akan diserahkan ,108400000, kepada Masyarakat/Pihak Ketiga,
2.01.2.01.01.16.12.5.2.2.21.01. ,Belanja Hibah Barang kepada Masyarakat ,108400000,Belanja Hibah Barang kepada Masyarakat 108400000.00  Bantuan Peralatan Pengolahan Hasil Pertanian 108000000.00 KWT Tri Kawuri. Petung. Giriwungu. Panggang 10000000.00 KWT Sumber Rejeki. Sanglor 2. Girimulyo. Panggang 10000000.00 KWT Girisuko. Panggang 10000000.00 KWT Giripanggung. Tepus 7500000.00 KWT Tepus. Tepus 7500000.00 KWT Lestari. Sulur I. Kemejing. Semin 9000000.00 KWT Sri Langgeng. Sulur 2. Kemejing. Semin 9000000.00 KWT Candirejo. Semin 9000000.00 KWT Kemiri. Tanjungsari 12000000.00 KWT Kemadang. Tanjungsari 12000000.00 KWT Ngestirejo. Tanjungsari 12000000.00 Pejabat pengadaan 200000.00 Pejabat Penerima 200000.00,
2.01.2.01.01.16.15. ,PENGEMBANGAN INTENSIFIKASI TANAMAN ,256450000, PADI^ PALAWIJA,
2.01.2.01.01.16.15.5.2.1. ,BELANJA PEGAWAI ,56625000,,
2.01.2.01.01.16.15.5.2.1.01. ,Honorarium PNS ,8625000,,
2.01.2.01.01.16.15.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,7775000,Honorarium Tim Pelaksana Kegiatan 7775000.00  Honorarium Satuan Tugas Pengendalian  dan Perlindungan Tanaman 6850000.00 Pangan dan Hortikultura Ketua 450000.00 Sekretaris 400000.00 Anggota 6000000.00 Panitia pelatihan sekolah lapang pengendalian hama terpadu 925000.00 (PENDAMPINGAN WISMP) Ketua 375000.00 Sekretaris 300000.00 Anggota 250000.00,
2.01.2.01.01.16.15.5.2.1.01.02. ,Honorarium Panitia Pengadaan Barang dan Jasa ,850000,Honorarium Panitia Pengadaan Barang dan Jasa 850000.00  Honorarium Pejabat Pengadaan 250000.00 Honorarium Panitia Penerima 600000.00 Ketua 250000.00 Sekretaris 200000.00 Anggota 150000.00,
2.01.2.01.01.16.15.5.2.1.02. ,Honorarium Non PNS ,48000000,,
2.01.2.01.01.16.15.5.2.1.02.03. ,Honorarium peserta ,48000000,Honorarium peserta penyuluhan/pembinaan/pelatihan 48000000.00  penyuluhan/pembinaan/pelatihan  Peserta pelatihan sekolah lapang pengendalian hama terpadu 48000000.00 (PENDAMPINGAN WISMP) ,
2.01.2.01.01.16.15.5.2.2. ,BELANJA BARANG DAN JASA ,199825000,,
2.01.2.01.01.16.15.5.2.2.01. ,Belanja Bahan Pakai Habis ,3850000,,
2.01.2.01.01.16.15.5.2.2.01.01. ,Belanja alat tulis kantor ,3250000,Belanja alat tulis kantor 3250000.00  ATK kegiatan 750000.00 ATK Penyelenggaraan SEkolah Lapang Pengendalian Hama Terpadu 2500000.00 (PENDAMPINGAN WISMP),
2.01.2.01.01.16.15.5.2.2.01.09. ,Belanja Dokumentasi ,100000,Belanja Dokumentasi 100000.00  Dokumentasi 100000.00,
2.01.2.01.01.16.15.5.2.2.01.10. ,Belanja Dekorasi ,500000,Belanja Dekorasi 500000.00  Dekorasi pelatihan sekolah lapang pengendalian hama terpadu 500000.00 (PENDAMPINGAN WISMP),
2.01.2.01.01.16.15.5.2.2.02. ,Belanja Bahan/Material ,63940000,,
2.01.2.01.01.16.15.5.2.2.02.02. ,Belanja bahan/bibit tanaman ,50000000,Belanja bahan/bibit tanaman 50000000.00  Pembelian benih padi 50000000.00,
2.01.2.01.01.16.15.5.2.2.02.06. ,Belanja bahan praktek KBM ,11940000,Belanja bahan praktek KBM 11940000.00  Bahan praktek sekolah lapang pengendalian hama terpadu 11940000.00,
2.01.2.01.01.16.15.5.2.2.02.07. ,Belanja bahan sosiliasasi^diklat^seminar ,2000000,Belanja bahan sosiliasasi.diklat.seminar 2000000.00  ATK peserta sekolah lapang pengendalian hama terpadu 2000000.00,
2.01.2.01.01.16.15.5.2.2.03. ,Belanja Jasa Kantor ,39450000,,
2.01.2.01.01.16.15.5.2.2.03.27. ,Belanja jasa narasumber/tenaga ahli ,39450000,Belanja jasa narasumber/tenaga ahli 39450000.00  Pembicara sosialisasi Peraturan Bupati tentang Perlindungan Lahan 450000.00 Pertanian Pangan Berkelanjutan Pembicara pelatihan sekolah lapang pengendalian hama terpadu 36000000.00 Pemandu gerakan pengendalian hama 3000000.00,
2.01.2.01.01.16.15.5.2.2.06. ,Belanja Cetak dan Penggandaan ,6750000,,
2.01.2.01.01.16.15.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,6750000,Belanja Penggandaan/Foto copy 6750000.00  Fotokopi dan pelaporan 750000.00 Pengganddan dan penjilidan sekolah lapang pengendalian hama terpadu 6000000.00,
2.01.2.01.01.16.15.5.2.2.11. ,Belanja Makanan dan Minuman ,4375000,,
2.01.2.01.01.16.15.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,4375000,Belanja makanan dan minuman rapat 4375000.00  minum. snack rapat di kabupaten 375000.00 MAkan. minum.snack sosialisasi Peraturan Bupati tentang Lahan Pertanian 4000000.00 Pangan Berkelanjutan,
2.01.2.01.01.16.15.5.2.2.15. ,Belanja Perjalanan Dinas ,3660000,,
2.01.2.01.01.16.15.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,3660000,Belanja perjalanan dinas dalam daerah 3660000.00  Perjalanan dinas dalam kabupaten 3660000.00 Golongan IV 360000.00 Golongan III 2500000.00 Golongan II 800000.00,
2.01.2.01.01.16.15.5.2.2.19. ,Belanja Jasa Konsultan ,50000000,,
2.01.2.01.01.16.15.5.2.2.19.01. ,Belanja Jasa Konsultan Perencana ,50000000,Belanja Jasa Konsultan Perencana 50000000.00  Konsultan perencana penyusunan database lahan pertanian pangan 50000000.00 berkelanjutan,
2.01.2.01.01.16.15.5.2.2.21. ,Belanja Hibah Barang yang akan diserahkan ,27800000, kepada Masyarakat/Pihak Ketiga,
2.01.2.01.01.16.15.5.2.2.21.01. ,Belanja Hibah Barang kepada Masyarakat ,27800000,Belanja Hibah Barang kepada Masyarakat 27800000.00  Pengadaan Mist Blower 27800000.00 Kelompok Tani Marsudi Rejeki. Kalangbangi Wetan. Ngeposari. Semanu 3000000.00 Kelompok Tani Boga Kismo. Kalangbangi Lor B. Ngeposari. Semanu 3000000.00 Kelompok Tani Dadi Subur. Tunggaknongko. Ngeposari. Semanu 3000000.00 Kelompok Tani Wahyu Sukowono. Kangkung A. Ngeposari. Semanu 3000000.00 Kelompok Tani Sido Rukun. Padangan. Ponjong. Ponjong 3000000.00 Kelompok Tani Tani Rukun Sumber Kidul. Ponjong. Ponjong 3000000.00 Kelompok Tani Bumi Kencana. Kuwon. Ponjong. Ponjong 3000000.00 Kelompok Tani Tani Rukun II. Karangijo Kulon. Ponjong. Ponjong 3000000.00 Kelompok Tani Sedyo Mulyo III. Ponjong. Ponjong. Ponjong 3000000.00 Honorarium Pejabat Pengadaan 200000.00 Honorarium Pejabat Penerima 200000.00 Penggandaan dan penjilidan dokumen pengadaan 250000.00 ATK pengadaan 150000.00,
2.01.2.01.01.16.16. ,PENGEMBANGAN DIVERSIFIKASI TANAMAN ,302775000,,
2.01.2.01.01.16.16.5.2.1. ,BELANJA PEGAWAI ,1825000,,
2.01.2.01.01.16.16.5.2.1.01. ,Honorarium PNS ,1825000,,
2.01.2.01.01.16.16.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,1125000,Honorarium Tim Pelaksana Kegiatan 1125000.00  Ketua 275000.00 Sekretaris 250000.00 Anggota 600000.00,
2.01.2.01.01.16.16.5.2.1.01.02. ,Honorarium Panitia Pengadaan Barang dan Jasa ,700000,Honorarium Panitia Pengadaan Barang dan Jasa 700000.00  Panitia pengadaan jasa konsultansi 700000.00 Ketua 300000.00 Sekretaris 250000.00 Anggota 150000.00,
