Judul ,Anggaran Pendapatan dan Belanja Daerah,,,,
1.02.1.02.01.01.17.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,25111500000,Belanja makanan dan minuman rapat 251115000.00 DINAS KESEHATAN 21655000.00 Makmin rapat koordinasi 8000000.00 Makmin rapat Bendahara Penerima (2x40) 1600000.00 Makmin rapat Bendahara Barang (3x40) 2400000.00 Makmin rapat kasubbag TU (2x32) 1280000.00 makmin rapat Urusan Kesekretariatan/kepegawaian (2x40) 1600000.00 Minum snack rapat Sekretariat (2x40) 600000.00 Minum snack rekonsiliasi DAU 1200000.00 Minum snack rapat koordinasi dinas 1125000.00 Minum snack HKN 2250000.00 Makmin rapat Bendahara Pengeluaran 1600000.00 PUSKESMAS NGLIPAR I 10800000.00 Belanja makan Minum Rapat (DAU) 10800000.00 PUSKESMAS NGLIPAR II 6000000.00 Belanja makan minum rapat 6000000.00 PUSKESMAS GEDANGSARI I 1700000.00 Belanja makan minum rapat 1700000.00 PUSKESMAS GEDANGSARI II 4800000.00 belanja makan minum rapat 4800000.00 PUSKESMAS PATUK I 10800000.00 Belanja makan minum rapat 10800000.00 PUSKESMAS PATUK II 6720000.00 Belanja konsumsi rapat 6720000.00 PUSKESMAS RONGKOP 7000000.00 Belanja makanan dan minuman rapat 7000000.00 PUSKESMAS GIRISUBO 7000000.00 Belanja makan minum rapat 7000000.00 PUSKESMAS PONJONG I 17600000.00 belanja makan minum rapat 17600000.00 PUSKESMAS PONJONG II 9600000.00 Belanja makan minum rapat 9600000.00 PUSKESMAS WONOSARI I 9600000.00 Belanja makan minum snek rapat bulanan 9600000.00 PUSKESMAS WONOSARI II 3780000.00 Belanja makan minum rapat 3780000.00 PUSKESMAS KARANGMOJO I 6600000.00 Belanja makanan dan minuman rapat Puskesmas 6600000.00 PUSKESMAS KARANGMOJO II 8400000.00 Belanja makan minum rapat 8400000.00 PUSKESMAS PANGGANG I 6720000.00 Belanja makanan dan minuman rapat 6720000.00 PUSKESMAS PANGGANG II 9600000.00 belanja makan minum rapat 9600000.00 PUSKESMAS PURWOSARI 6720000.00 Belanja makan minum rapat 6720000.00 PUSKESMAS TEPUS I 6480000.00 Belanja makan minum snek rapat 6480000.00 PUSKESMAS TEPUS II 5400000.00 Belanja makanan dan minuman rapat 5400000.00 PUSKESMAS TANJUNGSARI 8640000.00 Belanja Makanan dan Minuman Rapat 8640000.00 PUSKESMAS PALIYAN 9600000.00 Belanja makan minum rapat 9600000.00 PUSKESMAS SAPTOSARI 7040000.00 Belanja makan minum rapat 7040000.00 PUSKESMAS NGAWEN I 6200000.00 belanja makan dan minuman rapat 6200000.00 PUSKESMAS NGAWEN II 7200000.00 Belanja Makan minum Rapat 7200000.00 PUSKESMAS SEMANU I 8000000.00 Belanja makan dan minum rapat 8000000.00 PUSKESMAS SEMANU II 7540000.00 Belanja makan minum rapat 7540000.00 PUSKESMAS SEMIN I 8200000.00 Belanja makan minum rapat 8200000.00 PUSKESMAS SEMIN II 8400000.00 Belanja makan minum rapat 8400000.00 PUSKESMAS PLAYEN I 7200000.00 Belaanja Makmin rapat 7200000.00 PUSKESMAS PLAYEN II 6120000.00 Belanja makan minum rapat 6120000.00,,
1.02.1.02.01.01.17.5.2.2.11.03. ,Belanja makanan dan minuman tamu ,200000000,Belanja makanan dan minuman tamu 2000000.00 DINAS KESEHATAN 2000000.00 Makmin tamu Dinkes 2000000.00,,
1.02.1.02.01.01.17.5.2.2.11.04. ,Belanja makanan dan minuman pasien ,36073400000,Belanja makanan dan minuman pasien 360734000.00 PUSKESMAS NGLIPAR I 49500000.00 Belanja makan minum Pasien (DAU) 49500000.00 PUSKESMAS PATUK I 21000000.00 Belanja makan minum pasien rawat inap 21000000.00 PUSKESMAS RONGKOP 30000000.00 Belanja makanan dan minuman pasien 30000000.00 PUSKESMAS GIRISUBO 12000000.00 Belanja makan minum pasien 12000000.00 PUSKESMAS PONJONG I 65000000.00 belanja makan dan minum pasien puskesmas 65000000.00 PUSKESMAS PONJONG II 13500000.00 Belanja makan minum pasien 13500000.00 PUSKESMAS PANGGANG II 25600000.00 belanja makanan dan minuman pasien 25600000.00 PUSKESMAS TEPUS I 9600000.00 Belanja makan minum snek pasien rawat inap 9600000.00 PUSKESMAS TEPUS II 39000000.00 Belanja makanan dan minuman pasien rawat inap 39000000.00 PUSKESMAS PALIYAN 3534000.00 Belanja makan minum pasien 3534000.00 PUSKESMAS NGAWEN II 18000000.00 Belanja Makan Minum Pasien Rawat Inap 18000000.00 PUSKESMAS SEMANU I 21000000.00 Belanja makanan dan minuman pasien rawat inap 21000000.00 PUSKESMAS SEMIN I 21000000.00 Belanja Makan minum pasien 21000000.00 PUSKESMAS SEMIN II 12000000.00 Belanja makan minum pasien 12000000.00 PUSKESMAS PLAYEN I 20000000.00 Belanja Makmin pasien RI 20000000.00,,
1.02.1.02.01.01.18. ,RAPAT-RAPAT KOORDINASI DAN ,10825000000, KONSULTASI KE LUAR DAERAH,,
1.02.1.02.01.01.18.5.2.2. ,BELANJA BARANG DAN JASA ,10825000000,,,
1.02.1.02.01.01.18.5.2.2.15. ,Belanja Perjalanan Dinas ,10825000000,,,
1.02.1.02.01.01.18.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,8495000000,Belanja perjalanan dinas dalam daerah 84950000.00 DINAS KESEHATAN 7500000.00 Perjalanan dinas dalam daerah Gol IV 3000000.00 Perjalanan dinas dalam daerah Gol III 4500000.00 PUSKESMAS NGLIPAR I 4800000.00 Belanja perjalanan Dinas dalam daerah (DAU) 4800000.00 PUSKESMAS NGLIPAR II 3000000.00 Belanja perjalanan dinas dalam daerah 3000000.00 PUSKESMAS GEDANGSARI I 2400000.00 Perjalanan Dinas 2400000.00 PUSKESMAS GEDANGSARI II 2400000.00 Perlalanan dinas gol III 2400000.00 PUSKESMAS PATUK I 2800000.00 Belanja perjalanan dinas dalam daerah 2800000.00 PUSKESMAS PATUK II 2400000.00 biaya perjalanan dinas dalam daerah golongan III 1400000.00 Biaya Perjalanan Dinas Golongan II 1000000.00 PUSKESMAS RONGKOP 2400000.00 Belanja Perjalanan Dinas 2400000.00 PUSKESMAS GIRISUBO 4000000.00 Belanja perjalanan dinas 4000000.00 PUSKESMAS PONJONG I 3000000.00 belanja perjalanan dinas 3000000.00 PUSKESMAS PONJONG II 3000000.00 Perjalanan dinas dalam daerah golongan III 3000000.00 PUSKESMAS WONOSARI I 2000000.00 Belanja Perjalanan Dinas dalam Daerah 2000000.00 PUSKESMAS WONOSARI II 750000.00 Belanja Perjalanan Dinas 750000.00 PUSKESMAS KARANGMOJO I 2400000.00 Belanja perjalanan dinas dalam daerah 2400000.00 PUSKESMAS KARANGMOJO II 2400000.00 Perjalanan Dinas 2400000.00 PUSKESMAS PANGGANG I 3500000.00 Belanja perjalanan dinas dalam daerah peg gol III 3500000.00 PUSKESMAS PANGGANG II 2400000.00 belanja perjalanan dinas dlm daerah 2400000.00 PUSKESMAS PURWOSARI 2400000.00 Belanja perjalanan dinas dalam daerah 2400000.00 PUSKESMAS TEPUS I 2400000.00 Belanja perjalanan dinas dalam daerah 2400000.00 PUSKESMAS TEPUS II 2500000.00 Belanja perjalanan dinas Dalam daerah 2500000.00 PUSKESMAS TANJUNGSARI 3000000.00 Perjalanan Dinas dalam daerah 3000000.00 PUSKESMAS PALIYAN 3200000.00 Belanja perjalanan dinas dalam daerah 3200000.00 PUSKESMAS SAPTOSARI 2400000.00 Bealanja perjalanan dinas dalam daerah 2400000.00 PUSKESMAS NGAWEN I 2400000.00 belanja perjalanan dinas dalam daerah 2400000.00 PUSKESMAS NGAWEN II 2500000.00 Perjalanan dnas dalam daerah Gol III 2500000.00 PUSKESMAS SEMANU I 2400000.00 Belanja perjalanan dinas dalam daerah 2400000.00 PUSKESMAS SEMANU II 1000000.00 Belanja perjalanan dinas dalam daerah 1000000.00 PUSKESMAS SEMIN I 2400000.00 Belanja perjalanan Dinas dalam daerah 2400000.00 PUSKESMAS SEMIN II 2400000.00 Belanja perjalanan dinas dalam daerah 2400000.00 PUSKESMAS PLAYEN I 2400000.00 Belanja Perjalanan Dinas Dalam daerah 2400000.00 PUSKESMAS PLAYEN II 2400000.00 Belanja perjalanan dinas dalam daerah 2400000.00,,
1.02.1.02.01.01.18.5.2.2.15.02. ,Belanja perjalanan dinas luar daerah ,2330000000,Belanja perjalanan dinas luar daerah 23300000.00 DINAS KESEHATAN 23300000.00 Perjalanan dinas wilayah jabodetabek. banten Gol III (LS) 10500000.00 Tiket & Airport Taxi 10000000.00 Perjalanan dinas luar peserta Raker jabodetabek (Gol III),,
1.02.1.02.01.01.19. ,PENYEDIAAN JASA TENAGA ,3510000000,2800000 ADMINISTRASI/TEKNIK PERKANTORAN,,
1.02.1.02.01.01.19.5.2.1. ,BELANJA PEGAWAI ,3510000000,,,
1.02.1.02.01.01.19.5.2.1.02. ,Honorarium Non PNS ,3510000000,,,
1.02.1.02.01.01.19.5.2.1.02.02. ,Honorarium Pegawai Honorer/Tidak Tetap ,3510000000,Honorarium Pegawai Honorer/Tidak Tetap 35100000.00 PUSKESMAS PONJONG I 11700000.00 honor pegawai honorer / tidak tetap 11700000.00 PUSKESMAS NGAWEN II 11700000.00 Bonor Non PNS tenaga Honorer tidak tetap 11700000.00 PUSKESMAS PLAYEN I 11700000.00 Honorarium Pegawai Honorer / Tidak tetap 11700000.00,,
1.02.1.02.01.02. ,PROGRAM PENINGKATAN SARANA DAN ,492942200000, PRASARANA APARATUR,,
1.02.1.02.01.02.07. ,PENGADAAN PERLENGKAPAN GEDUNG ,4830000000, KANTOR,,
1.02.1.02.01.02.07.5.2.2. ,BELANJA BARANG DAN JASA ,1530000000,,,
1.02.1.02.01.02.07.5.2.2.02. ,Belanja Bahan/Material ,600000000,,,
1.02.1.02.01.02.07.5.2.2.02.14. ,Belanja peralatan Pemadam Kebakaran ,600000000,Belanja peralatan Pemadam Kebakaran 6000000.00 PUSKESMAS NGLIPAR I 4500000.00 Pembelian APAR 4500000.00 PUSKESMAS PONJONG I 1500000.00 pembelian APAR 1500000.00,,
1.02.1.02.01.02.07.5.2.2.03. ,Belanja Jasa Kantor ,400000000,,,
1.02.1.02.01.02.07.5.2.2.03.01. ,Belanja telephon ,400000000,Belanja telephon 4000000.00 PUSKESMAS PONJONG I 4000000.00 pembelian alat telepon antar ruang pabx 4000000.00,,
1.02.1.02.01.02.07.5.2.2.18. ,Belanja perawatan peralatan dan perlengkapan ,530000000, kantor,,
1.02.1.02.01.02.07.5.2.2.18.05. ,Belanja perawatan alat kesehatan/kedokteran ,530000000,Belanja perawatan alat kesehatan/kedokteran 5300000.00 PUSKESMAS RONGKOP 5300000.00 belanja APE klinik MTBS. dekor dan miniatur rumah sehat 5300000.00,,
1.02.1.02.01.02.07.5.2.3. ,BELANJA  MODAL ,3300000000,,,
1.02.1.02.01.02.07.5.2.3.10. ,Belanja Modal Pengadaan Peralatan Kantor ,150000000,,,
1.02.1.02.01.02.07.5.2.3.10.11. ,Belanja modal pengadaan tabung pemadam ,150000000,Belanja modal pengadaan tabung pemadam kebakaran 1500000.00 kebakaran  PUSKESMAS WONOSARI I 1500000.00 Belanja tabung pemadam kebakaran 1500000.00 ,,
1.02.1.02.01.02.07.5.2.3.11. ,Belanja Modal Pengadaan Perlengkapan ,1450000000, Kantor,,
1.02.1.02.01.02.07.5.2.3.11.07. ,Belanja modal AC ,1250000000,Belanja modal AC 12500000.00 PUSKESMAS PONJONG I 5000000.00 pembelian AC untuk ruang gigi 5000000.00 PUSKESMAS PALIYAN 4500000.00 belanja modal ac 4500000.00 PUSKESMAS SEMIN I 3000000.00 Belanja Modal AC 3000000.00,,
1.02.1.02.01.02.07.5.2.3.11.13. ,Belanja Modal Vacum Cleaner ,200000000,Belanja Modal Vacum Cleaner 2000000.00 PUSKESMAS PLAYEN I 2000000.00 Belanja Vacum Cleaner 2000000.00,,
1.02.1.02.01.02.07.5.2.3.23. ,Belanja Modal Pengadaan Konstruksi ,500000000, Jaringan Air,,
1.02.1.02.01.02.07.5.2.3.23.06. ,Belanja modal pengadaan konstruksi jaringan air ,500000000,Belanja modal pengadaan konstruksi jaringan air bersih/air minum 5000000.00 bersih/air minum  PUSKESMAS TANJUNGSARI 5000000.00 Pasang Baru PDAM 5000000.00 ,,
1.02.1.02.01.02.07.5.2.3.25. ,Belanja Modal Pengadaan Instlasi Listrik dan ,1200000000, Telepon,,
1.02.1.02.01.02.07.5.2.3.25.01. ,Belanja Modal Pengadaan Instlasi Listrik ,1200000000,Belanja Modal Pengadaan Instlasi Listrik 12000000.00 DINAS KESEHATAN 12000000.00 Tambah daya gedung farmasi 12000000.00,,
1.02.1.02.01.02.10. ,PENGADAAN MEBELAIR ,12305000000,,,
1.02.1.02.01.02.10.5.2.1. ,BELANJA PEGAWAI ,135000000,,,
1.02.1.02.01.02.10.5.2.1.01. ,Honorarium PNS ,135000000,,,
1.02.1.02.01.02.10.5.2.1.01.02. ,Honorarium Panitia Pengadaan Barang dan Jasa ,135000000,Honorarium Panitia Pengadaan Barang dan Jasa 1350000.00 DINAS KESEHATAN 450000.00 Hr Pejabat pengadaan mebelair 250000.00 Hr Pejabat penerima pengadaan mebelair 200000.00 PUSKESMAS RONGKOP 450000.00 Honor pejabat pengadaan 250000.00 honor pejabat penerima barang 200000.00 PUSKESMAS NGAWEN II 450000.00 Honor pejabat pengadaan mebelair 250000.00 Honor pejabat penerima 200000.00,,
1.02.1.02.01.02.10.5.2.3. ,BELANJA  MODAL ,12170000000,,,
1.02.1.02.01.02.10.5.2.3.11. ,Belanja Modal Pengadaan Perlengkapan ,600000000, Kantor,,
1.02.1.02.01.02.10.5.2.3.11.02. ,Belanja modal pengadaan almari ,600000000,Belanja modal pengadaan almari 6000000.00 PUSKESMAS NGLIPAR I 3000000.00 Pembelian almari arsip (DAU) 3000000.00 PUSKESMAS RONGKOP 3000000.00 Belanja modal almari dokumen 3000000.00,,
1.02.1.02.01.02.10.5.2.3.13. ,Belanja Modal Pengadaan Mebeulair ,11070000000,,,
1.02.1.02.01.02.10.5.2.3.13.01. ,Belanja modal pengadaan meja kerja ,1160000000,Belanja modal pengadaan meja kerja 11600000.00 PUSKESMAS NGLIPAR I 2100000.00 Pembelian meja kerja 1/2 biro(DAU) 2100000.00 PUSKESMAS RONGKOP 2000000.00 Belanja modal meja kerja 2000000.00 PUSKESMAS PALIYAN 7500000.00 Belanja Modal pengadaan meja setengah biro 7500000.00,,
1.02.1.02.01.02.10.5.2.3.13.02. ,Belanja modal pengadaan meja rapat ,1550000000,Belanja modal pengadaan meja rapat 15500000.00 PUSKESMAS RONGKOP 3000000.00 Belanja modal meja rapat 3000000.00 PUSKESMAS NGAWEN II 10000000.00 pengadaan meja rapat 10000000.00 PUSKESMAS SEMANU II 2500000.00 belanja pengadaan meja rapat 2500000.00,,
1.02.1.02.01.02.10.5.2.3.13.04. ,Belanja modal pengadaan kursi kerja ,240000000,Belanja modal pengadaan kursi kerja 2400000.00 PUSKESMAS PALIYAN 2400000.00 Belanja modal pengadaan kursi kerja 2400000.00,,
1.02.1.02.01.02.10.5.2.3.13.05. ,Belanja modal pengadaan kursi rapat ,3040000000,Belanja modal pengadaan kursi rapat 30400000.00 PUSKESMAS NGLIPAR I 1500000.00 Pembelian kursi rapat (DAU) 1500000.00 PUSKESMAS PANGGANG I 4500000.00 Belanja kursi rapat 4500000.00 PUSKESMAS TANJUNGSARI 9900000.00 Belanja Kursi Rapat 9900000.00 PUSKESMAS NGAWEN II 8500000.00 pengadaan kursi rapat 8500000.00 PUSKESMAS SEMANU II 6000000.00 belanja kursi rapat 6000000.00,,
1.02.1.02.01.02.10.5.2.3.13.07. ,Belanja modal pengadaan tempat tidur ,300000000,Belanja modal pengadaan tempat tidur 3000000.00 PUSKESMAS PALIYAN 3000000.00 Belanja Modal pengangadaan tempat tidur pasien( Bed periksa ) 3000000.00,,
1.02.1.02.01.02.10.5.2.3.13.08. ,Belanja modal pengadaan sofa/meja kursi tamu ,1250000000,Belanja modal pengadaan sofa/meja kursi tamu 12500000.00 PUSKESMAS PATUK II 5000000.00 Belanja Meja Kursi Tamu 5000000.00 PUSKESMAS RONGKOP 4000000.00 Belanja modal Sofa 4000000.00 PUSKESMAS PANGGANG I 3500000.00 Pengadaan kursi tamu 3500000.00,,
1.02.1.02.01.02.10.5.2.3.13.09. ,Belanja modal pengadaan rak buku/tv/kembang ,1030000000,Belanja modal pengadaan rak buku/tv/kembang 10300000.00 PUSKESMAS NGLIPAR I 2300000.00 pembelian rak status pasien (DAU) 2300000.00 PUSKESMAS RONGKOP 3000000.00 Belanja modal rak majalah dan pendaftaran 3000000.00 PUSKESMAS PALIYAN 5000000.00 Belanja modal rak family folder 5000000.00,,
1.02.1.02.01.02.10.5.2.3.13.11. ,Belanja modal pengadaan kursi tunggu ,2500000000,Belanja modal pengadaan kursi tunggu 25000000.00 PUSKESMAS RONGKOP 25000000.00 Belanja modal kursi tunggu pasien 25000000.00,,
1.02.1.02.01.02.10.5.2.3.17. ,Belanja Modal Pengadaan Alat-alat ,500000000, Komunikasi,,
1.02.1.02.01.02.10.5.2.3.17.08. ,Belanja modal pengadaan sound sistem ,500000000,Belanja modal pengadaan sound sistem 5000000.00 PUSKESMAS RONGKOP 5000000.00 Belanja modal Alat panggil informasi pasien 5000000.00,,
1.02.1.02.01.02.22. ,PEMELIHARAAN RUTIN/BERKALA GEDUNG ,72952000000, KANTOR,,
1.02.1.02.01.02.22.5.2.1. ,BELANJA PEGAWAI ,42937000000,,,
1.02.1.02.01.02.22.5.2.1.02. ,Honorarium Non PNS ,42937000000,,,
1.02.1.02.01.02.22.5.2.1.02.04. ,Upah/ongkos tenaga ,42937000000,Upah/ongkos tenaga 429370000.00 DINAS KESEHATAN 3825000.00 upah tenaga/tukang upt labkes 450000.00 Upah/ongkos tenaga 3375000.00 PUSKESMAS NGLIPAR I 36180000.00 Upah Tukang (DAU) 4050000.00 Upah pembersih kantor rawat inap dan UPD (DAU) 10950000.00 Upah Harian penjaga malam kantor (DAU) 10950000.00 Upah angkut sampah (DAU) 1200000.00 Upah pembersih Puskesmas Rawat jalan (DAU) 9030000.00 PUSKESMAS NGLIPAR II 12750000.00 Upah ongkos tenaga ( upah tukang ) 2250000.00 Upah pembersih harian puskesmas 7500000.00 Upah harian jaga malam 3000000.00 PUSKESMAS GEDANGSARI I 3770000.00 upah ongkos tenaga tukang 2520000.00 Upah pembersih puskesmas 1250000.00 PUSKESMAS GEDANGSARI II 5200000.00 Upah tukang 1600000.00 upah /ongkos tenaga harian pembersih 3600000.00 PUSKESMAS PATUK I 12700000.00 Upah tukang 5400000.00 Pembantu tukang 4800000.00 Upah tenaga harian K2 2500000.00 PUSKESMAS PATUK II 3600000.00 Upah Tukang 3600000.00 PUSKESMAS RONGKOP 13050000.00 Upah/ongkos tenaga (upah tukang) 4050000.00 Upah tenaga kebersihan harian puskesmas 9000000.00 PUSKESMAS GIRISUBO 18890000.00 upah ongkos tenaga UPAH TENAGA PEMBERSIH HARIAN 5040000.00 UPAH ONGKOS TENAGA TUKANG HARIAN GEDUNG 1350000.00 honorarium thl k2 (5or) 12500000.00 PUSKESMAS PONJONG I 20840000.00 upah tukang 2840000.00 upah tenaga harian puskesmas 18000000.00 PUSKESMAS PONJONG II 20580000.00 Upah tukang bangunan 4950000.00 Upah pembersih harian puskesmas(Clening service) 3600000.00 Upah/petugas Jaga Malam Puskesmas 10950000.00 Upah tukang kebun (Induk dan 4 Pustu) 1080000.00 PUSKESMAS WONOSARI I 15750000.00 Upah/ Ongkos Tenaga ( Upah Tukang ) 4050000.00 Upah Tenaga Pembersih Harian Puskesmas 5400000.00 Upah Tenaga Jaga Malam Harian Puskesmas 6300000.00 PUSKESMAS WONOSARI II 14430000.00 Upah Tukang 1350000.00 Upah Tenaga Harian Lepas 4680000.00 Upah pembantu tukang 900000.00 Upah Tenaga Honorer Kategori II(3 or) 7500000.00 PUSKESMAS KARANGMOJO I 4200000.00 Upah tenaga harian 1800000.00 Upah tukang 2400000.00 PUSKESMAS KARANGMOJO II 8100000.00 Upah tenaga honorer kategori 2 2500000.00 Upah tukang 2600000.00 Upah tenaga pembersih harian 3000000.00 PUSKESMAS PANGGANG I 3600000.00 Upah / ongkos tenaga (upah tukang) 3600000.00 PUSKESMAS PANGGANG II 3375000.00 upah/ongkos tenaga (upah tukang ) 3375000.00 PUSKESMAS PURWOSARI 7290000.00 Upah/onkos tenaga tukang 1350000.00 Upah jaga malam 5940000.00 PUSKESMAS TEPUS I 5400000.00 Upah tukang bangunan 2400000.00 Upah tenaga harian puskesmas (pembersih dan tukang cuci. loundry) 3000000.00 PUSKESMAS TEPUS II 29180000.00 Upah tenaga tukang 2960000.00 Upah tenaga pembersih 4320000.00 Upah tenaga jaga malam 10950000.00 Upah tenaga sopir 10950000.00 PUSKESMAS TANJUNGSARI 17640000.00 Upah Tenaga Harian Pembersih 8640000.00 Upah/ongkos tenaga(upah tukang) 9000000.00 PUSKESMAS PALIYAN 8360000.00 Upah tukang 2600000.00 Upah tenaga pembersih 5760000.00 PUSKESMAS SAPTOSARI 25045000.00 Upah / ongkos tenaga ( upah tukang ) 3150000.00 Upah tenaga pembersih harian puskesmas 5040000.00 upah tenaga harian lepas ( jaga malam Puskesmas ) 12775000.00 Upah jaga hari raya lebaran 480000.00 upah jaga P3K Peringatan hari - hari besar / hari libur nasional 1100000.00 Upah THL (K2 satu orang) 2500000.00 PUSKESMAS NGAWEN I 2490000.00 upah tukang 1350000.00 Upah pembantu tukang 1140000.00 PUSKESMAS NGAWEN II 6000000.00 Hr Pembantu tukang 2400000.00 Upah/ongkos tenaga ( upah tukang ) 3600000.00 PUSKESMAS SEMANU I 20800000.00 Upah / tenaga pembersih harian puskesmas 7800000.00 upah jaga malam puskesmas 9000000.00 Upah harian tukang 4000000.00 PUSKESMAS SEMANU II 3150000.00 Belanja upah / ongkos tukang 3150000.00 PUSKESMAS SEMIN I 6600000.00 Upah ongkos tenaga 2700000.00 Upah pembersih harian pusk 3900000.00 PUSKESMAS SEMIN II 11200000.00 Upah harian pembersih 7200000.00 Upah tenaga/ongkos tukang 4000000.00 PUSKESMAS PLAYEN I 78400000.00 Upah /Ongkos Tenaga ( Upah Tukang ) 4000000.00 Upah Tenaga Harian ( Cleaning Servis ) 10950000.00 Upah Jaga Malam 10950000.00 Upah Honorer Kategori II 52500000.00 PUSKESMAS PLAYEN II 6975000.00 Upah/ongkos tenaga (upah tukang) 6975000.00,,
1.02.1.02.01.02.22.5.2.2. ,BELANJA BARANG DAN JASA ,30015000000,,,
1.02.1.02.01.02.22.5.2.2.02. ,Belanja Bahan/Material ,30015000000,,,
1.02.1.02.01.02.22.5.2.2.02.01. ,Belanja bahan baku bangunan ,30015000000,Belanja bahan baku bangunan 300150000.00 DINAS KESEHATAN 11500000.00 belanja bahan baku bangunan upt labkes 1500000.00 Belanja bahan baku bangunan 10000000.00 PUSKESMAS NGLIPAR I 10000000.00 Belanja bahan baku bangunan (DAU) 10000000.00 PUSKESMAS NGLIPAR II 9500000.00 Belanja bahan baku bangunan 9500000.00 PUSKESMAS GEDANGSARI I 6000000.00 Belanja bahan bangunan 6000000.00 PUSKESMAS GEDANGSARI II 5000000.00 Bahna baku bangunan 5000000.00 PUSKESMAS PATUK I 15800000.00 Belanja bahan bangunan 15800000.00 PUSKESMAS PATUK II 6000000.00 Belanja Bahan Bangunan 6000000.00 PUSKESMAS RONGKOP 5000000.00 Belanja bahan baku bangunan 5000000.00 PUSKESMAS GIRISUBO 15600000.00 Belanja bahan baku bangunan 15600000.00 PUSKESMAS PONJONG I 9500000.00 belanja bahan baku bangunan 9500000.00 PUSKESMAS PONJONG II 18000000.00 Belanja bahan bangunan (Papan nama Pusk. perbaikan dll) 18000000.00 PUSKESMAS WONOSARI I 9000000.00 Belanja Bahan Baku Bangunan 9000000.00 PUSKESMAS WONOSARI II 7500000.00 Belanja Bahan Bangunan 7500000.00 PUSKESMAS KARANGMOJO I 8000000.00 Belanja bahan bangunan 8000000.00 PUSKESMAS KARANGMOJO II 8000000.00 Belanja Bahan Bangunan 8000000.00 PUSKESMAS PANGGANG I 15000000.00 Belanja bahan baku bangunan 15000000.00 PUSKESMAS PANGGANG II 8000000.00 belanja bahan baku bangunan 8000000.00 PUSKESMAS PURWOSARI 8000000.00 Belanja bahan / material 8000000.00 PUSKESMAS TEPUS I 5000000.00 belanja bahan bangunan/material 5000000.00 PUSKESMAS TEPUS II 7500000.00 Belanja bahan baku bangunan 7500000.00 PUSKESMAS TANJUNGSARI 30000000.00 Belanja Bahan Bangunan 30000000.00 PUSKESMAS PALIYAN 8000000.00 Belanja bahan baku bangunan 8000000.00 PUSKESMAS SAPTOSARI 6000000.00 Belanja bahan baku bangunan 6000000.00 PUSKESMAS NGAWEN I 9750000.00 belanja bahan baku bangunan 9750000.00 PUSKESMAS NGAWEN II 6000000.00 Belanja Bahan Baku bangunan 6000000.00 PUSKESMAS SEMANU I 5000000.00 Belanja bahan baku bangunan 5000000.00 PUSKESMAS SEMANU II 9000000.00 Belanja bahan baku bangunan 9000000.00 PUSKESMAS SEMIN I 9000000.00 Belanja bahan bangunan 9000000.00 PUSKESMAS SEMIN II 12000000.00 Belanja bahan baku bangunan 12000000.00 PUSKESMAS PLAYEN I 8000000.00 Belanja bahan baku bangunan 8000000.00 PUSKESMAS PLAYEN II 9500000.00 Belanja bahan baku bangunan 9500000.00,,
1.02.1.02.01.02.24. ,PEMELIHARAAN RUTIN/BERKALA ,87692700000, KENDARAAN DINAS/OPERASIONAL,,
1.02.1.02.01.02.24.5.2.2. ,BELANJA BARANG DAN JASA ,87692700000,,,
1.02.1.02.01.02.24.5.2.2.05. ,Belanja Perawatan Kendaraan Bermotor ,87692700000,,,
