Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,4574600,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,4574600,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,400000,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 03 . 13 ,Belanja Dokumentasi ,400000,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,1891400,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1891400,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,2260000,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 10 . 01 ,Belanja Sewa Meja Kursi ,2260000,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,30500000,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1750000,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 11 . 04 ,"Belanja makanan dan minuman pelatihan sosialisasi penyuluhan ",28750000,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,8110000,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,3810000,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,4300000,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 23 ,Belanja Barang Untuk Diserahkan kepada Masyarakat/Pihak Ketiga ,17225000,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 23 . 01 ,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat ,17225000,Forum pengurangan resiko bencana Desa Brosot Kecamatan GalurSoblok besar"2 bh x 350.00000 = 700.00000"Panci besar"1 bh x 150.00000 = 150.00000"Penggorengan"2 bh x 120.00000 = 240.00000"Ceret"1 bh x 100.00000 = 100.00000"Jumbo"1 bh x 250.00000 = 250.00000"Piring plastik"1 bh x 85.00000 = 85.00000"Gelas plastik"5 bh x 70.00000 = 350.00000"Sendok plastik"5 bh x 45.00000 = 225.00000"Forum Pengurangan Resiko Bencana Desa Pleret Kecamatan PanjatanSoblok besar"2 bh x 350.00000 = 700.00000"Panci besar"1 bh x 150.00000 =150.00000"Penggorengan"2 bh x 120.00000 = 240.00000"Ceret"1 bh x 100.00000 = 100.00000"Jumbo"1 bh x 250.00000 = 250.00000"Piringplastik"1 bh x 85.00000 = 85.00000"Gelas plastik"5 bh x 70.00000 = 350.00000"Sendok plastik"5 bh x 45.00000 = 225.00000"Forum Pengurangan Resiko Bencana Desa Garongan Kecamatan PanjatanSoblok besar"2 bh x 350.00000 = 700.00000"Panci besar"1 bh x 150.00000 = 150.00000"Penggorengan"2 bh x 120.00000 = 240.00000"Ceret"1 bh x 100.00000 = 100.00000"Jumbo"1 bh x 250.00000 = 250.00000"Piring plastik"1 bh x 85.00000 = 85.00000"Gelas plastik"5 bh x 70.00000 = 350.00000"Sendok plastik"5 bh x 45.00000 = 225.00000"Forum PenguranganResiko Bencana Desa Sindutan Kecamatan TemonSoblok besar"2 bh x 350.00000 = 700.00000"Panci besar"1 bh x 150.00000 = 150.00000"Penggorengan"2 bh x 120.00000 = 240.00000"Ceret"1 bh x 100.00000 = 100.00000"Jumbo"1 bh x 250.00000 = 250.00000"Piring plastik"1 bh x 85.00000 = 85.00000"Gelas plastik"5 bh x 70.00000 = 350.00000"Sendok plastik"5 bh x 45.000 00 = 225.000 00"Forum Pengurangan Resiko Bencana Desa Palihan Kecamatan TemonSoblok besar"2 bh x 350.00000 = 700.00000"Panci besar"1 bh x 150.00000 = 150.00000"Penggorengan"2 bh x 120.00000 = 240.00000"Ceret"1 bh x 100.000 00 = 100.00000"Jumbo"1 bh x 250.00000 = 250.00000"Piring plastik"1 bh x 85.00000 = 85.00000"Gelas plastik"5 bh x 70.00000 = 350.00000"Sendok plastik"5 bh x 45.00000 = 225.00000"Forum Pengurangan Resiko Bencana Desa Glagah Kecamatan TemonSoblok besar"2 bh x 350.00000 = 700.00000"Panci besar"1 bh x 150.00000 = 150.00000"Penggorengan"2 bh x 120.00000 = 240.00000"Ceret"1 bh x 100.00000 = 100.00000"Jumbo"1 bh x 250.00000 = 250.00000"Piring plastik"1 bh x 85.00000 = 85.00000"Gelas plastik"5 bh x 70.00000 = 350.00000"Sendok plastik"5 bh x 45.00000 = 225.00000"Forum Pengurangan Resiko Bencana Desa Karangwuni Kecamatan WatesSoblok besar"2 bh x 350.00000 = 700.00000"Panci besar"1 bh x 150.00000 = 150.00000"penggorengan"2 bh x 120.00000 = 240.00000"Ceret"1 bh x 100.00000 = 100.00000"Jumbo"1 bh x 250.00000 = 250.00000"Piring plastik"1 bh x 85.00000 = 85.00000"Gelas plastik"5 bh x 70.00000 = 350.00000"Sendok plastik"5 bh x 45.00000 = 225.00000"Forum Pengurangan Resiko Bencana Desa Sogan Kecamatan WatesSoblok besar"2 bh x 350.00000 = 700.00000"Panci besar"1 bh x 150.00000 = 150.00000"Penggorengan"2 bh x 120.00000 = 240.00000"Ceret"1 bh x 100.00000 = 100.00000"Jumbo"1 bh x 250.00000 = 250.00000"Piring plastik"1 bh x 85.00000 = 85.00000"Gelas plastik"5 bh x 70.00000 = 350.00000"Sendok plastik"5 bh x 45.00000 = 225.00000"Administrasi PenggadaanPejabat Penggadaan"1 orang x 250.00000 = 250.00000"Pejabat Pemeriksa"1 orang x 175.00000 = 175.00000"
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,15750000,
1.19 . 1.19.03 . 28 . 01 . 5 . 2 . 2 . 27 . 01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,15750000,
1.19 . 1.19.03 . 29 ,Program Rehabilitasi dan Rekonstruksi Pasca Bencana ,37275500,
1.19 . 1.19.03 . 29 . 01 ,Penyelenggaraan Koordinasi Rehabilitasi Rekonstruksi Pasca Bencana ,37275500,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 1 ,Belanja Pegawai ,20692000,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 1 . 01 ,Honorarium PNS ,19000000,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,19000000,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 1 . 03 ,Uang Lembur ,1692000,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,1692000,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,16583500,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,411500,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,411500,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,378000,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,378000,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,4944000,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,1944000,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,3000000,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,10850000,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,2040000,
1.19 . 1.19.03 . 29 . 01 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,8810000,
,SURPLUS / (DEFISIT) ,-2316283784,
