1.08 . 1.08.01 . 16 . 24 . 5 . 2 . 2 . 23 . 01 ,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat ,345088500,Belanja hibah/bantuan barang  Pembuatan Bangunan Pengolah Sampah  (DAK  Rp.98.529.090;" DAU  Rp.9.852.910)""Bank Sampah Uwuh Mulyo	 Segajih	 Hargotirto	 Kokap""""1 unit x 54.191.00000 = 54.191.00000""""Bank Sampah Uwuh Harjo	 Ngrajun	Banjarharjo	 Kalibawang""""1 unit x 54.191.000	00 = 54.191.00000""Belanja hibah/bantuan barang  Pengadaan Bak Sampah  (DAK  Rp.21.818.182 ";" DAU  Rp.2.181.818)""KPSM Menara	 Jogahan	 Temon Wetan	 Temon""""30 unit x 240.000	00 = 7.200.000	00""	""Bank Sampah Sekar Arum	 Pujon Lor	 Kranggan	 Galur""""30 unit x 240.000	00 = 7.200.000	00""	""Karang Taruna Jari Agung	 Margosari	 Pengasih""	""40 unit x 240.000	00 = 9.600.000	00""	Belanja hibah/bantuan barang  Pengadaan Alat Pencacah Sampah  (DAK  Rp.113.636.364 ";" DAU  Rp.11.363.636)""KSM Sampurna Asih	 Pengasih""		""1 unit x 25.000.000	00 = 25.000.000	00""	""KT. Gangsar	 Kaligintung Lor	 Kaligintung	 Temon""""1 unit x 25.000.000	00 = 25.000.000	00""	""Bank Sampah Melati	 Wates""	""1 unit x 25.000.000	00 = 25.000.000	00""""Bank Sampah Sadidu	 Wonosidi Lor	 Wates""""1 unit x 25.000.000	00 = 25.000.000	00""""Bank Sampah 42 Sehat	 Gadingan	 Wates""	""1 unit x 25.000.000	00 = 25.000.000	00""	Belanja hibah/bantuan barang  Pengadaan Motor Gerobak Sampah  (DAK  Rp.73.636.364 ";" DAU  Rp.7.363.636)	""Bank Sampah Giri Uwuh	 Klepu	 Hargotirto	 Koakap""""1 unit x 27.000.000	00 = 27.000.000	00""""Komunitas Wates Ijo lan Resik	 Wates""""1 unit x 27.000.000	00 = 27.000.000	00""""Bank Sampah Pulung Rejeki	 Pundak Lor	 Kembang	 Nanggulan""""1 unit x 27.000.000	00 = 27.000.000	00""Belanja Jasa Konsultasi PerencanaanJasa Konsultan Perencanaan""1  paket x 2.615.000	00 = 2.615.000	00""Belanja JasaKonsultasiPengawasanJasa konsultan Pengawasan	""1  paket x 2.540.000	00 = 2.540.000	00""Belanja makanan dan minuman rapatMakanan dan minuman rapat	""20 orang/kali x 25.000	00 = 500.000	00""Belanja ATKKertas HVS folio 70 gr	""1 rim x 45.000	00 = 45.000	00""Tinta refill printer	""1 dos x 36.500	00 = 36.500	00""	Penggandaan			Fotocopy HVS folio 70 gr			""400 lbr x175	00 = 70.000	00""	Tim Pengadaan	Pejabat Pengadaan""2 org/bln x 250.000	00 = 500.000	00""	PejabatPenerima/Pemeriksa	""2 org/bln x 200.000	00 = 400.000	00"","
1.08 . 1.08.01 . 16 . 24 . 5 . 2 . 2 . 27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,1800000,,;;;;
1.08 . 1.08.01 . 16 . 24 . 5 . 2 . 2 . 27 . 01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,1800000,,;;;;
1.08 . 1.08.01 . 16 . 25 ,Pembangunan Biodigester Biogas Limbah ,203502500,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 1 ,Belanja Pegawai ,1261000,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 1 . 03 ,Uang Lembur ,1261000,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,1261000,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,176941500,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,222850,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,222850,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,133400,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,133400,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,2154000,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,1404000,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,750000,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,555000,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,555000,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 2 . 23 ,Belanja Barang Untuk Diserahkan kepada Masyarakat/Pihak Ketiga ,173876250,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 2 . 23 . 01 ,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat ,173876250,Biodigester Biogas (DAK Rp.150.000.000;" DAU Rp.15.000.000)""Kelompok Pengrajin Tahu Manunggal Karyo	 Girimulyo""""3 unit x 18.700.000	00 = 56.100.000	00""""Sehono	 Gotakan	 Panjatan""""1 unit x 18.150.000	00 = 18.150.000	00""""Jumari	 Gotakan	 Panjatan""""1 unit x 18.150.000	00 = 18.150.000	00""""Kelompok Pengrajin Tahu Nomporejo	 Galur""	""1 unit x 18.150.000	00 = 18.150.000	00""""Suyono	Nomporejo	 Galur""""1 unit x 18.150.000	00 = 18.150.000	00""""Ngalim	 Sentolo	 Sentolo""""1 unit x 18.150.000	00 = 18.150.000	00""""Wahyuno	 Blumbang	 Karangsari""""1 unit x 18.150.000	00 = 18.150.000	00""ATK	Kertas HVS 70 gr		""1 rim x 44.500	00 = 44.500	00""Tinta refill	""1 dos x 28.000	00 = 28.000	00""Penggandaan	Fotocopi	""350 lembar x 225	00 = 78.750	00""Makan minum rapat""14 orang/kali x 25.000	00 = 350.000	00""Tim Pengadaan	Pejabat pengadaan""1 OB x 200.000	00 = 200.000	00""Pejabat Penerima/Pemeriksa		""1 OB x 175.000	00 = 175.000	00""Perencanaan dan PengawasanPerencanaan""1 paket x 4.500.000	00 = 4.500.000	00""Pengawasan""1 paket x 3.500.000	00 = 3.500.000	00"",";;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 3 ,Belanja Modal ,25300000,,;;;;
1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 3 . 17 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Angkutan Darat Bermotor,25300000,,;;;;
"1.08 . 1.08.01 . 16 . 25 . 5 . 2 . 3 . 17 . 05 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kendaraan Bermotor Beroda Dua,25300000,Sepeda MotorSepeda Motor (DAK = Rp. 23.000.000 DAU = Rp. 2.300.000)""1 unit x 25.300.000	00 = 25.300.000	00"",";;;;
1.08 . 1.08.01 . 16 . 26 ,Penanganan Kasus Lingkungan Hidup ,36000000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo,;;;;
1.08 . 1.08.01 . 16 . 26 . 5 . 2 . 1 ,Belanja Pegawai ,12425000,,;;;;
1.08 . 1.08.01 . 16 . 26 . 5 . 2 . 1 . 01 ,Honorarium PNS ,12425000,,;;;;
1.08 . 1.08.01 . 16 . 26 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,12425000,,;;;;
1.08 . 1.08.01 . 16 . 26 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,23575000,,;;;;
1.08 . 1.08.01 . 16 . 26 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,756650,,;;;;
1.08 . 1.08.01 . 16 . 26 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,756650,,;;;;
1.08 . 1.08.01 . 16 . 26 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,1268350,,;;;;
1.08 . 1.08.01 . 16 . 26 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1268350,,;;;;
1.08 . 1.08.01 . 16 . 26 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,7500000,,;;;;
1.08 . 1.08.01 . 16 . 26 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,7500000,,;;;;
1.08 . 1.08.01 . 16 . 26 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,14050000,,;;;;
1.08 . 1.08.01 . 16 . 26 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,5810000,,;;;;
1.08 . 1.08.01 . 16 . 26 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,8240000,,;;;;
1.08 . 1.08.01 . 16 . 27 ,Pengawasan Kebijakan Pengelolaan Lingkungan Hidup ,40000000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo,;;;;
1.08 . 1.08.01 . 16 . 27 . 5 . 2 . 1 ,Belanja Pegawai ,3476000,,;;;;
1.08 . 1.08.01 . 16 . 27 . 5 . 2 . 1 . 03 ,Uang Lembur ,3476000,,;;;;
1.08 . 1.08.01 . 16 . 27 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,3476000,,;;;;
1.08 . 1.08.01 . 16 . 27 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,36524000,,;;;;
1.08 . 1.08.01 . 16 . 27 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,1363950,,;;;;
1.08 . 1.08.01 . 16 . 27 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,1363950,,;;;;
1.08 . 1.08.01 . 16 . 27 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,1890050,,;;;;
1.08 . 1.08.01 . 16 . 27 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1890050,,;;;;
1.08 . 1.08.01 . 16 . 27 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,12760000,,;;;;
1.08 . 1.08.01 . 16 . 27 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,3960000,,;;;;
1.08 . 1.08.01 . 16 . 27 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,8800000,,;;;;
1.08 . 1.08.01 . 16 . 27 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,20510000,,;;;;
1.08 . 1.08.01 . 16 . 27 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,7800000,,;;;;
1.08 . 1.08.01 . 16 . 27 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,12710000,,;;;;
1.08 . 1.08.01 . 17 ,Program Perlindungan dan Konservasi Sumber Daya Alam ,1072794400,,;;;;
1.08 . 1.08.01 . 17 . 07 ,Peningkatan Konservasi Daerah Tangkapan Air dan Sumber-Sumber Air ,211860000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 1 ,Belanja Pegawai ,1040000,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 1 . 03 ,Uang Lembur ,1040000,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,1040000,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,210820000,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,359250,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,359250,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,340700,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,340700,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,1788000,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,288000,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1500000,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,1735000,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,1320000,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,415000,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 2 . 23 ,Belanja Barang Untuk Diserahkan kepada Masyarakat/Pihak Ketiga ,206597050,,;;;;
1.08 . 1.08.01 . 17 . 07 . 5 . 2 . 2 . 23 . 01 ,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat ,206597050,Belanja Barang Yang Akan Diserahkan Kepada MasyarakatPenanaman Pohon di sekitar Mata Air (DAK Rp.40.000.000;" DAU Rp.4.000.000)	""1	760 batang x 25.000	00 = 44.000.000Pembuatan sumur resapan (DAK Rp. 140.000.000";"DAU Rp.14.000.000)	""88 unit x 1.750.000	00 = 154.000.000	00""ATK	Belanja ATK HVS folio 70 gr	""1 rim x 45.000	00 =45.000	00""Penggandaan	Belanja penggandaan Fotocopi	""726 lembar x 175	00 = 127.050	00""Belanja Makanan dan Minuman Rapat	Makanan dan Minuman Rapat	""20 orang/kali x 25.000	00 = 500.000	00""Honorarium Tim Pengadaan	Honorarium Pejabat Pengadaan Barang dan Jasa		""1 orang x 225.000	00 = 225.000	00""Honorarium Pejabat Penerima/Pemeriksa	""1 orang x 200.000	00 = 200.000	00""Belanja Jasa Konsultasi	Jasa konsultan Perencanaan	""1 keg x 4.000.000	00 = 4.000.000	00""Jasa Konsultan Pengawasan	""1 keg x 3.500.000	00 = 3.500.000	00"",";;
1.08 . 1.08.01 . 17 . 19 ,Pembangunan Ruang Terbuka Hijau ,589376000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 1 ,Belanja Pegawai ,2632000,,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 1 . 03 ,Uang Lembur ,2632000,,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,2632000,,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,6180500,,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,179000,,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,179000,,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,403500,,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,403500,,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,2748000,,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,648000,,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,2100000,,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,2850000,,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,2850000,,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 3 ,Belanja Modal ,580563500,,;;;;
1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 3 . 53 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Tugu Peringatan/Taman,580563500,,;;;;
"1.08 . 1.08.01 . 17 . 19 . 5 . 2 . 3 . 53 . 03 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Taman ,580563500,Pembangunan Taman Hijau/KotaPembangunan Taman Depan Kantor Pegadaian Wates (DAK : Rp. 50.000.000 DAU : Rp. 5.000.000)	""1 unit x 55.000.000	00 = 55.000.000	00""Pembangunan Taman Jl Adyaksa barat rumah dinas bupati (DAK : Rp. 81.818.182 DAU : Rp. 8.181.818)	""1 unit x 90.000.000	00 = 90.000.000	00""	Pembangunan Taman BBI Sendang Sari Pengasih (DAK : Rp. 72.727.273 DAU : Rp. 7.272.727)			""1 unit x 80.000.000	00 = 80.000.000	00""	Pembangunan Taman Jalan Sugiman (DAK : Rp. 150.114.545 DAU : Rp. 15.011.455)		""1 unit x 165.126.000	00 =165.126.000	00""	ATK	Kertas HVS folio 70 gr	""1 rim x 45.000	00 = 45.000	00""	Penggandaan			Fotocopi 70 gr			""1	100 lembar x 175	00 = 192.500	00""Belanja makanan dan minuman rapat			Makan dan minum rapat			""30 orang/kali x 25.000	00 = 750.000	00""	Honorarium Tim Pengadaan			Honorarium Pejabat Pengadaan Barang dan Jasa			""1 orang x 250.000	00 = 250.000	00""	Honorarium Pejabat Penerima/Pemeriksa			""1 orang x 200.000	00 = 200.000	00""	Belanja Jasa Konsultasi			Jasa konsultan Perencana			""1 paket x 5.000.000	00 = 5.000.000	00""	Jasa konsultan Pengawasan			""1 paket x 4.000.000	00 = 4.000.000	00""	Pembangunan Taman Merokok			""4 unit x 42.000.000	00 = 168.000.000	00""	Jasa Konsultan Perencana (4lokasi)		""1 paket x 5.600.000	00 = 5.600.000	00""	Jasa konsultan pengawasan (4 lokasi)			""1 paket x 4.250.000	00 = 4.250.000	00""	Honorarium Pejabat Pembuat Komitmen			""1 orang x 275.000	00 = 275.000	00""	Honorarium PejabatPengadaan			""1 orang/bulan x 250.000	00 = 250.000	00""	Honorarium Pejabat Penerima			""1 orang/bulan x250.000	00 = 250.000	00""	Rapat pengadaan	""42 orang/kali x 25.000	00 = 1.050.000	00""	HVS Folio 70 gram			""1 rim x 45.000	00 = 45.000	00""	Refil tinta printer			""1 buah x 36.000	00 = 36.000	00""	Stopmap plastik folio			""2 buah x 6.500	00 =13.000	00""	Fotocopy		""1	320 lembar x 175	00 = 231.000	00"",";;;;
1.08 . 1.08.01 . 17 . 24 ,Penyusunan Profil Tutupan Vegetasi ,19397400,Sumber Dana : ,;;;;
,,,Lokasi Kegiatan : Lingkup kabupaten Kulon Progo,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 1 ,Belanja Pegawai ,6164000,,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 1 . 01 ,Honorarium PNS ,3000000,,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,3000000,,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 1 . 03 ,Uang Lembur ,3164000,,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,3164000,,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,13233400,,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,683000,,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,683000,,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,1076000,,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1076000,,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,3382000,,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,3382000,,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,8092400,,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,1675000,,;;;;
1.08 . 1.08.01 . 17 . 24 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,6417400,,;;;;
1.08 . 1.08.01 . 17 . 25 ,Penyusunan Status Lingkungan Hidup Daerah ,14830000,Sumber Dana : Lokasi Kegiatan : Lingkup kabupaten Kulon Progo,;;;;
1.08 . 1.08.01 . 17 . 25 . 5 . 2 . 1 ,Belanja Pegawai ,3852000,,;;;;
1.08 . 1.08.01 . 17 . 25 . 5 . 2 . 1 . 03 ,Uang Lembur ,3852000,,;;;;
1.08 . 1.08.01 . 17 . 25 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,3852000,,;;;;
1.08 . 1.08.01 . 17 . 25 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,10978000,,;;;;
1.08 . 1.08.01 . 17 . 25 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,372000,,;;;;
1.08 . 1.08.01 . 17 . 25 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,372000,,;;;;
1.08 . 1.08.01 . 17 . 25 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,1308600,,;;;;
1.08 . 1.08.01 . 17 . 25 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1308600,,;;;;
1.08 . 1.08.01 . 17 . 25 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,3720000,,;;;;
1.08 . 1.08.01 . 17 . 25 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,1080000,,;;;;
1.08 . 1.08.01 . 17 . 25 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,2640000,,;;;;
1.08 . 1.08.01 . 17 . 25 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,5577400,,;;;;
1.08 . 1.08.01 . 17 . 25 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,510000,,;;;;
1.08 . 1.08.01 . 17 . 25 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,5067400,,;;;;
1.08 . 1.08.01 . 17 . 27 ,Pemberdayaan Masyarakat Dalam Perlindungan Dan Konservasi Sumber Daya Alam,237331000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 1 ,Belanja Pegawai ,25918000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 1 . 01 ,Honorarium PNS ,20890000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,20890000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,900000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 1 . 02 . 03 ,Honorarium Harian ,900000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 1 . 03 ,Uang Lembur ,4128000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,4128000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,101688000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,1145000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,1145000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 02 ,Belanja Bahan/Material ,35402200,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 02 . 01 ,Belanja Bahan Baku Bangunan ,2402200,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 02 . 02 ,Belanja Bahan/Bibit Tanaman ,33000000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,5850000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 03 . 13 ,Belanja Dokumentasi ,2550000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,3300000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,835000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,835000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,23327000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,1152000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,22175000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,29014800,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,4100000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,24914800,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,1800000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 27 . 01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,1800000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 28 ,Belanja Hadiah atas Prestasi dan Penghargaan ,4314000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 2 . 28 . 01 ,Belanja Hadiah Atas Prestasi ,4314000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 3 ,Belanja Modal ,109725000,,;;;;
1.08 . 1.08.01 . 17 . 27 . 5 . 2 . 3 . 28 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga ,52500000,,;;;;
