Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,,,
2.02.2.02.01.09.03.5.2.1. ,BELANJA PEGAWAI ,2000000,,,
2.02.2.02.01.09.03.5.2.1.01. ,Honorarium PNS ,2000000,,,
2.02.2.02.01.09.03.5.2.1.01.07. ,Honorarium Operator SIPKD ,2000000,Honorarium Operator SIPKD  2000000.00  Honor operator SIPKD 2000000.00,,
2.02.2.02.01.09.03.5.2.2. ,BELANJA BARANG DAN JASA ,1900000,,,
2.02.2.02.01.09.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,500000,,,
2.02.2.02.01.09.03.5.2.2.01.01. ,Belanja alat tulis kantor ,500000,Belanja alat tulis kantor  500000.00  ATK 500000.00,,
2.02.2.02.01.09.03.5.2.2.06. ,Belanja Cetak dan Penggandaan ,800000,,,
2.02.2.02.01.09.03.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,800000,Belanja Penggandaan/Foto copy  800000.00  Penggandaan dan jilid 800000.00,,
2.02.2.02.01.09.03.5.2.2.11. ,Belanja Makanan dan Minuman ,600000,,,
2.02.2.02.01.09.03.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,600000,Belanja makanan dan minuman rapat  600000.00  Minum snack 600000.00,,
2.02.2.02.01.09.04. ,PE YELENGGARAAN RAPAT TEKNIS ,18070000, PELAKSANAAN RENCANA KERJA SKPD,,
2.02.2.02.01.09.04.5.2.1. ,BELANJA PEGAWAI ,11625000,,,
2.02.2.02.01.09.04.5.2.1.01. ,Honorarium PNS ,825000,,,
2.02.2.02.01.09.04.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,825000,Honorarium Tim Pelaksana Kegiatan  825000.00  Ketua 200000.00 Sekretaris 175000.00 Anggota (3 org) 450000.00,,
2.02.2.02.01.09.04.5.2.1.02. ,Honorarium Non PNS ,10800000,,,
2.02.2.02.01.09.04.5.2.1.02.03. ,Honorarium peserta ,10800000,Honorarium peserta penyuluhan/pembinaan/pelatihan  10800000.00  penyuluhan/pembinaan/pelatihan,, Uang transpot peserta 10800000.00
2.02.2.02.01.09.04.5.2.2. ,BELANJA BARANG DAN JASA ,6445000,,,
2.02.2.02.01.09.04.5.2.2.01. ,Belanja Bahan Pakai Habis ,250000,,,
2.02.2.02.01.09.04.5.2.2.01.01. ,Belanja alat tulis kantor ,150000,Belanja alat tulis kantor  150000.00  ATK 150000.00,,
2.02.2.02.01.09.04.5.2.2.01.09. ,Belanja Dokumentasi ,100000,Belanja Dokumentasi  100000.00  Dokumentasi 100000.00,,
2.02.2.02.01.09.04.5.2.2.06. ,Belanja Cetak dan Penggandaan ,300000,,,
2.02.2.02.01.09.04.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,300000,Belanja Penggandaan/Foto copy  300000.00  Penggandaan dan jilid 300000.00,,
2.02.2.02.01.09.04.5.2.2.11. ,Belanja Makanan dan Minuman ,4275000,,,
2.02.2.02.01.09.04.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,4275000,Belanja makanan dan minuman rapat  4275000.00  Minum snack rakor 25000.00 Minum snack pertemuan (30 org x 18 BPP) 4050000.00,,
2.02.2.02.01.09.04.5.2.2.15. ,Belanja Perjalanan Dinas ,1620000,,,
2.02.2.02.01.09.04.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,1620000,Belanja perjalanan dinas dalam daerah  1620000.00  Gol IV 300000.00 Gol III 1000000.00 Gol II 320000.00,,
2.02.2.02.01.09.05. ,MONITORING^ EVALUASI^ DAN ,5995000, PENGENDALIAN PROGRAM KEGIATAN SKPD,,
2.02.2.02.01.09.05.5.2.1. ,BELANJA PEGAWAI ,2400000,,,
2.02.2.02.01.09.05.5.2.1.01. ,Honorarium PNS ,2400000,,,
2.02.2.02.01.09.05.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,2400000,Honorarium Tim Pelaksana Kegiatan  2400000.00  Penanggung Jawab 450000.00 Ketua 400000.00 Sekretaris 350000.00 Anggota (4 orang) 1200000.00,,
2.02.2.02.01.09.05.5.2.2. ,BELANJA BARANG DAN JASA ,3595000,,,
2.02.2.02.01.09.05.5.2.2.01. ,Belanja Bahan Pakai Habis ,400000,,,
2.02.2.02.01.09.05.5.2.2.01.01. ,Belanja alat tulis kantor ,200000,Belanja alat tulis kantor  200000.00  ATK 200000.00,,
2.02.2.02.01.09.05.5.2.2.01.09. ,Belanja Dokumentasi ,200000,Belanja Dokumentasi  200000.00  Dokumentasi 200000.00,,
2.02.2.02.01.09.05.5.2.2.06. ,Belanja Cetak dan Penggandaan ,200000,,,
2.02.2.02.01.09.05.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,200000,Belanja Penggandaan/Foto copy  200000.00  Penggandaan dan penjilidan 200000.00,,
2.02.2.02.01.09.05.5.2.2.11. ,Belanja Makanan dan Minuman ,375000,,,
2.02.2.02.01.09.05.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,375000,Belanja makanan dan minuman rapat  375000.00  Snack dan minum 375000.00,,
2.02.2.02.01.09.05.5.2.2.15. ,Belanja Perjalanan Dinas ,2620000,,,
2.02.2.02.01.09.05.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,2620000,Belanja perjalanan dinas dalam daerah  2620000.00  GOl IV 1080000.00 Gol III 900000.00 Gol II 640000.00,,
2.02.2.02.01.09.06. ,PENYELENGGARAAN FORUM SKPD ,5035000,,,
2.02.2.02.01.09.06.5.2.1. ,BELANJA PEGAWAI ,285000,,,
2.02.2.02.01.09.06.5.2.1.01. ,Honorarium PNS ,285000,,,
2.02.2.02.01.09.06.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,285000,Honorarium Tim Pelaksana Kegiatan  285000.00  Ketua 75000.00 Sekretaris 60000.00 Anggota (3) 150000.00,,
2.02.2.02.01.09.06.5.2.2. ,BELANJA BARANG DAN JASA ,4750000,,,
2.02.2.02.01.09.06.5.2.2.01. ,Belanja Bahan Pakai Habis ,850000,,,
2.02.2.02.01.09.06.5.2.2.01.01. ,Belanja alat tulis kantor ,750000,Belanja alat tulis kantor  750000.00  ATK 750000.00,,
2.02.2.02.01.09.06.5.2.2.01.09. ,Belanja Dokumentasi ,100000,Belanja Dokumentasi  100000.00  Dokumentasi 100000.00,,
2.02.2.02.01.09.06.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1500000,,,
2.02.2.02.01.09.06.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,1500000,Belanja Penggandaan/Foto copy  1500000.00  Penggandaaan dan Penjilidan 1500000.00,,
2.02.2.02.01.09.06.5.2.2.11. ,Belanja Makanan dan Minuman ,2400000,,,
2.02.2.02.01.09.06.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,2400000,Belanja makanan dan minuman rapat  2400000.00  Minum snack rakor 800000.00 Makan. minum snack 1600000.00,,
2.02.2.02.01.09.16. ,PENYUSUNAN STANDARD OPERATING ,6100000, PROCEDRURE (SOP),,
2.02.2.02.01.09.16.5.2.1. ,BELANJA PEGAWAI ,4350000,,,
2.02.2.02.01.09.16.5.2.1.01. ,Honorarium PNS ,4350000,,,
2.02.2.02.01.09.16.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,4350000,Honorarium Tim Pelaksana Kegiatan  4350000.00  Ketua 400000.00 Sekretaris 350000.00 Anggota (12 orang) 3600000.00,,
2.02.2.02.01.09.16.5.2.2. ,BELANJA BARANG DAN JASA ,1750000,,,
2.02.2.02.01.09.16.5.2.2.01. ,Belanja Bahan Pakai Habis ,500000,,,
2.02.2.02.01.09.16.5.2.2.01.01. ,Belanja alat tulis kantor ,500000,Belanja alat tulis kantor  500000.00  ATK 500000.00,,
2.02.2.02.01.09.16.5.2.2.06. ,Belanja Cetak dan Penggandaan ,500000,,,
2.02.2.02.01.09.16.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,500000,Belanja Penggandaan/Foto copy  500000.00  Foto Copy 500000.00,,
2.02.2.02.01.09.16.5.2.2.11. ,Belanja Makanan dan Minuman ,750000,,,
2.02.2.02.01.09.16.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,750000,Belanja makanan dan minuman rapat  750000.00  Minum dan snack 750000.00,,
2.02.2.02.01.09.17. ,PENYUSUNAN INDEKS KEPUASAN ,4050000, MASYARAKAT (IKM) SKPD,,
2.02.2.02.01.09.17.5.2.1. ,BELANJA PEGAWAI ,2650000,,,
2.02.2.02.01.09.17.5.2.1.01. ,Honorarium PNS ,2650000,,,
2.02.2.02.01.09.17.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,2650000,Honorarium Tim Pelaksana Kegiatan  2650000.00  Penanggung jawab 450000.00 Ketua 400000.00 Sekretaris 300000.00 Anggota 1500000.00,,
2.02.2.02.01.09.17.5.2.2. ,BELANJA BARANG DAN JASA ,1400000,,,
2.02.2.02.01.09.17.5.2.2.01. ,Belanja Bahan Pakai Habis ,500000,,,
2.02.2.02.01.09.17.5.2.2.01.01. ,Belanja alat tulis kantor ,500000,Belanja alat tulis kantor  500000.00  ATK 500000.00,,
2.02.2.02.01.09.17.5.2.2.06. ,Belanja Cetak dan Penggandaan ,500000,,,
2.02.2.02.01.09.17.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,500000,Belanja Penggandaan/Foto copy  500000.00  Penggandaan dan penjilidan 500000.00,,
2.02.2.02.01.09.17.5.2.2.11. ,Belanja Makanan dan Minuman ,400000,,,
2.02.2.02.01.09.17.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,400000,Belanja makanan dan minuman rapat  400000.00  Makan. minum dan snack 400000.00,,
2.02.2.02.01.09.22. ,PENGENDALIAN INTERNAL SKPD ,4425000,,,
2.02.2.02.01.09.22.5.2.1. ,BELANJA PEGAWAI ,2325000,,,
2.02.2.02.01.09.22.5.2.1.01. ,Honorarium PNS ,2325000,,,
2.02.2.02.01.09.22.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,2325000,Honorarium Tim Pelaksana Kegiatan  2325000.00  Penanggung Jawab 225000.00 Ketua 400000.00 Sekretaris 300000.00 Anggota (4 orang) 1000000.00 Staf Sekretariat (2 orang) 400000.00,,
2.02.2.02.01.09.22.5.2.2. ,BELANJA BARANG DAN JASA ,2100000,,,
2.02.2.02.01.09.22.5.2.2.01. ,Belanja Bahan Pakai Habis ,250000,,,
2.02.2.02.01.09.22.5.2.2.01.01. ,Belanja alat tulis kantor ,250000,Belanja alat tulis kantor  250000.00  ATK 250000.00,,
2.02.2.02.01.09.22.5.2.2.06. ,Belanja Cetak dan Penggandaan ,600000,,,
2.02.2.02.01.09.22.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,600000,Belanja Penggandaan/Foto copy  600000.00  Penggandaan dan Penjilidan 600000.00,,
2.02.2.02. 1.09.22.5.2.2.11. ,Belanja Makanan dan Minuman ,1250000,,,
2.02.2.02.01.09.22.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,1250000,Belanja makanan dan minuman rapat  1250000.00  Snack dan Minum 450000.00 Makan dan Minum 800000.00,,
2.02.2.02.01.15. ,PROGRAM PEMANFAATAN POTENSI SUMBER ,104972000, DAYA HUTAN,,
2.02.2.02.01.15.03. ,PENGEMBANGAN HASIL HUTAN NON-KAYU ,35772000,,,
2.02.2.02.01.15.03.5.2.1. ,BELANJA PEGAWAI ,6940000,,,
2.02.2.02.01.15.03.5.2.1.01. ,Honorarium PNS ,1900000,,,
2.02.2.02.01.15.03.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,1400000,Honorarium Tim Pelaksana Kegiatan  1400000.00  Honor Tim Pelaksana Kegiatan 1400000.00 Honorarium pelaksana teknis (4 org x 2 bulan) 1400000.00,,
2.02.2.02.01.15.03.5.2.1.01.02. ,Honorarium Panitia Pengadaan Barang dan Jasa ,500000,Honorarium Panitia Pengadaan Barang dan Jasa  500000.00  Pejabat Pengadaan 250000.00 Pejabat Penerima 250000.00,,
2.02.2.02.01.15.03.5.2.1.02. ,Honorarium Non PNS ,5040000,,,
2.02.2.02.01.15.03.5.2.1.02.04. ,Upah/ongkos tenaga ,5040000,Upah/ongkos tenaga  5040000.00  Upah tenaga (DAK Hut) 5040000.00 Upah pengadaan/pemasangan papan nama (4 HOK/unit) 140000.00 Upah pembuatan lubang tanam (2 HOK/Ha) 1400000.00 Upah penanaman (2 HOK/Ha) 1400000.00 Upah langsir bibit (1 HOK/Ha) 700000.00 Upah pemupukan tanaman (1 HOK/Ha) 700000.00 Upah pemeliharaan/penyulaman tanaman (1 HOK/Ha) 700000.00,,
2.02.2.02.01.15.03.5.2.2. ,BELANJA BARANG DAN JASA ,28832000,,,
2.02.2.02.01.15.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,350000,,,
2.02.2.02.01.15.03.5.2.2.01.01. ,Belanja alat tulis kantor ,250000,Belanja alat tulis kantor  250000.00  ATK 250000.00,,
2.02.2.02.01.15.03.5.2.2.01.09. ,Belanja Dokumentasi ,100000,Belanja Dokumentasi  100000.00  Dokumentasi 100000.00,,
2.02.2.02.01.15.03.5.2.2.02. ,Belanja Bahan/Material ,23932000,,,
2.02.2.02.01.15.03.5.2.2.02.02. ,Belanja bahan/bibit tanaman ,23932000,Belanja bahan/bibit tanaman  23932000.00  Belanja bahan/bibit tanaman DAK Hut) 23932000.00 Papan nama (4 kelompok) 800000.00 Pembuatan patok batas untuk 4 klp (1 Ha : 1 btg) 132000.00 Pembuatan anjir untuk 4 kel (1 Ha : 100 btg) 100000.00 Pengadaan pupuk organik (500 Kg/Ha) 7500000.00 Pengadaan bibit Bambu 15400000.00,,
2.02.2.02.01.15.03.5.2.2.03. ,Belanja Jasa Kantor ,900000,,,
2.02.2.02.01.15.03.5.2.2.03.27. ,Belanja jasa narasumber/tenaga ahli ,900000,Belanja jasa narasumber/tenaga ahli  900000.00  Honorarium pengawas (DAK Hut) 900000.00 Kepala Desa (4 org x 1 bulan) 400000.00 Kabag Ekobang (2 org x 1 bulan) 300000.00 Kepala Dusun (2 org x 1 bulan) 200000.00,,
2.02.2.02.01.15.03.5.2.2.06. ,Belanja Cetak dan Penggandaan ,150000,,,
2.02.2.02.01.15.03.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,150000,Belanja Penggandaan/Foto copy  150000.00  Fotocopy dan penggandaan rancangan 150000.00,,
2.02.2.02.01.15.03.5.2.2.11. ,Belanja Makanan dan Minuman ,1900000,,,
2.02.2.02.01.15.03.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,1900000,Belanja makanan dan minuman rapat  1900000.00  Belanja makan dan minum 1900000.00 Tingkat kelompok (25 org x 4 klp x 2) DAK Hut 1500000.00 Makan. minum dan snack tingkat kabupaten 400000.00,,
2.02.2.02.01.15.03.5.2.2.15. ,Belanja Perjalanan Dinas ,1600000,,,
2.02.2.02.01.15.03.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,1600000,Belanja perjalanan dinas dalam daerah  1600000.00  Perjalanan dinas dalam Kabupaten 960000.00 Golongan IV 360000.00 Golongan III 600000.00 Perjalanan dinas dalam provinsi 640000.00 Golongan IV 280000.00 Golongan III 360000.00,,
2.02.2.02.01.15.04. ,PERENCANAAN DAN PENGEMBANGAN ,15290000, HUTAN KEMASYARAKATAN,,
2.02.2.02.01.15.04.5.2.1. ,BELANJA PEGAWAI ,3500000,,,
2.02.2.02.01.15.04.5.2.1.01. ,Honorarium PNS ,3500000,,,
2.02.2.02.01.15.04.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,3500000,Honorarium Tim Pelaksana Kegiatan  3500000.00  Honorarium tim pelaksana kegiatan 3500000.00 Penanggungjawab 550000.00 Ketua 500000.00 Sekretaris 450000.00 Anggota (5 orang) 2000000.00,,
2.02.2.02.01.15.04.5.2.2. ,BELANJA BARANG DAN JASA ,11790000,,,
2.02.2.02.01.15.04.5.2.2.01. ,Belanja Bahan Pakai Habis ,250000,,,
2.02.2.02.01.15.04.5.2.2.01.01. ,Belanja alat tulis kantor ,250000,Belanja alat tulis kantor  250000.00  Belanja ATK 250000.00,,
2.02.2.02.01.15.04.5.2.2.11. ,Belanja Makanan dan Minuman ,4000000,,,
2.02.2.02.01.15.04.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,4000000,Belanja makanan dan minuman rapat  4000000.00  Belanja makan dan minum rapat 4000000.00 Pertemuan  koperasi (8 koperasi x 2 kali x 30 orang) 3600000.00 Makan. minum dan snack rapat koordinasi 400000.00,,
2.02.2.02.01.15.04.5.2.2.15. ,Belanja Perjalanan Dinas ,7540000,,,
2.02.2.02.01.15.04.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,2140000,Belanja perjalanan dinas dalam daerah  2140000.00  Belanja perjalanan dinas (Kabupaten) 1260000.00 Golongan IV 360000.00 Golongan III 900000.00 Belanja perjalanan dinas (Provinsi) 880000.00 Golongan VI 280000.00 Golongan III 600000.00,,
2.02.2.02.01.15.04.5.2.2.15.02. ,Belanja perjalanan dinas luar daerah ,5400000,Belanja perjalanan dinas luar daerah  5400000.00  Perjalanan dinas luar daerah (DKI Jakarta) 5400000.00,,
2.02.2.02.01.16.13.5.2.2. ,BELANJA BARANG DAN JASA ,43285750,,,
2.02.2.02.01.16.13.5.2.2.01. ,Belanja Bahan Pakai Habis ,350000,,,
2.02.2.02.01.16.13.5.2.2.01.01. ,Belanja alat tulis kantor ,250000,Belanja alat tulis kantor  250000.00  ATK 250000.00,,
2.02.2.02.01.16.13.5.2.2.01.09. ,Belanja Dokumentasi ,100000,Belanja Dokumentasi  100000.00  Belanja dokumentasi 100000.00,,
2.02.2.02.01.16.13.5.2.2.02. ,Belanja Bahan/Material ,40250750,,,
2.02.2.02.01.16.13.5.2.2.02.02. ,Belanja bahan/bibit tanaman ,40250750,Belanja bahan/bibit tanaman  40250750.00  Belanja bahan/ material (DAK Kehutanan) 40250750.00 Papan nama untuk 2 kelompok 400000.00 Pembuatan patok batas untuk 2 kelompok (1 Ha : 1 btg 132000.00 Pembuatan ajir untuk 2 kelompok ( 200 btg/Ha) 200000.00 Pengadaan pupuk organik (800 Kg/Ha) 12000000.00 Pengadaan bibit 27518750.00 Bibit Nyamplung 3318750.00 Bibit Cemara laut 7040000.00 Bibit Kelapa 13200000.00 Bibit Ketapang 3960000.00,,
2.02.2.02.01.16.13.5.2.2.03. ,Belanja Jasa Kantor ,450000,,,
2.02.2.02.01.16.13.5.2.2.03.27. ,Belanja jasa narasumber/tenaga ahli ,450000,Belanja jasa narasumber/tenaga ahli  450000.00  Honor pengawas (DAK Hut) 450000.00 Kepala Desa 200000.00 Kabag Ekobang 150000.00 Kepala Dusun 100000.00,,
2.02.2.02.01.16.13.5.2.2.06. ,Belanja Cetak dan Penggandaan ,225000,,,
2.02.2.02.01.16.13.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,225000,Belanja Penggandaan/Foto copy  225000.00  Belanja penggandaan 225000.00,,
2.02.2.02.01.16.13.5.2.2.11. ,Belanja Makanan dan Minuman ,1150000,,,
2.02.2.02.01.16.13.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,1150000,Belanja makanan dan minuman rapat  1150000.00  Makan. minum dan snack rakor 400000.00 Pertemuan Kelompok Tani (2 kel x 25 org x 2) 750000.00,,
2.02.2.02.01.16.13.5.2.2.15. ,Belanja Perjalanan Dinas ,860000,,,
2.02.2.02.01.16.13.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,860000,Belanja perjalanan dinas dalam daerah  860000.00  Perjalanan dinas dalam rangka sosialisasi 860000.00 Golongan IV 360000.00 Golongan III 500000.00,,
2.02.2.02.01.16.14. ,PENGEMBANGAN HUTAN RAKYAT ,355647600,,,
2.02.2.02.01.16.14.5.2.1. ,BELANJA PEGAWAI ,74955000,,,
2.02.2.02.01.16.14.5.2.1.01. ,Honorarium PNS ,9400000,,,
2.02.2.02.01.16.14.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,7000000,Honorarium Tim Pelaksana Kegiatan  7000000.00  Honor tim pelaksana 7000000.00 Pelaksana teknis lapangan (20 orang x 2 bulan) 7000000.00,,
2.02.2.02.01.16.14.5.2.1.01.02. ,Honorarium Panitia Pengadaan Barang dan Jasa ,2400000,Honorarium Panitia Pengadaan Barang dan Jasa  2400000.00  Pejabat pengadaan 1200000.00 Ketua 500000.00 Sekretaris 400000.00 Anggota 300000.00 Pejabat penerima 1200000.00 Ketua 500000.00 Sekretaris 400000.00 Anggota 300000.00,,
2.02.2.02.01.16.14.5.2.1.02. ,Honorarium Non PNS ,65555000,,,
2.02.2.02.01.16.14.5.2.1.02.04. ,Upah/ongkos tenaga ,65555000,Upah/ongkos tenaga  65555000.00  Upah/ongkos tenaga (DAK Hut) 65555000.00 Opah pengadaan/pemasangan papan nama (1 HOK/unit) 630000.00 Upah pembuatan lubang tanam (2 HOK/Ha) 18550000.00 Upah penanaman (2 HOK/Ha) 18550000.00 Upah langsir bibit/distribusi (1 HOK/Ha) 9275000.00 Upah pemupukan tanaman (1 HOK/Ha) 9275000.00 Upah pemeliharaan/penyulaman (1 HOK/Ha) 9275000.00,,
2.02.2.02.01.16.14.5.2.2. ,BELANJA BARANG DAN JASA ,280692600,,,
2.02.2.02.01.16.14.5.2.2.01. ,Belanja Bahan Pakai Habis ,600000,,,
2.02.2.02.01.16.14.5.2.2.01.01. ,Belanja alat tulis kantor ,500000,Belanja alat tulis kantor  500000.00  ATK 500000.00,,
2.02.2.02.01.16.14.5.2.2.01.09. ,Belanja Dokumentasi ,100000,Belanja Dokumentasi  100000.00  Dokumentasi 100000.00,,
2.02.2.02.01.16.14.5.2.2.02. ,Belanja Bahan/Material ,254072600,,,
2.02.2.02.01.16.14.5.2.2.02.02. ,Belanja bahan/bibit tanaman ,254072600,Belanja bahan/bibit tanaman  254072600.00  Belanja bahan/bibit tanaman (Dak Hut) 254072600.00 Papan nama untuk 18 kelompok 3600000.00 Pembuatan patok batas untuk 12 kelompok (1 Ha : 1 btg) 1749000.00 Pembuatan ajir untuk 18 kelompok (1 Ha : 200 btg) 2650000.00 Pengadaan pupuk organik (400/Kg) 79500000.00 Pengadaan bibit 166573600.00 Bibit Jati 26743600.00 Bibit Sengon laut 11660000.00 Bibit Akasia Auriculiformis 34320000.00 Bibit Petai 87450000.00 Bibit Rambutan 6400000.00,,
2.02.2.02.01.16.14.5.2.2.03. ,Belanja Jasa Kantor ,4050000,,,
2.02.2.02.01.16.14.5.2.2.03.27. ,Belanja jasa narasumber/tenaga ahli ,4050000,Belanja jasa narasumber/tenaga ahli  4050000.00  Honorarium pengawas (DAK Hut) 4050000.00 Kepala Desa (18 org) 1800000.00 Kabag Ekobang (18 org) 1350000.00 Kepala Dusun (18 org) 900000.00,,
2.02.2.02.01.16.14.5.2.2.06. ,Belanja Cetak dan Penggandaan ,300000,,,
2.02.2.02.01.16.14.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,300000,Belanja Penggandaan/Foto copy  300000.00  Fotocopy dan penggandaan rancangan 300000.00,,
2.02.2.02.01.16.14.5.2.2.11. ,Belanja Makanan dan Minuman ,7950000,,,
2.02.2.02.01.16.14.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,7950000,Belanja makanan dan minuman rapat  7950000.00  Makan. minum dan snack 7950000.00 Tingkat kelompok (18 klp x 2 x 25 org) DAK Hut 6750000.00 Tingkat Kabupaten (2 x 30 orang) 1200000.00,,
2.02.2.02.01.16.14.5.2.2.15. ,Belanja Perjalanan Dinas ,13720000,,,
2.02.2.02.01.16.14.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,2920000,Belanja perjalanan dinas dalam daerah  2920000.00  Perjalanan dinas dalam daerah 1900000.00 Golongan IV 600000.00 Golongan III 1300000.00 Perjalanan Orientasi 1020000.00 Golongan IV 420000.00 Golongan III 600000.00,,
2.02.2.02.01.16.14.5.2.2.15.02. ,Belanja perjalanan dinas luar daerah ,10800000,Belanja perjalanan dinas luar daerah  10800000.00  Perjalanan dinas luar daerah Ibukota (Rekon Dak Hut) 10800000.00 Golongan IV 3200000.00 Golongan III 2800000.00 Tiket 4800000.00,,
2.02.2.02.01.16.15. ,PENGEMBANGAN HUTAN TANAMAN RAKYAT ,14480000,,,
2.02.2.02.01.16.15.5.2.1. ,BELANJA PEGAWAI ,4200000,,,
2.02.2.02.01.16.15.5.2.1.01. ,Honorarium PNS ,4200000,,,
2.02.2.02.01.16.15.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,4200000,Honorarium Tim Pelaksana Kegiatan  4200000.00  Honor pelaksana kegiatan 4200000.00 Ketua 550000.00 Sekretaris 500000.00 Anggota 7 orang 3150000.00,,
2.02.2.02.01.16.15.5.2.2. ,BELANJA BARANG DAN JASA ,10280000,,,
2.02.2.02.01.16.15.5.2.2.01. ,Belanja Bahan Pakai Habis ,500000,,,
2.02.2.02.01.16.15.5.2.2.01.01. ,Belanja alat tulis kantor ,400000,Belanja alat tulis kantor  400000.00  ATK 400000.00,,
2.02.2.02.01.16.15.5.2.2.01.09. ,Belanja Dokumentasi ,100000,Belanja Dokumentasi  100000.00  Dokumentasi 100000.00,,
2.02.2.02.01.16.15.5.2.2.11. ,Belanja Makanan dan Minuman ,3100000,,,
2.02.2.02.01.16.15.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,3100000,Belanja makanan dan minuman rapat  3100000.00  Belanja makan dan minum rapat 3100000.00 Pertemuan kelompok (6 klp x 2 kali x 30 org) 2700000.00 Makan. minum dan snack rakor 400000.00,,
2.02.2.02.01.16.15.5.2.2.15. ,Belanja Perjalanan Dinas ,6680000,,,
2.02.2.02.01.16.15.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,1280000,Belanja perjalanan dinas dalam daerah  1280000.00  Perjalanan dinas dalam daerah (Kabupaten) 640000.00 Golongan IV 240000.00 Golongan III 400000.00 Perjalanan dinas dalam daerah (Provinsi) 640000.00 Golongan IV 280000.00 Golongan III 360000.00,,
2.02.2.02.01.16.15.5.2.2.15.02. ,Belanja perjalanan dinas luar daerah ,5400000,Belanja perjalanan dinas luar daerah  5400000.00  Perjalanan dina luar daerah Ibukota (Koordinasi HTR) 5400000.00 Golongan IV 1600000.00 Golongan III 1400000.00 Tiket 2400000.00,,
2.02.2.02.01.16.17. ,PENGHIJAUAN LINGKUNGAN ,93622000,,,
2.02.2.02.01.16.17.5.2.1. ,BELANJA PEGAWAI ,2400000,,,
2.02.2.02.01.16.17.5.2.1.01. ,Honorarium PNS ,2400000, Honorarium panitia pengadaan barang dan jasa,,
2.02.2.02.01.16.17.5.2.1.01.02. ,Honorarium Panitia Pengadaan Barang dan Jasa ,2400000,Honorarium Panitia Pengadaan Barang dan Jasa  2400000.00  Pejabat Pengadaan Ketua 500000.00 Sekretaris 400000.00 Anggota 300000.00 Pejabat Penerima Ketua 500000.00 Sekretaris 400000.00 Anggota 300000.00,,
2.02.2.02.01.16.17.5.2.2. ,BELANJA BARANG DAN JASA ,91222000,,,
2.02.2.02.01.16.17.5.2.2.01. ,Belanja Bahan Pakai Habis ,500000,,,
2.02.2.02.01.16.17.5.2.2.01.01. ,Belanja alat tulis kantor ,500000,Belanja alat tulis kantor  500000.00  ATK 500000.00,,
2.02.2.02.01.16.17.5.2.2.02. ,Belanja Bahan/Material ,87202000,,,
2.02.2.02.01.16.17.5.2.2.02.02. ,Belanja bahan/bibit tanaman ,87202000,Belanja bahan/bibit tanaman  87202000.00  Pengadaan bibit 87202000.00 Bibit Jati 6500000.00 Bibit sengon laut 10000000.00 Bibit Mangga 35000000.00 Bibit Petai 18550000.00 Bibit Rambutan 6112000.00 Bibit Durian 11040000.00,,
