Judul,Anggaran Pendapatan dan Belanja Daerah,,
1.19.1.19.02.09.06.5.2.2.01.10. ,Belanja Dekorasi ,100000,Belanja Dekorasi 100000.00 Belanja Dekorasi Kegiatan 100000.00
1.19.1.19.02.09.06.5.2.2.06. ,Belanja Cetak dan Penggandaan ,600000,
1.19.1.19.02.09.06.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,600000,Belanja Penggandaan/Foto copy 600000.00 Belanja penggandaan/foto copy kegiatan 600000.00
1.19.1.19.02.09.06.5.2.2.11. ,Belanja Makanan dan Minuman ,1825000,
1.19.1.19.02.09.06.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,1825000,Belanja makanan dan minuman rapat 1825000.00 Belanja minum snak rakor persiapan 225000.00 Belanja makan minum rapat kegiatan 1600000.00
1.19.1.19.02.09.16. ,PENYUSUNAN STANDARD OPERATING ,1250000, PROCEDRURE (SOP)
1.19.1.19.02.09.16.5.2.1. ,BELANJA PEGAWAI ,575000,
1.19.1.19.02.09.16.5.2.1.01. ,Honorarium PNS ,575000,
1.19.1.19.02.09.16.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,575000,Honorarium Tim Pelaksana Kegiatan 575000.00 Honor Tim Pelaksana Kegiatan 575000.00 Ketua 150000.00 Sekretaris 125000.00 Anggota (3 orang) 300000.00
1.19.1.19.02.09.16.5.2.2. ,BELANJA BARANG DAN JASA ,675000,
1.19.1.19.02.09.16.5.2.2.01. ,Belanja Bahan Pakai Habis ,150000,
1.19.1.19.02.09.16.5.2.2.01.01. ,Belanja alat tulis kantor ,150000,Belanja alat tulis kantor 150000.00 Belanja ATK Kegiatan 150000.00
1.19.1.19.02.09.16.5.2.2.06. ,Belanja Cetak dan Penggandaan ,225000,
1.19.1.19.02.09.16.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,225000,Belanja Penggandaan/Foto copy 225000.00 Belanja Foto Copy/Penggandaan dan penjilidan 225000.00
1.19.1.19.02.09.16.5.2.2.11. ,Belanja Makanan dan Minuman ,300000,
1.19.1.19.02.09.16.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,300000,Belanja makanan dan minuman rapat 300000.00 Belanja makanan dan minuman rapat 300000.00
1.19.1.19.02.09.17. ,PENYUSUNAN INDEKS KEPUASAN ,1425000, MASYARAKAT (IKM) SKPD
1.19.1.19.02.09.17.5.2.1. ,BELANJA PEGAWAI ,825000,
1.19.1.19.02.09.17.5.2.1.01. ,Honorarium PNS ,825000,
1.19.1.19.02.09.17.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,825000,Honorarium Tim Pelaksana Kegiatan 825000.00 Ketua 175000.00 Sekretaris 150000.00 Anggota (4 orang) 500000.00
1.19.1.19.02.09.17.5.2.2. ,BELANJA BARANG DAN JASA ,600000,
1.19.1.19.02.09.17.5.2.2.01. ,Belanja Bahan Pakai Habis ,200000,
1.19.1.19.02.09.17.5.2.2.01.01. ,Belanja alat tulis kantor ,200000,Belanja alat tulis kantor 200000.00 Belanja ATK Kegiatan 200000.00
1.19.1.19.02.09.17.5.2.2.06. ,Belanja Cetak dan Penggandaan ,400000,
1.19.1.19.02.09.17.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,400000,Belanja Penggandaan/Foto copy 400000.00 Belanja Foto Copy/Penggandaan dan Penjilidan 400000.00
1.19.1.19.02.09.18. ,EVALUASI STANDAR PELAYANAN MINIMAL ,1300000, (SPM) SKPD
1.19.1.19.02.09.18.5.2.1. ,BELANJA PEGAWAI ,700000,
1.19.1.19.02.09.18.5.2.1.01. ,Honorarium PNS ,700000,
1.19.1.19.02.09.18.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,700000,Honorarium Tim Pelaksana Kegiatan 700000.00 Ketua 175000.00 Sekretaris 150000.00 Anggota (3 orang) 375000.00
1.19.1.19.02.09.18.5.2.2. ,BELANJA BARANG DAN JASA ,600000,
1.19.1.19.02.09.18.5.2.2.01. ,Belanja Bahan Pakai Habis ,150000,
1.19.1.19.02.09.18.5.2.2.01.01. ,Belanja alat tulis kantor ,150000,Belanja alat tulis kantor 150000.00 Belanja ATK Kegiatan 150000.00
1.19.1.19.02.09.18.5.2.2.06. ,Belanja Cetak dan Penggandaan ,150000,
1.19.1.19.02.09.18.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,150000,Belanja Penggandaan/Foto copy 150000.00 Belanja Foto Copy/Penggandaan dan Penjilidan 150000.00
1.19.1.19.02.09.18.5.2.2.11. ,Belanja Makanan dan Minuman ,300000,
1.19.1.19.02.09.18.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,300000,Belanja makanan dan minuman rapat 300000.00 Belanja Makanan dan minuman rapat 300000.00
1.19.1.19.02.09.22. ,PENGENDALIAN INTERNAL SKPD ,4350000,
1.19.1.19.02.09.22.5.2.1. ,BELANJA PEGAWAI ,2550000,
1.19.1.19.02.09.22.5.2.1.01. ,Honorarium PNS ,2550000,
1.19.1.19.02.09.22.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,2550000,Honorarium Tim Pelaksana Kegiatan 2550000.00 Ketua 400000.00 Sekretaris 350000.00 Anggota (6 orang) 1800000.00
1.19.1.19.02.09.22.5.2.2. ,BELANJA BARANG DAN JASA ,1800000,
1.19.1.19.02.09.22.5.2.2.01. ,Belanja Bahan Pakai Habis ,300000,
1.19.1.19.02.09.22.5.2.2.01.01. ,Belanja alat tulis kantor ,300000,Belanja alat tulis kantor 300000.00 Belanja ATK Kegiatan 300000.00
1.19.1.19.02.09.22.5.2.2.06. ,Belanja Cetak dan Penggandaan ,400000,
1.19.1.19.02.09.22.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,400000,Belanja Penggandaan/Foto copy 400000.00 Belanja Penggandaan/foto copy 400000.00
1.19.1.19.02.09.22.5.2.2.11. ,Belanja Makanan dan Minuman ,1100000,
1.19.1.19.02.09.22.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,1100000,Belanja makanan dan minuman rapat 1100000.00 Belanja minum snak rapat 300000.00 Belanja makan minum rapat 800000.00
1.19.1.19.02.09.23. ,PENYUSUNAN STANDAR PELAYANAN SKPD ,1250000,
1.19.1.19.02.09.23.5.2.1. ,BELANJA PEGAWAI ,575000,
1.19.1.19.02.09.23.5.2.1.01. ,Honorarium PNS ,575000,
1.19.1.19.02.09.23.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,575000,Honorarium Tim Pelaksana Kegiatan 575000.00 Ketua 150000.00 Sekretaris 125000.00 Anggota (3 orang) 300000.00
1.19.1.19.02.09.23.5.2.2. ,BELANJA BARANG DAN JASA ,675000,
1.19.1.19.02.09.23.5.2.2.01. ,Belanja Bahan Pakai Habis ,150000,
1.19.1.19.02.09.23.5.2.2.01.01. ,Belanja alat tulis kantor ,150000,Belanja alat tulis kantor 150000.00 Belanja ATK kegiatan 150000.00
1.19.1.19.02.09.23.5.2.2.06. ,Belanja Cetak dan Penggandaan ,225000,
1.19.1.19.02.09.23.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,225000,Belanja Penggandaan/Foto copy 225000.00 Belanja foto copy/penggandaan 225000.00
1.19.1.19.02.09.23.5.2.2.11. ,Belanja Makanan dan Minuman ,300000,
1.19.1.19.02.09.23.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,300000,Belanja makanan dan minuman rapat 300000.00 Belanja makan minum rapat kegaitan 300000.00
1.19.1.19.02.22. ,PROGRAM PENCEGAHAN DINI DAN ,555845000, PENANGGULANGAN KORBAN BENCANA ALAM
1.19.1.19.02.22.01. ,PEMANTAUAN DAN PENYEBARLUASAN ,29225000, INFORMASI POTENSI BENCANA ALAM
1.19.1.19.02.22.01.5.2.1. ,BELANJA PEGAWAI ,8300000,
1.19.1.19.02.22.01.5.2.1.01. ,Honorarium PNS ,4900000,
1.19.1.19.02.22.01.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,4900000,Honorarium Tim Pelaksana Kegiatan 4900000.00 Penanggungjawab 325000.00 Penasehat 300000.00 Pengarah 275000.00 Ketua 200000.00 Sekretaris 175000.00 Anggota (20 orang) 3000000.00 Staf Sekretariat (5 orang) 625000.00
1.19.1.19.02.22.01.5.2.1.02. ,Honorarium Non PNS ,3400000,
1.19.1.19.02.22.01.5.2.1.02.03. ,Honorarium peserta ,3000000,Honorarium peserta penyuluhan/pembinaan/pelatihan 3000000.00 penyuluhan/pembinaan/pelatihan Honorarium/Transport Peserta rapat kegiatan (2 kali) 3000000.00
1.19.1.19.02.22.01.5.2.1.02.04. ,Upah/ongkos tenaga ,400000,Upah/ongkos tenaga 400000.00 Upah piket jaga Pameran Hari Jadi Kab Gunungkidul 400000.00
1.19.1.19.02.22.01.5.2.2. ,BELANJA BARANG DAN JASA ,20925000,
1.19.1.19.02.22.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,2400000,
1.19.1.19.02.22.01.5.2.2.01.01. ,Belanja alat tulis kantor ,500000,Belanja alat tulis kantor 500000.00 Belanja ATK Kegiatan 500000.00
1.19.1.19.02.22.01.5.2.2.01.09. ,Belanja Dokumentasi ,200000,Belanja Dokumentasi 200000.00 Belanja dokumentasi 200000.00
1.19.1.19.02.22.01.5.2.2.01.10. ,Belanja Dekorasi ,1700000,Belanja Dekorasi 1700000.00 Belanja dekorasi pembinaan (2 kali) 200000.00 Belanja dekorasi pamaran 1500000.00
1.19.1.19.02.22.01.5.2.2.02. ,Belanja Bahan/Material ,3300000,
1.19.1.19.02.22.01.5.2.2.02.07. ,Belanja bahan sosiliasasi^diklat^seminar ,3300000,Belanja bahan sosiliasasi.diklat.seminar 3300000.00 Belanja bahan perserta kegiatan 1800000.00 Belanja bahan pameran dalam rangka hari jadi Kab Gunungkidul 1500000.00
1.19.1.19.02.22.01.5.2.2.03. ,Belanja Jasa Kantor ,5700000,
1.19.1.19.02.22.01.5.2.2.03.14. ,Belanja jasa publikasi ,2500000,Belanja jasa publikasi 2500000.00 Biaya jasa siaran radio penyebarluasan informasi kebencanaan 2500000.00
1.19.1.19.02.22.01.5.2.2.03.27. ,Belanja jasa narasumber/tenaga ahli ,3200000,Belanja jasa narasumber/tenaga ahli 3200000.00 Honorarium narasumber kegiatan (4 orang X 2 Pertemuan) 3200000.00
1.19.1.19.02.22.01.5.2.2.06. ,Belanja Cetak dan Penggandaan ,600000,
1.19.1.19.02.22.01.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,600000,Belanja Penggandaan/Foto copy 600000.00 Belanja penggandaan materi 600000.00
1.19.1.19.02.22.01.5.2.2.11. ,Belanja Makanan dan Minuman ,4625000,
1.19.1.19.02.22.01.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,4625000,Belanja makanan dan minuman rapat 4625000.00 Belanja makan minum dan snak rakor persiapan kegiatan 1200000.00 Belanja makan minum rapat sosialisasi/pembinaan 2 kali 2800000.00 Belanja minum snak rakor pameran 225000.00 Belanja makan minum petugas jaga stan pameran 400000.00
1.19.1.19.02.22.01.5.2.2.15. ,Belanja Perjalanan Dinas ,4300000,
1.19.1.19.02.22.01.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,4300000,Belanja perjalanan dinas dalam daerah 4300000.00 Wilayah DIY 1640000.00 Golongan IV 420000.00 Golongan III 720000.00 Golongan II 500000.00 Wilayah Kabupaten Gunungkidul 2660000.00 Golongan IV 720000.00 Golongan III 1300000.00 Golongan II 640000.00
1.19.1.19.02.22.02. ,PENGADAAN TEMPAT PENAMPUNGAN ,151835000, SEMENTARA DAN EVAKUASI PENDUDUK DARI ANCAMAN KORBAN BENCANA ALAM
1.19.1.19.02.22.02.5.2.1. ,BELANJA PEGAWAI ,11850000,
1.19.1.19.02.22.02.5.2.1.01. ,Honorarium PNS ,11850000,
1.19.1.19.02.22.02.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,11250000,Honorarium Tim Pelaksana Kegiatan 11250000.00 Ketua 1200000.00 Sekretaris 1050000.00 Anggota (10 orang) 9000000.00
1.19.1.19.02.22.02.5.2.1.01.02. ,Honorarium Panitia Pengadaan Barang dan Jasa ,600000,Honorarium Panitia Pengadaan Barang dan Jasa 600000.00 Honor pejabat pengadaan barang logistik bencana dan bahan baku bangunan 300000.00 Honor pejabat penerima pengadaan barang logistik bencana dan bahan baku bangunan 300000.00
1.19.1.19.02.22.02.5.2.2. ,BELANJA BARANG DAN JASA ,139985000,
1.19.1.19.02.22.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,1500000,
1.19.1.19.02.22.02.5.2.2.01.01. ,Belanja alat tulis kantor ,1000000,Belanja alat tulis kantor 1000000.00 Belanja ATK Kegiatan 1000000.00
1.19.1.19.02.22.02.5.2.2.01.09. ,Belanja Dokumentasi ,500000,Belanja Dokumentasi 500000.00 Belanja dokumentasi kegiatan 500000.00
1.19.1.19.02.22.02.5.2.2.02. ,Belanja Bahan/Material ,83225000,
1.19.1.19.02.22.02.5.2.2.02.01. ,Belanja bahan baku bangunan ,20000000,Belanja bahan baku bangunan 20000000.00 Belanja bahan baku bangunan 20000000.00
1.19.1.19.02.22.02.5.2.2.02.04. ,Belanja bahan obat-obatan ,3000000,Belanja bahan obat-obatan 3000000.00 Belanja bahan obat-obatan 3000000.00
1.19.1.19.02.22.02.5.2.2.02.09. ,Belanja bahan logistik/peralatan bencana ,60225000,Belanja bahan logistik/peralatan bencana 60225000.00 Belanja bahan logistik bencana 50000000.00 Belanja peralatan kebencanaan 10225000.00 Bealanja Lampu Head Lamp (Lampu Senter Kepala) 1250000.00 Matel (jas Hujan) 1500000.00 Sepatu boat 1250000.00 Lampu Senter Charge 875000.00 Kantong mayat 2250000.00 Kaos tangan karet 350000.00 Rompi Pelampung 1125000.00 Pelampung 1000000.00 Helm pengaman 625000.00
1.19.1.19.02.22.02.5.2.2.05. ,Belanja Perawatan Kendaraan Bermotor ,5000000,
1.19.1.19.02.22.02.5.2.2.05.03. ,Belanja Bahan Bakar Minyak/Gas dan Pelumas ,5000000,Belanja Bahan Bakar Minyak/Gas dan Pelumas 5000000.00 Belanja BBM dan minyak pelumas/olie peralatan evakuasi (chainsaw. Jenset. dll) 5000000.00
1.19.1.19.02.22.02.5.2.2.09. ,Belanja Sewa Alat Berat ,20000000,
1.19.1.19.02.22.02.5.2.2.09.02. ,Belanja sewa Buldoser ,20000000,Belanja sewa Buldoser 20000000.00 Belanja sewa Peralatan evakuasi (alat berat. Buldoser. Back Hoe. Truk. dll) 20000000.00
1.19.1.19.02.22.02.5.2.2.11. ,Belanja Makanan dan Minuman ,20200000,
1.19.1.19.02.22.02.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,20200000,Belanja makanan dan minuman rapat 20200000.00 Belanja makan minum rakor kegiatan 1600000.00 Belanja minum dan snak rakor kegiatan 600000.00 Belanja makan minum evakuasi korban bencana di lapangan 18000000.00
1.19.1.19.02.22.02.5.2.2.15. ,Belanja Perjalanan Dinas ,10060000,
1.19.1.19.02.22.02.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,10060000,Belanja perjalanan dinas dalam daerah 10060000.00 Wilayah DIY 3140000.00 Golongan IV 560000.00 Golongan III 1680000.00 Golongan II 900000.00 Wilayah Kabupaten Gunungkidul 6920000.00 Golongan IV 720000.00 Golongan III 3800000.00 Golongan II 2400000.00
1.19.1.19.02.22.03. ,PENGADAAAN SARANA DAN PRASARANA ,48460000, EVAKUASI PENDUDUK DARI ANCAMAN/KORBAN BENCANA ALAM
1.19.1.19.02.22.03.5.2.1. ,BELANJA PEGAWAI ,11750000,
1.19.1.19.02.22.03.5.2.1.01. ,Honorarium PNS ,4250000,
1.19.1.19.02.22.03.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,4250000,Honorarium Tim Pelaksana Kegiatan 4250000.00 Penanggungjawab 250000.00 Ketua 200000.00 Sekretaris 175000.00 Anggota (20 orang) 3000000.00 Staf Sekretariat (5 orang) 625000.00
1.19.1.19.02.22.03.5.2.1.02. ,Honorarium Non PNS ,7500000,
1.19.1.19.02.22.03.5.2.1.02.03. ,Honorarium peserta ,7500000,Honorarium peserta penyuluhan/pembinaan/pelatihan 7500000.00 penyuluhan/pembinaan/pelatihan Honorarium/tarnsport Peserta gladi lapang 7500000.00
1.19.1.19.02.22.03.5.2.2. ,BELANJA BARANG DAN JASA ,36710000,
1.19.1.19.02.22.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,1900000,
1.19.1.19.02.22.03.5.2.2.01.01. ,Belanja alat tulis kantor ,500000,Belanja alat tulis kantor 500000.00 Belanja ATK Kegiatan 500000.00
1.19.1.19.02.22.03.5.2.2.01.09. ,Belanja Dokumentasi ,1000000,Belanja Dokumentasi 1000000.00 Belanja Dokumentasi kegiatan 1000000.00
1.19.1.19.02.22.03.5.2.2.01.10. ,Belanja Dekorasi ,400000,Belanja Dekorasi 400000.00 Belanja dekorasi 400000.00
1.19.1.19.02.22.03.5.2.2.02. ,Belanja Bahan/Material ,16500000,
1.19.1.19.02.22.03.5.2.2.02.07. ,Belanja bahan sosiliasasi^diklat^seminar ,16500000,Belanja bahan sosiliasasi.diklat.seminar 16500000.00 Belanja kaos peserta gladi lapang 16500000.00
1.19.1.19.02.22.03.5.2.2.03. ,Belanja Jasa Kantor ,1500000,
1.19.1.19.02.22.03.5.2.2.03.27. ,Belanja jasa narasumber/tenaga ahli ,1500000,Belanja jasa narasumber/tenaga ahli 1500000.00 Transpor instruktur 1500000.00
1.19.1.19.02.22.03.5.2.2.10. ,Belanja Sewa Perlengkapan dan Peralatan ,1500000, Kantor
1.19.1.19.02.22.03.5.2.2.10.05. ,Belanja sewa tenda ,1000000,Belanja sewa tenda 1000000.00 Biaya Sewa tenda kegiatan gladi lapang 1000000.00
1.19.1.19.02.22.03.5.2.2.10.08. ,Belanja sewa sound sistem ,500000,Belanja sewa sound sistem 500000.00 Biaya sewa sound sestem gladi lapang 500000.00
1.19.1.19.02.22.03.5.2.2.11. ,Belanja Makanan dan Minuman ,8650000,
1.19.1.19.02.22.03.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,8650000,Belanja makanan dan minuman rapat 8650000.00 Belanja minum dan snak rapat koordinasi persiapan kegiatan 450000.00 Belanja makan minum dan snak rakor persiapan kegiatan 1200000.00 Belanja makan minum kegiatan Gladi lapang 7000000.00
1.19.1.19.02.22.03.5.2.2.15. ,Belanja Perjalanan Dinas ,6660000,
1.19.1.19.02.22.03.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,6660000,Belanja perjalanan dinas dalam daerah 6660000.00 Wilayah DIY 2840000.00 Golongan IV 700000.00 Golongan III 1440000.00 Golongan II 700000.00 Wilayah Kabupaten Gunungkidul 3820000.00 Golongan IV 960000.00 Golongan III 1900000.00 Golongan II 960000.00
1.19.1.19.02.22.05. ,PENANGANAN DAN PENANGGULANGAN ,16420000, KEKERINGAN
1.19.1.19.02.22.05.5.2.1. ,BELANJA PEGAWAI ,2125000,
1.19.1.19.02.22.05.5.2.1.01. ,Honorarium PNS ,2125000,
1.19.1.19.02.22.05.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,2125000,Honorarium Tim Pelaksana Kegiatan 2125000.00 Penanggungjawab 250000.00 Ketua 200000.00 Sekretaris 175000.00 Anggota (10 orang) 1500000.00
1.19.1.19.02.22.05.5.2.2. ,BELANJA BARANG DAN JASA ,14295000,
1.19.1.19.02.22.05.5.2.2.01. ,Belanja Bahan Pakai Habis ,300000,
1.19.1.19.02.22.05.5.2.2.01.01. ,Belanja alat tulis kantor ,200000,Belanja alat tulis kantor 200000.00 Belanja ATK Kegiatan 200000.00
1.19.1.19.02.22.05.5.2.2.01.09. ,Belanja Dokumentasi ,100000,Belanja Dokumentasi 100000.00 Belanja dokumentasi 100000.00
1.19.1.19.02.22.05.5.2.2.03. ,Belanja Jasa Kantor ,4000000,
1.19.1.19.02.22.05.5.2.2.03.02. ,Belanja air ,4000000,Belanja air 4000000.00 Belanja air bersih 4000000.00
1.19.1.19.02.22.05.5.2.2.11. ,Belanja Makanan dan Minuman ,1175000,
1.19.1.19.02.22.05.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,1175000,Belanja makanan dan minuman rapat 1175000.00 Belanja minum snak rakor persiapan kegiatan 375000.00 Belanja makan minum rakor persiapan kegiatan 800000.00
1.19.1.19.02.22.05.5.2.2.15. ,Belanja Perjalanan Dinas ,8820000,
1.19.1.19.02.22.05.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,8820000,Belanja perjalanan dinas dalam daerah 8820000.00 Wilayah DIY 500000.00 Golongan IV 140000.00 Golongan III 360000.00 Wilayah Kabupaten Gunungkidul 8320000.00 Golongan IV 480000.00 Golongan III 800000.00 Golongan II 640000.00 Golongan I 6400000.00
1.19.1.19.02.22.07. ,KOORDINASI DAN FASILITASI ,75170000, KESIAPSIAGAAN DAN MITIGASI BENCANA
1.19.1.19.02.22.07.5.2.1. ,BELANJA PEGAWAI ,20500000,
1.19.1.19.02.22.07.5.2.1.01. ,Honorarium PNS ,8500000,
1.19.1.19.02.22.07.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,8500000,Honorarium Tim Pelaksana Kegiatan 8500000.00 Penanggungjawab 1000000.00 Ketua 800000.00 Sekretaris 700000.00 Anggota (10 orang) 6000000.00
1.19.1.19.02.22.07.5.2.1.02. ,Honorarium Non PNS ,12000000,
1.19.1.19.02.22.07.5.2.1.02.03. ,Honorarium peserta ,12000000,Honorarium peserta penyuluhan/pembinaan/pelatihan 12000000.00 penyuluhan/pembinaan/pelatihan Honorarium/Transport peserta pembinaan desa tangguh bencana (1 desa X 6 Pertemuan X 30 orang) 4500000.00 Honorarium/Transport peserta rapat Forum PRB (2 X 75 orang) 3750000.00 Honorarium /Transport peserta sekolah siaga bencana (1 sekolahan 3 Xpertemuan) 3750000
1.19.1.19.02.22.07.5.2.2. ,BELANJA BARANG DAN JASA ,54670000,
1.19.1.19.02.22.07.5.2.2.01. ,Belanja Bahan Pakai Habis ,3925000,
1.19.1.19.02.22.07.5.2.2.01.01. ,Belanja alat tulis kantor ,3325000,Belanja alat tulis kantor 3325000.00 Belanja ATK Kegiatan 1000000.00 Belanja ATK Peserta Desa tangguh 450000.00 Belanja ATK Peserta sekolah siaga bencana 750000.00 Belanja ATK Peserta Rapat Forum PRB 1125000.00
1.19.1.19.02.22.07.5.2.2.01.09. ,Belanja Dokumentasi ,300000,Belanja Dokumentasi 300000.00 Belanja Dokumentasi 300000.00
1.19.1.19.02.22.07.5.2.2.01.10. ,Belanja Dekorasi ,300000,Belanja Dekorasi 300000.00 Belanja Dekorasi 300000.00
1.19.1.19.02.22.07.5.2.2.02. ,Belanja Bahan/Material ,8500000,
1.19.1.19.02.22.07.5.2.2.02.07. ,Belanja bahan sosiliasasi^diklat^seminar ,8500000,Belanja bahan sosiliasasi.diklat.seminar 8500000.00 Belanja Kaos peserta pembinaan desa tangguh bencana 1500000.00 Belanja pengadaan rambu evakuasi/Peralatan pada kegiatan pembinaan desa tangguh bencana 4000000.00 bencana Belanja pengadaan rambu evakuasi/peralatan pada kegiatan sekolah siaga bencana 3000000.00
1.19.1.19.02.22.07.5.2.2.03. ,Belanja Jasa Kantor ,9300000,
1.19.1.19.02.22.07.5.2.2.03.27. ,Belanja jasa narasumber/tenaga ahli ,9300000,Belanja jasa narasumber/tenaga ahli 9300000.00 Honorarium narasumber PNS pembinaan desa tangguh (1 desa X 6 pertemuan X 2 orang) 2400000.00 Honorarium narasumber PNS pembinaan sekolah siaga bencana (1 sekolah X 3 pertemuan X 2 orang) 1200000.00 Honorarium narasumber PNS rapat Forum PRB (2 orang X 2 pertemuan) 1200000.00 Honorarium narasumber Non PNS pembinaan desa tangguh (1 desa X 6 pertemuan X 2 orang) 2400000.00 Honorarium narasumber Non PNS pembinaan sekolah siaga bencana (1 sekolah X 3 pertemuan X 2 orang) 1200000.00 Honorarium narasumber Non PNS rapat Forum PRB (2 orang X 2 pertemuan) 800000.00 Transport nara sumber non PNS 100000.00
1.19.1.19.02.22.07.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1500000,
1.19.1.19.02.22.07.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,1500000,Belanja Penggandaan/Foto copy 1500000.00 Belanja penggandaan materi 1500000.00
1.19.1.19.02.22.07.5.2.2.11. ,Belanja Makanan dan Minuman ,20075000,
1.19.1.19.02.22.07.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,20075000,Belanja makanan dan minuman rapat 20075000.00 Belanja minum dan snak rakor persiapan kegiatan 675000.00 Belanja makan minum dan snak rakor persiapan kegiatan 1600000.00 Belanja Makan minum rapat pembentukan desa tangguh bencana 4800000.00 Belanja makan minum dan snak rapat pembentukan sekolah siaga bencana 3600000.00 Belanja makan minum dan snak kongres PRB 3400000.00 Belanja makan munim dan snak fasilitasi rapat koordinasi Forum PRB 6000000.00
1.19.1.19.02.22.07.5.2.2.15. ,Belanja Perjalanan Dinas ,11370000,
1.19.1.19.02.22.07.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,11370000,Belanja perjalanan dinas dalam daerah 11370000.00 Wilayah DIY 5150000.00 Golongan IV 1260000.00 Golongan III 2640000.00 Golongan II 1250000.00 Wilayah Kabupaten Gunungkidul 6220000.00 Golongan IV 1560000.00 Golongan III 3300000.00 Golongan II 1360000.00
1.19.1.19.02.22.09. ,KOORDINASI PENANGGULANGAN TANGGAP ,225305000, DARURAT BENCANA
1.19.1.19.02.22.09.5.2.1. ,BELANJA PEGAWAI ,142200000,
1.19.1.19.02.22.09.5.2.1.01. ,Honorarium PNS ,63750000,
1.19.1.19.02.22.09.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,63750000,Honorarium Tim Pelaksana Kegiatan 63750000.00 Honor Tim Pelaksana Kegiatan 18750000.00 Penaggungjawab 975000.00 Ketua 600000.00 Sekretaris 525000.00 Anggota (37 orang) 16650000.00 Honor TRC PNS (25 orang) 45000000.00 Honor Tim Reaksi Cepat PNS (25 orang) 45000000.00
1.19.1.19.02.22.09.5.2.1.02. ,Honorarium Non PNS ,77400000,
1.19.1.19.02.22.09.5.2.1.02.05. ,Honorarium Anggota Tim Pelaksana Kegiatan ,77400000,Honorarium Anggota Tim Pelaksana Kegiatan 77400000.00 Honor TRC Non PNS (30 orang) 72000000.00 Honor Penjaga repiter/Link penanggulangan bencana (3 orang) 5400000.00
1.19.1.19.02.22.09.5.2.1.03. ,Uang Lembur ,1050000,
1.19.1.19.02.22.09.5.2.1.03.01. ,Uang Lembur PNS ,1050000,Uang Lembur PNS 1050000.00 Uang lembur PNS Piket PAM Khusus 1050000.00 Golongan IV/III 600000.00 Golongan II/I 450000.00
1.19.1.19.02.22.09.5.2.2. ,BELANJA BARANG DAN JASA ,83105000,
1.19.1.19.02.22.09.5.2.2.01. ,Belanja Bahan Pakai Habis ,1050000,
1.19.1.19.02.22.09.5.2.2.01.01. ,Belanja alat tulis kantor ,750000,Belanja alat tulis kantor 750000.00 Belanja ATK kegiatan 750000.00
1.19.1.19.02.22.09.5.2.2.01.09. ,Belanja Dokumentasi ,300000,Belanja Dokumentasi 300000.00 Belanja dokumentasi 300000.00
1.19.1.19.02.22.09.5.2.2.02. ,Belanja Bahan/Material ,10000000,
1.19.1.19.02.22.09.5.2.2.02.09. ,Belanja bahan logistik/peralatan bencana ,10000000,Belanja bahan logistik/peralatan bencana 10000000.00 Belanja seragam Rompi Petugas Kedaruratan 10000000.00
1.19.1.19.02.22.09.5.2.2.11. ,Belanja Makanan dan Minuman ,64635000,
