" Lokasi Kegiatan : Bantul (kawasan industri piyungan)""",,,,,,,,,,,,,,,,
207  11501  1504  521;Belanja Pegawai ;5730000;5730000;0;0;,,,,,,,,,,,,,,,,
207  11501  1504  52101;Honorarium PNS ;5730000;5730000;0;0;,,,,,,,,,,,,,,,,
"207  11501  1504  5210101;Honorarium Panitia Pelaksana Kegiatan ;5730000;5730000;0;0;""Honor Panitia Pelaksana Kegiatan Pengarah 3 OB x 180000",00 = 540000,0,,,,,,,,,,,,,,
 Ketua 3 OB x 170000,00 = 510000,0,,,,,,,,,,,,,,
Sekretaris 3 OB x 160000,00 = 480000,0,,,,,,,,,,,,,,
 Anggota 30 OB x 140000,00 = 4200000,"00""",,,,,,,,,,,,,,
207  11501  1504  522;Belanja Barang dan Jasa ;29270000;29270000;0;0;,,,,,,,,,,,,,,,,
207  11501  1504  52201;Belanja Bahan Pakai Habis ;800000;800000;0;0;,,,,,,,,,,,,,,,,
207  11501  1504  5220101;Belanja Alat Tulis Kantor ;800000;800000;0;0;Belanja Alat Tulis Kantor 1 kegiatan x 800000,00 = 800000,0,,,,,,,,,,,,,,
207  11501  1504  52203;Belanja Jasa Kantor ;11700000;11700000;0;0;,,,,,,,,,,,,,,,,
207  11501  1504  5220313;Belanja Dokumentasi ;500000;500000;0;0;Belanja Dokumentasi 1 kgt x 500000,00 = 500000,0,,,,,,,,,,,,,,
"207  11501  1504  5220316;Belanja Analisa Laboratorium ;11200000;11200000;0;0;""Belanja Analisa Laboratorium Pengujian Sampel Limbah Cair (3 kl) 3 kali x 800000",00 = 2400000,0,,,,,,,,,,,,,,
 Pengujian Sampel Limbah Padat (3 kl) 3 kali x 400000,00 = 1200000,0,,,,,,,,,,,,,,
Pengujian Sampel Udara (3 kali) 3 kali x 2000000,00 = 6000000,0,,,,,,,,,,,,,,
Pengujian Sampel Air Sumur (4 kl) 4 kali x 400000,00 = 1600000,"00""",,,,,,,,,,,,,,
207  11501  1504  52206;Belanja Cetak/Penggandaan/Dokumentasi ;520000;520000;0;0;,,,,,,,,,,,,,,,,
207  11501  1504  5220602;Belanja Penggandaan/Foto Copy ;520000;520000;0;0;Belanja Penggandaan 4,160 lbr x 125,00 = 520000,0,,,,,,,,,,,,,
207  11501  1504  52211;Belanja Makanan Dan Minuman ;1170000;1170000;0;0;,,,,,,,,,,,,,,,,
"207  11501  1504  5221102;Belanja Makanan Dan Minuman Rapat ;1170000;1170000;0;0;""Belanja Makanan dan Minuman Rapat 52 OH x 15000",00 = 780000,0,,,,,,,,,,,,,,
belanja snack dan minum rapat 52 oh x 7500,00 = 390000,"00""",,,,,,,,,,,,,,
207  11501  1504  52215;Belanja Perjalanan Dinas ;2080000;2080000;0;0;,,,,,,,,,,,,,,,,
207  11501  1504  5221501;Belanja Perjalanan Dinas Dalam Daerah ;2080000;2080000;0;0;Belanja Perjalanan Dinas Dalam Daerah Belanja Perjalanan Dinas Dalam Daerah Gol III 52 OH x 40000,00 = 2080000,0,,,,,,,,,,,,,,
207  11501  1504  52234;Honorarium Pelaksanaan Kegiatan ;13000000;13000000;0;0;,,,,,,,,,,,,,,,,
"207  11501  1504  5223401;Honorarium Nara Sumber/Moderator/Tenaga Ahli ;13000000;13000000;0;0;""honorarium tenaga ahli penguji sampel limbah cair 12 oh x 250000",00 = 3000000,0,,,,,,,,,,,,,,
 penguji sampel limbah padat 12 oh x 250000,00 = 3000000,0,,,,,,,,,,,,,,
 penguji sampel limbah udara 12 oh x 250000,00 = 3000000,0,,,,,,,,,,,,,,
penguji sampel air sumur 16 oh x 250000,00 = 4000000,"00""",,,,,,,,,,,,,,
"207  11501  1509;Penyelenggaraan Pelatihan dan Forum Diskusi ;75000000;75000000;0;0;""Sumber Dana : Dana Alokasi Umum (D A U)",,,,,,,,,,,,,,,,
" Lokasi Kegiatan : Bantul""",,,,,,,,,,,,,,,,
207  11501  1509  521;Belanja Pegawai ;3695000;3695000;0;0;,,,,,,,,,,,,,,,,
207  11501  1509  52101;Honorarium PNS ;3695000;3695000;0;0;,,,,,,,,,,,,,,,,
"207  11501  1509  5210101;Honorarium Panitia Pelaksana Kegiatan ;3695000;3695000;0;0;""Honor Panitia Pelatihan Ketua 1 ok x 375000",00 = 375000,0,,,,,,,,,,,,,,
Sekretaris 1 ok x 350000,00 = 350000,0,,,,,,,,,,,,,,
 Anggota 2 ok x 300000,00 = 600000,0,,,,,,,,,,,,,,
Honorarium FGD Ketua 1 ok x 150000,00 = 150000,0,,,,,,,,,,,,,,
 Sekretaris 1 ok x 140000,00 = 140000,0,,,,,,,,,,,,,,
Anggota 16 ok x 130000,00 = 2080000,"00""",,,,,,,,,,,,,,
207  11501  1509  522;Belanja Barang dan Jasa ;71305000;71305000;0;0;,,,,,,,,,,,,,,,,
207  11501  1509  52201;Belanja Bahan Pakai Habis ;2000000;2000000;0;0;,,,,,,,,,,,,,,,,
"207  11501  1509  5220101;Belanja Alat Tulis Kantor ;2000000;2000000;0;0;""ATK ATK komputer kegiatan 1 kgt x 300000",00 = 300000,0,,,,,,,,,,,,,,
 ATK kegiatan 1 paket x 300000,00 = 300000,0,,,,,,,,,,,,,,
ATK peserta 20 paket x 55000,00 = 1100000,0,,,,,,,,,,,,,,
 ATK (FGD) 1 kgt x 300000,00 = 300000,"00""",,,,,,,,,,,,,,
207  11501  1509  52202;Belanja Bahan/Material ;33000000;33000000;0;0;,,,,,,,,,,,,,,,,
207  11501  1509  5220206;Belanja Bahan Percontohan ;8000000;8000000;0;0;bahan percontohan 1 kgt x 8000000,00 = 8000000,0,,,,,,,,,,,,,,
207  11501  1509  5220212;Belanja alat-alat/perlengkapan ;25000000;25000000;0;0;Belanja Alat-alat Bengkel Pelatihan (1 kelompok terdiri dari 20 orng) 1 ls x 25000000,00 = 25000000,0,,,,,,,,,,,,,,
207  11501  1509  52203;Belanja Jasa Kantor ;1000000;1000000;0;0;,,,,,,,,,,,,,,,,
"207  11501  1509  5220313;Belanja Dokumentasi ;500000;500000;0;0;""dokumentasi dokumentasi pelatihan 1 kgt x 250000",00 = 250000,0,,,,,,,,,,,,,,
dokumetasi FGD 1 kgt x 250000,00 = 250000,"00""",,,,,,,,,,,,,,
"207  11501  1509  5220314;Belanja Dekorasi ;500000;500000;0;0;""dekorasi dekorasi pelatihan 1 kgt x 250000",00 = 250000,0,,,,,,,,,,,,,,
dekorasi FGD 1 kgt x 250000,00 = 250000,"00""",,,,,,,,,,,,,,
207  11501  1509  52206;Belanja Cetak/Penggandaan/Dokumentasi ;590000;590000;0;0;,,,,,,,,,,,,,,,,
"207  11501  1509  5220602;Belanja Penggandaan/Foto Copy ;590000;590000;0;0;""penggandaan penggandaan pelatihan 3",720 lbr x 125,00 = 465000,0,,,,,,,,,,,,,
penggandaaan FGD 1,000 lbr x 125,00 = 125000,"00""",,,,,,,,,,,,,
207  11501  1509  52207;Belanja Sewa Rumah/Gedung/Gudang/Parkir ;2500000;2500000;0;0;,,,,,,,,,,,,,,,,
"207  11501  1509  5220703;Belanja Sewa Ruang Rapat/Pertemuan ;2500000;2500000;0;0;""sewa ruang rapat/pertemuan sewa tempat [pelatihan 1 kgt x 2000000",00 = 2000000,0,,,,,,,,,,,,,,
 sewa temapt FGD 1 kgt x 500000,00 = 500000,"00""",,,,,,,,,,,,,,
207  11501  1509  52211;Belanja Makanan Dan Minuman ;4895000;4895000;0;0;,,,,,,,,,,,,,,,,
207  11501  1509  5221102;Belanja Makanan Dan Minuman Rapat ;150000;150000;0;0;makan dan minum rapat 20 oh x 7500,00 = 150000,0,,,,,,,,,,,,,,
"207  11501  1509  5221105;Belanja makanan dan minuman pelaksanaan kegiatan;4745000;4745000;0;0;""Belanja makan dan minum kegiatan pelatihan 250 oh x 7500",00 = 1875000,0,,,,,,,,,,,,,,
 Pelatihan 125 oh x 17500,00 = 2187500,0,,,,,,,,,,,,,,
 FGD 42 oh x 7500,00 = 315000,0,,,,,,,,,,,,,,
FGD 21 oh x 17500,00 = 367500,"00""",,,,,,,,,,,,,,
207  11501  1509  52215;Belanja Perjalanan Dinas ;13100000;13100000;0;0;,,,,,,,,,,,,,,,,
"207  11501  1509  5221501;Belanja Perjalanan Dinas Dalam Daerah ;600000;600000;0;0;""Belanja Perjalanan Dinas Dalam Daerah Gol III 10 oh x 40000",00 = 400000,0,,,,,,,,,,,,,,
 Gol IV 4 oh x 50000,00 = 200000,"00""",,,,,,,,,,,,,,
"207  11501  1509  5221502;Belanja Perjalanan Dinas Luar Daerah ;12500000;12500000;0;0;""Gol IV Lumsump 2 oh x 1700000",00 = 3400000,0,,,,,,,,,,,,,,
Transport PP 1 oh x 1500000,00 = 1500000,0,,,,,,,,,,,,,,
 GOL III Lumpsum 4 oh x 1550000,00 = 6200000,0,,,,,,,,,,,,,,
 Transport PP 2 oh x 700000,00 = 1400000,"00""",,,,,,,,,,,,,,
207  11501  1509  52234;Honorarium Pelaksanaan Kegiatan ;14220000;14220000;0;0;,,,,,,,,,,,,,,,,
"207  11501  1509  5223401;Honorarium Nara Sumber/Moderator/Tenaga Ahli ;11720000;11720000;0;0;""honorarium penceramah / moderator Penceramah 40 jpl x 250000",00 = 10000000,0,,,,,,,,,,,,,,
moderator FGD 8 jpl x 100000,00 = 800000,0,,,,,,,,,,,,,,
Nara sumber FGD 2 jpl x 200000,00 = 400000,0,,,,,,,,,,,,,,
Tim pokja KIID 4 ob x 130000,00 = 520000,"00""",,,,,,,,,,,,,,
207  11501  1509  5223405;Honor Peserta Seminar/Simposium /Workshop/Sosialisasi;2500000;2500000;0;0;uang saku peserta 100 ok x 25000,00 = 2500000,0,,,,,,,,,,,,,,
116  11501  15;Program Peningkatan Promosi dan Kerjasama Investasi;858730000;852190800;-6539200;-76; ,,,,,,,,,,,,,,,,
"116  11501  1504;Koordinasi Antar Lembaga Dalam Pengendalian Pelaksanaan Investasi PMDN/PMA ;40000000;40000000;0;0;""Sumber Dana : Dana Alokasi Umum (D A U)",,,,,,,,,,,,,,,,
" Lokasi Kegiatan : Kabupaten Bantul""",,,,,,,,,,,,,,,,
116  11501  1504  521;Belanja Pegawai ;16200000;16200000;0;0;,,,,,,,,,,,,,,,,
116  11501  1504  52101;Honorarium PNS ;16200000;16200000;0;0;,,,,,,,,,,,,,,,,
"116  11501  1504  5210101;Honorarium Panitia Pelaksana Kegiatan ;16200000;16200000;0;0;""pengarah/penanggung jawab 10 ob x 150000",00 = 1500000,0,,,,,,,,,,,,,,
ketua 10 ob x 140000,00 = 1400000,0,,,,,,,,,,,,,,
sekretaris 10 ob x 130000,00 = 1300000,0,,,,,,,,,,,,,,
 anggota 100 ob x 120000,00 = 12000000,"00""",,,,,,,,,,,,,,
116  11501  1504  522;Belanja Barang dan Jasa ;23800000;23800000;0;0;,,,,,,,,,,,,,,,,
116  11501  1504  52201;Belanja Bahan Pakai Habis ;900000;900000;0;0;,,,,,,,,,,,,,,,,
116  11501  1504  5220101;Belanja Alat Tulis Kantor ;900000;900000;0;0;alat tulis kantor 1 kgt x 900000,00 = 900000,0,,,,,,,,,,,,,,
116  11501  1504  52203;Belanja Jasa Kantor ;200000;200000;0;0;,,,,,,,,,,,,,,,,
116  11501  1504  5220313;Belanja Dokumentasi ;200000;200000;0;0;dokumentasi 1 kgt x 200000,00 = 200000,0,,,,,,,,,,,,,,
116  11501  1504  52206;Belanja Cetak/Penggandaan/Dokumentasi ;1320000;1320000;0;0;,,,,,,,,,,,,,,,,
116  11501  1504  5220601;Belanja Cetak ;750000;750000;0;0;belanja cetak buku 50 buku x 15000,00 = 750000,0,,,,,,,,,,,,,,
116  11501  1504  5220602;Belanja Penggandaan/Foto Copy ;570000;570000;0;0;foto copy 4,560 kgt x 125,00 = 570000,0,,,,,,,,,,,,,
116  11501  1504  52211;Belanja Makanan Dan Minuman ;1980000;1980000;0;0;,,,,,,,,,,,,,,,,
116  11501  1504  5221102;Belanja Makanan Dan Minuman Rapat ;720000;720000;0;0;makan minum rapat 96 OH x 7500,00 = 720000,0,,,,,,,,,,,,,,
116  11501  1504  5221105;Belanja makanan dan minuman pelaksanaan kegiatan;1260000;1260000;0;0;MAKAN DAN MINUM pelaksanaan kegiatan monitoring 72 oh x 17500,00 = 1260000,0,,,,,,,,,,,,,,
116  11501  1504  52215;Belanja Perjalanan Dinas ;19400000;19400000;0;0;,,,,,,,,,,,,,,,,
116  11501  1504  5221501;Belanja Perjalanan Dinas Dalam Daerah ;5200000;5200000;0;0;Belanja perjalanan dinas dalam daerah Belanja perjalanan dinas dalam daerah kab bantul 130 oh x 40000,00 = 5200000,0,,,,,,,,,,,,,,
"116  11501  1504  5221502;Belanja Perjalanan Dinas Luar Daerah ;14200000;14200000;0;0;""gol IV Gol IV Lumsum 4 oh x 1700000",00 = 6800000,0,,,,,,,,,,,,,,
Gol IV : Transport PP 2 orang 2 ok x 300000,00 = 600000,0,,,,,,,,,,,,,,
gol III GOL III : Lumpsum 4 oh x 1550000,00 = 6200000,0,,,,,,,,,,,,,,
Transport PP 2 org x 2 hr 2 ok x 300000,00 = 600000,"00""",,,,,,,,,,,,,,
"116  11501  1510;Penyelenggaraan Pameran Investasi ;300000000;293460800;-6539200;-218;""Sumber Dana : Dana Alokasi Umum (D A U) ",,,,,,,,,,,,,,,,
"Lokasi Kegiatan : Jakarta dan Sulawesi""",,,,,,,,,,,,,,,,
116  11501  1510  521;Belanja Pegawai ;2940000;2940000;0;0;,,,,,,,,,,,,,,,,
116  11501  1510  52101;Honorarium PNS ;2940000;2940000;0;0;,,,,,,,,,,,,,,,,
"116  11501  1510  5210101;Honorarium Panitia Pelaksana Kegiatan ;2940000;2940000;0;0;""panitia pameran AITIS jakarta",,,,,,,,,,,,,,,,
 Ketua 1 ok x 120000,00 = 120000,0,,,,,,,,,,,,,,
 Sekretaris 1 ok x 110000,00 = 110000,0,,,,,,,,,,,,,,
Anggota 3 ok x 100000,00 = 300000,0,,,,,,,,,,,,,,
panitia pameran makasar ketua 1 ok x 120000,00 = 120000,0,,,,,,,,,,,,,,
sekretaris 1 ok x 110000,00 = 110000,0,,,,,,,,,,,,,,
 anggota 3 ok x 100000,00 = 300000,0,,,,,,,,,,,,,,
 honor panitia penyusun bahan promosi penanggung jawab 2 ob x 110000,00 = 220000,0,,,,,,,,,,,,,,
 ketua 2 ob x 100000,00 = 200000,0,,,,,,,,,,,,,,
sekretaris 2 ob x 90000,00 = 180000,0,,,,,,,,,,,,,,
anggota 16 ob x 80000,00 = 1280000,"00""",,,,,,,,,,,,,,
116  11501  1510  522;Belanja Barang dan Jasa ;297060000;290520800;-6539200;-22;,,,,,,,,,,,,,,,,
116  11501  1510  52201;Belanja Bahan Pakai Habis ;2950000;2950000;0;0;,,,,,,,,,,,,,,,,
"116  11501  1510  5220101;Belanja Alat Tulis Kantor ;2950000;2950000;0;0;""AITIS jakarta 1 kgt x 1400000",00 = 1400000,0,,,,,,,,,,,,,,
Makasar 1 kgt x 1550000,00 = 1550000,"00""",,,,,,,,,,,,,,
116  11501  1510  52202;Belanja Bahan/Material ;2500000;2500000;0;0;,,,,,,,,,,,,,,,,
116  11501  1510  5220207;Belanja Cindera Mata ;2500000;2500000;0;0;cindera mata 500 buah x 5000,00 = 2500000,0,,,,,,,,,,,,,,
116  11501  1510  52203;Belanja Jasa Kantor ;25300000;25270000;-30000;-12;,,,,,,,,,,,,,,,,
"116  11501  1510  5220313;Belanja Dokumentasi ;25300000;25270000;-30000;-12;"" dokumentasi AITIS jakarta 1 kgt x 150000",00 = 150000,0,,,,,,,,,,,,,,
makasar 1 kgt x 150000,00 = 150000,0,,,,,,,,,,,,,,
1 kgt x 24970000,00 = 24970000,"00""",,,,,,,,,,,,,,
116  11501  1510  52206;Belanja Cetak/Penggandaan/Dokumentasi ;48410000;48390000;-20000;-4;,,,,,,,,,,,,,,,,
"116  11501  1510  5220601;Belanja Cetak ;47500000;47480000;-20000;-4;"" belanja cetak belanja cetak leaflet 1",000 buah x 4500,00 = 4500000,0,,,,,,,,,,,,,
 cetak tas souvenir 400 buah x 20000,00 = 8000000,0,,,,,,,,,,,,,,
BUKU 1 kgt x 34980000,00 = 34980000,"00""",,,,,,,,,,,,,,
116  11501  1510  5220602;Belanja Penggandaan/Foto Copy ;910000;910000;0;0;penggandaan 2 pameran 2 kgt x 455000,00 = 910000,0,,,,,,,,,,,,,,
116  11501  1510  52207;Belanja Sewa Rumah/Gedung/Gudang/Parkir ;98000000;97845000;-155000;-16;,,,,,,,,,,,,,,,,
"116  11501  1510  5220702;Belanja Sewa Gedung/Kantor/Tempat ;98000000;97845000;-155000;-16;"" belanja sewa kapling AITIS jakarta 2 kapling x 34000000",00 = 68000000,0,,,,,,,,,,,,,,
 makasar 1 kapling x 29845000,00 = 29845000,"00""",,,,,,,,,,,,,,
116  11501  1510  52208;Belanja Sewa Sarana Mobilitas ;7200000;7200000;0;0;,,,,,,,,,,,,,,,,
"116  11501  1510  5220801;Belanja Sewa Sarana Mobilitas Darat ;7200000;7200000;0;0;""belanja sewa mobilitas darat AITIS jakarta 1 kgt x 3500000",00 = 3500000,0,,,,,,,,,,,,,,
makasar 1 kgt x 3700000,00 = 3700000,"00""",,,,,,,,,,,,,,
116  11501  1510  52210;Belanja Sewa Perlengkapan Dan Peralatan Kantor ;29000000;28875000;-125000;-43;,,,,,,,,,,,,,,,,
"116  11501  1510  5221011;Belanja sewa peralatan display ;29000000;28875000;-125000;-43;"" belanja sewa peralatan display AITIS 1 kgt x 19000000",00 = 19000000,0,,,,,,,,,,,,,,
 MAKASAR 1 kgt x 9875000,00 = 9875000,"00""",,,,,,,,,,,,,,
116  11501  1510  52211;Belanja Makanan Dan Minuman ;300000;300000;0;0;,,,,,,,,,,,,,,,,
"116  11501  1510  5221102;Belanja Makanan Dan Minuman Rapat ;300000;300000;0;0;""makan minum rapat AITIS jakarta 20 ok x 7500",00 = 150000,0,,,,,,,,,,,,,,
makasar 20 ok x 7500,00 = 150000,"00""",,,,,,,,,,,,,,
116  11501  1510  52215;Belanja Perjalanan Dinas ;83400000;77190800;-6209200;-745;,,,,,,,,,,,,,,,,
"116  11501  1510  5221501;Belanja Perjalanan Dinas Dalam Daerah ;800000;800000;0;0;""perjalanan dalam daerah AITIS jakarata 10 oh x 40000",00 = 400000,0,,,,,,,,,,,,,,
MAKASAR 10 oh x 40000,00 = 400000,"00""",,,,,,,,,,,,,,
"116  11501  1510  5221502;Belanja Perjalanan Dinas Luar Daerah ;82600000;76390800;-6209200;-752;"" Gol IV AITIS jakarta Lumpsum 1 ls x 3749000",00 = 3749000,0,,,,,,,,,,,,,,
Transport PP 1 ls x 6500000,00 = 6500000,0,,,,,,,,,,,,,,
 Gol III AITIS jakarta lumpsum 1 ls x 16500000,00 = 16500000,0,,,,,,,,,,,,,,
transport PP 1 ls x 7789000,00 = 7789000,0,,,,,,,,,,,,,,
Gol IV Makasar Lumpsum 1 ls x 6687550,00 = 6687550,0,,,,,,,,,,,,,,
Transport PP 1 ls x 6437550,00 = 6437550,0,,,,,,,,,,,,,,
 Gol III makasar Lumpsum 1 ls x 16450000,00 = 16450000,0,,,,,,,,,,,,,,
 Transport PP 1 ls x 12277700,00 = 12277700,"00""",,,,,,,,,,,,,,
116  11501  1512;Misi Investasi (Gelar potensi investasi) ;493730000;493730000;0;0;Sumber Dana : Lokasi Kegiatan : Luar Negeri,,,,,,,,,,,,,,,,
116  11501  1512  521;Belanja Pegawai ;1380000;3730000;2350000;17029;,,,,,,,,,,,,,,,,
116  11501  1512  52101;Honorarium PNS ;1380000;3730000;2350000;17029;,,,,,,,,,,,,,,,,
"116  11501  1512  5210101;Honorarium Panitia Pelaksana Kegiatan ;1380000;2980000;1600000;11594;""Honorarium panitia penyusunan bahan ekspose",,,,,,,,,,,,,,,,
 ketua 2 ob x 130000,00 = 260000,0,,,,,,,,,,,,,,
sekretaris 2 ob x 120000,00 = 240000,0,,,,,,,,,,,,,,
anggota 8 ob x 110000,00 = 880000,0,,,,,,,,,,,,,,
 Honorarium penyusun bahan promosi ,,,,,,,,,,,,,,,,
ketua 2 ob x 130000,00 = 260000,0,,,,,,,,,,,,,,
sekretaris 2 ob x 120000,00 = 240000,0,,,,,,,,,,,,,,
 anggota 10 ob x 110000,00 = 1100000,"00""",,,,,,,,,,,,,,
"116  11501  1512  5210102;Honorarium Tim Pengadaan Barang dan Jasa ;0;750000;750000;0;""Honor tim pengadaan barang dan jasa PPK 1 ok x 300000",00 = 300000,0,,,,,,,,,,,,,,
 pejabat pengadaan barang dan jasa 1 ok x 250000,00 = 250000,0,,,,,,,,,,,,,,
 pejabat penerima 1 ok x 200000,00 = 200000,"00""",,,,,,,,,,,,,,
116  11501  1512  522;Belanja Barang dan Jasa ;492350000;490000000;-2350000;-48;,,,,,,,,,,,,,,,,
116  11501  1512  52201;Belanja Bahan Pakai Habis ;1380000;3230000;1850000;13406;,,,,,,,,,,,,,,,,
"116  11501  1512  5220101;Belanja Alat Tulis Kantor ;1380000;3230000;1850000;13406;""Belanja atk 1 kgt x 1380000",00 = 1380000,0,,,,,,,,,,,,,,
 BElanja ATK Bahan Promosi ATK bahan promo 1 kgt x 1850000,00 = 1850000,"00""",,,,,,,,,,,,,,
116  11501  1512  52203;Belanja Jasa Kantor ;600000;49600000;49000000;816667;,,,,,,,,,,,,,,,,
116  11501  1512  5220313;Belanja Dokumentasi ;600000;600000;0;0;belanja dokumentasi 1 kgt x 600000,00 = 600000,0,,,,,,,,,,,,,,
116  11501  1512  5220315;Belanja Publikasi ;0;49000000;49000000;0;belanja jasa penyusunan bahan promosi penyusunan bahan promosi 1 ls x 49000000,00 = 49000000,0,,,,,,,,,,,,,,
116  11501  1512  52206;Belanja Cetak/Penggandaan/Dokumentasi ;2560000;4410000;1850000;7227;,,,,,,,,,,,,,,,,
116  11501  1512  5220601;Belanja Cetak ;1800000;1800000;0;0;Belanja cetak lefleat Cetak lefleat 1 ls x 1800000,00 = 1800000,0,,,,,,,,,,,,,,
116  11501  1512  5220602;Belanja Penggandaan/Foto Copy ;760000;2610000;1850000;24342;belanja penggandaan 1 kgt x 760000,00 = 760000,00 1 ls x 1850000,00 = 1850000,0,,,,,,,,,,,,
116  11501  1512  52208;Belanja Sewa Sarana Mobilitas ;40000000;40000000;0;0;,,,,,,,,,,,,,,,,
116  11501  1512  5220802;Belanja Sewa Sarana Mobilitas Air ;40000000;40000000;0;0;Sewa Mobilitas air/laut Sewa Mobilitas air (laut) 1 kegiatan x 40000000,00 = 40000000,0,,,,,,,,,,,,,,
116  11501  1512  52211;Belanja Makanan Dan Minuman ;1350000;1800000;450000;3333;,,,,,,,,,,,,,,,,
"116  11501  1512  5221102;Belanja Makanan Dan Minuman Rapat ;1350000;1800000;450000;3333;""belanja makan dan minum rapat 60 oh x 17500",00 = 1050000,0,,,,,,,,,,,,,,
 Belanja snack minum rapat 40 oh x 7500,00 = 300000,0,,,,,,,,,,,,,,
belanja snack penyusnan bahan promosi 60 oh x 7500,00 = 450000,"00""",,,,,,,,,,,,,,
116  11501  1512  52215;Belanja Perjalanan Dinas ;438460000;382960000;-55500000;-1266;,,,,,,,,,,,,,,,,
"116  11501  1512  5221502;Belanja Perjalanan Dinas Luar Daerah ;438460000;382960000;-55500000;-1266;"" Belanja Perjalanan Dinas Luar Negeri Gol IV lumpsum 8 oh x 3245000",00 = 25960000,0,,,,,,,,,,,,,,
Gol IV transport 1 ok x 37000000,00 = 37000000,0,,,,,,,,,,,,,,
Gol III lumpsum 16 oh x 2772000,00 = 44352000,0,,,,,,,,,,,,,,
Gol III transport 2 ok x 37000000,00 = 74000000,0,,,,,,,,,,,,,,
 Non PNS lumpsum 16 oh x 2277000,00 = 36432000,0,,,,,,,,,,,,,,
Non PNS transport 2 ok x 37000000,00 = 74000000,0,,,,,,,,,,,,,,
Gol III lumpsum 8 OH x 2277000,00 = 18216000,0,,,,,,,,,,,,,,
Gol III transport 1 OK x 37000000,00 = 37000000,0,,,,,,,,,,,,,,
Gol IV lumpsum Gol IV Transport Gol III Lumpsum Gol III transport Belanja Perjalanan Dinas Luar Daerah Gol III lumpsum 16 oh x 1500000,00 = 24000000,0,,,,,,,,,,,,,,
Gol III transport 8 ok x 1500000,00 = 12000000,"00""",,,,,,,,,,,,,,
116  11501  1512  52234;Honorarium Pelaksanaan Kegiatan ;8000000;8000000;0;0;,,,,,,,,,,,,,,,,
116  11501  1512  5223401;Honorarium Nara Sumber/Moderator/Tenaga Ahli ;8000000;8000000;0;0;Honor Tenaga Ahli Muda 2 OB x 4000000,00 = 8000000,0,,,,,,,,,,,,,,
"116  11501  1513;Workshop Potensi Investasi ;25000000;25000000;0;0;""Sumber Dana :",,,,,,,,,,,,,,,,
" Lokasi Kegiatan : Kabupaten Bantul""",,,,,,,,,,,,,,,,
116  11501  1513  521;Belanja Pegawai ;1230000;1230000;0;0;,,,,,,,,,,,,,,,,
116  11501  1513  52101;Honorarium PNS ;1230000;1230000;0;0;,,,,,,,,,,,,,,,,
"116  11501  1513  5210101;Honorarium Panitia Pelaksana Kegiatan ;1230000;1230000;0;0;""ketua 1 ok x 170000",00 = 170000,0,,,,,,,,,,,,,,
sekretaris 1 ok x 160000,00 = 160000,0,,,,,,,,,,,,,,
 Anggota 6 ok x 150000,00 = 900000,"00""",,,,,,,,,,,,,,
116  11501  1513  522;Belanja Barang dan Jasa ;23770000;23770000;0;0;,,,,,,,,,,,,,,,,
116  11501  1513  52201;Belanja Bahan Pakai Habis ;4620000;4620000;0;0;,,,,,,,,,,,,,,,,
"116  11501  1513  5220101;Belanja Alat Tulis Kantor ;4620000;4620000;0;0;""ATK Kegiatan ATK Keg 1 kgt x 2220000",00 = 2220000,0,,,,,,,,,,,,,,
ATK Peserta 40 ok x 60000,00 = 2400000,"00""",,,,,,,,,,,,,,
116  11501  1513  52203;Belanja Jasa Kantor ;450000;450000;0;0;,,,,,,,,,,,,,,,,
116  11501  1513  5220313;Belanja Dokumentasi ;250000;250000;0;0;dokumentasi 1 kgt x 250000,00 = 250000,0,,,,,,,,,,,,,,
116  11501  1513  5220314;Belanja Dekorasi ;200000;200000;0;0;dekorasi 1 kgt x 200000,00 = 200000,0,,,,,,,,,,,,,,
116  11501  1513  52206;Belanja Cetak/Penggandaan/Dokumentasi ;2300000;2300000;0;0;,,,,,,,,,,,,,,,,
116  11501  1513  5220602;Belanja Penggandaan/Foto Copy ;2300000;2300000;0;0;foto copy 18,400 lembar x 125,00 = 2300000,0,,,,,,,,,,,,,
116  11501  1513  52207;Belanja Sewa Rumah/Gedung/Gudang/Parkir ;1250000;1250000;0;0;,,,,,,,,,,,,,,,,
116  11501  1513  5220703;Belanja Sewa Ruang Rapat/Pertemuan ;1250000;1250000;0;0;sewa ruang 1 hr x 1250000,00 = 1250000,0,,,,,,,,,,,,,,
116  11501  1513  52211;Belanja Makanan Dan Minuman ;6750000;6750000;0;0;,,,,,,,,,,,,,,,,
116  11501  1513  5221102;Belanja Makanan Dan Minuman Rapat ;150000;150000;0;0;makan minum rapat 20 oh x 7500,00 = 150000,0,,,,,,,,,,,,,,
116  11501  1513  5221105;Belanja makanan dan minuman pelaksanaan kegiatan;6600000;6600000;0;0;makan dan minum workshop 55 oh x 120000,00 = 6600000,0,,,,,,,,,,,,,,
116  11501  1513  52215;Belanja Perjalanan Dinas ;2800000;2800000;0;0;,,,,,,,,,,,,,,,,
"116  11501  1513  5221501;Belanja Perjalanan Dinas Dalam Daerah ;2800000;2800000;0;0;""perjalanan dinas dalam daerah Belanja perjalanan dinas dalam daerah kab bantul 40 oh x 40000",00 = 1600000,0,,,,,,,,,,,,,,
Belanja perjalanan dinas dalam daerah DIY 20 oh x 60000,00 = 1200000,"00""",,,,,,,,,,,,,,
