1.20 . 1.20.03 . 10.01 . 5.2.2.06.02 ,Belanja Penggandaan ,618000.00,618000.00,0.00,0.00
1.20 . 1.20.03 . 10.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,1800000.00,1800000.00,0.00,0.00
1.20 . 1.20.03 . 10.01 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,936000.00,936000.00,0.00,0.00
1.20 . 1.20.03 . 10.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,864000.00,864000.00,0.00,0.00
"1.09 . 1.20.03 . 16 ,""Program Penataan Penguasaan, Pemilikan, Penggunaan dan Pemanfaatan Tanah"",104736600.00,106436600.00,1700000.00,1.62"
1.09 . 1.20.03 . 16.05 ,Koordinasi Penyelesaian Permasalahan Pertanahan dan Penggunaan Tanah SG dan PAG,35416600.00,35416600.00,0.00,0.00,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kab. Kulon Progo
1.09 . 1.20.03 . 16.05 . 5.2.2 ,Belanja Barang dan Jasa ,35416600.00,35416600.00,0.00,0.00
1.09 . 1.20.03 . 16.05 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1896600.00,1896600.00,0.00,0.00
1.09 . 1.20.03 . 16.05 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1896600.00,1896600.00,0.00,0.00
1.09 . 1.20.03 . 16.05 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1800000.00,1800000.00,0.00,0.00
1.09 . 1.20.03 . 16.05 . 5.2.2.06.02 ,Belanja Penggandaan ,1800000.00,1800000.00,0.00,0.00
1.09 . 1.20.03 . 16.05 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,11520000.00,11520000.00,0.00,0.00
1.09 . 1.20.03 . 16.05 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,11520000.00,11520000.00,0.00,0.00
1.09 . 1.20.03 . 16.05 . 5.2.2.15 ,Belanja Perjalanan Dinas ,20200000.00,20200000.00,0.00,0.00
1.09 . 1.20.03 . 16.05 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,3180000.00,3180000.00,0.00,0.00
1.09 . 1.20.03 . 16.05 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,17020000.00,17020000.00,0.00,0.00
1.09 . 1.20.03 . 16.06 ,Sertifikasi Tanah yang Sudah Dibebaskan oleh Pemda,69320000.00,71020000.00,1700000.00,2.45,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kab. Kulon Progo
1.09 . 1.20.03 . 16.06 . 5.2.1 ,Belanja Pegawai ,13530000.00,13530000.00,0.00,0.00
1.09 . 1.20.03 . 16.06 . 5.2.1.01 ,Honorarium PNS ,13530000.00,13530000.00,0.00,0.00
1.09 . 1.20.03 . 16.06 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,13530000.00,13530000.00,0.00,0.00
1.09 . 1.20.03 . 16.06 . 5.2.2 ,Belanja Barang dan Jasa ,55790000.00,57490000.00,1700000.00,3.05
1.09 . 1.20.03 . 16.06 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2325000.00,2325000.00,0.00,0.00
1.09 . 1.20.03 . 16.06 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2325000.00,2325000.00,0.00,0.00
1.09 . 1.20.03 . 16.06 . 5.2.2.03 ,Belanja Jasa Kantor ,50000000.00,50000000.00,0.00,0.00
1.09 . 1.20.03 . 16.06 . 5.2.2.03.08 ,Belanja Sertifikasi ,50000000.00,50000000.00,0.00,0.00
1.09 . 1.20.03 . 16.06 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1953000.00,1953000.00,0.00,0.00
1.09 . 1.20.03 . 16.06 . 5.2.2.06.02 ,Belanja Penggandaan ,1953000.00,1953000.00,0.00,0.00
1.09 . 1.20.03 . 16.06 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,1512000.00,1512000.00,0.00,0.00
1.09 . 1.20.03 . 16.06 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1512000.00,1512000.00,0.00,0.00
1.09 . 1.20.03 . 16.06 . 5.2.2.15 ,Belanja Perjalanan Dinas ,0.00,1700000.00,1700000.00,0.00
1.09 . 1.20.03 . 16.06 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,0.00,1700000.00,1700000.00,0.00
1.20 . 1.20.03 . 16 ,Program Peningkatan Pelayanan Kedinasan Kepala Daerah/Wakil Kepala Daerah,660127600.00,808075750.00,147948150.00,22.41
1.20 . 1.20.03 . 16.18 ,Rapat koordinasi dan konsultasi pejabat pemerintah daerah dengan pakar atau tenaga ahli dan pelaku pasar,102512700.00,102512700.00,0.00,0.00,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kabupaten Kulon Progo
1.20 . 1.20.03 . 16.18 . 5.2.1 ,Belanja Pegawai ,20755000.00,20755000.00,0.00,0.00
1.20 . 1.20.03 . 16.18 . 5.2.1.01 ,Honorarium PNS ,20755000.00,20755000.00,0.00,0.00
1.20 . 1.20.03 . 16.18 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,20755000.00,20755000.00,0.00,0.00
1.20 . 1.20.03 . 16.18 . 5.2.2 ,Belanja Barang dan Jasa ,81757700.00,81757700.00,0.00,0.00
1.20 . 1.20.03 . 16.18 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1807300.00,2592700.00,785400.00,43.46
1.20 . 1.20.03 . 16.18 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1807300.00,2592700.00,785400.00,43.46
1.20 . 1.20.03 . 16.18 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,5000400.00,6705000.00,1704600.00,34.09
1.20 . 1.20.03 . 16.18 . 5.2.2.06.02 ,Belanja Penggandaan ,5000400.00,6705000.00,1704600.00,34.09
1.20 . 1.20.03 . 16.18 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,14850000.00,12360000.00,-2490000.00,-16.77
1.20 . 1.20.03 . 16.18 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,14850000.00,12360000.00,-2490000.00,-16.77
1.20 . 1.20.03 . 16.18 . 5.2.2.15 ,Belanja Perjalanan Dinas ,11500000.00,11500000.00,0.00,0.00
1.20 . 1.20.03 . 16.18 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,11500000.00,11500000.00,0.00,0.00
1.20 . 1.20.03 . 16.18 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,48600000.00,48600000.00,0.00,0.00
1.20 . 1.20.03 . 16.18 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,48600000.00,48600000.00,0.00,0.00
1.20 . 1.20.03 . 16.19 ,Pemeliharaan Kesehatan Kepala Daerah/Wakil Kepala Daerah,36000000.00,36000000.00,0.00,0.00,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kabupaten Kulon Progo
1.20 . 1.20.03 . 16.19 . 5.2.2 ,Belanja Barang dan Jasa ,36000000.00,36000000.00,0.00,0.00
1.20 . 1.20.03 . 16.19 . 5.2.2.30 ,Belanja Perawatan dan Pengobatan ,36000000.00,36000000.00,0.00,0.00
1.20 . 1.20.03 . 16.19 . 5.2.2.30.01 ,Belanja Perawatan dan Pengobatan KDH dan Wa KDH,36000000.00,36000000.00,0.00,0.00
1.20 . 1.20.03 . 16.26 ,Penerimaan Tamu Pemerintah Daerah ,257320650.00,399880650.00,142560000.00,55.40,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kabupaten Kulon Progo
1.20 . 1.20.03 . 16.26 . 5.2.1 ,Belanja Pegawai ,25480000.00,25480000.00,0.00,0.00
1.20 . 1.20.03 . 16.26 . 5.2.1.01 ,Honorarium PNS ,25480000.00,25480000.00,0.00,0.00
1.20 . 1.20.03 . 16.26 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,25480000.00,25480000.00,0.00,0.00
1.20 . 1.20.03 . 16.26 . 5.2.2 ,Belanja Barang dan Jasa ,231840650.00,374400650.00,142560000.00,61.49
1.20 . 1.20.03 . 16.26 . 5.2.2.02 ,Belanja Bahan/Material ,12500000.00,25000000.00,12500000.00,100.00
1.20 . 1.20.03 . 16.26 . 5.2.2.02.06 ,Belanja Bahan Percontohan ,12500000.00,25000000.00,12500000.00,100.00
1.20 . 1.20.03 . 16.26 . 5.2.2.03 ,Belanja Jasa Kantor ,11000000.00,23000000.00,12000000.00,109.09
1.20 . 1.20.03 . 16.26 . 5.2.2.03.26 ,Belanja Jasa Event Organizer / Atraksi Kesenian ,6000000.00,13000000.00,7000000.00,116.67,Kesenian
1.20 . 1.20.03 . 16.26 . 5.2.2.03.30 ,Belanja Jasa Pengamanan ,5000000.00,10000000.00,5000000.00,100.00
1.20 . 1.20.03 . 16.26 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,208340650.00,326400650.00,118060000.00,56.67
1.20 . 1.20.03 . 16.26 . 5.2.2.11.03 ,Belanja Makanan Dan Minuman Tamu ,208340650.00,326400650.00,118060000.00,56.67
1.20 . 1.20.03 . 16.27 ,Penyusunan Data Pegawai ,2000000.00,2000000.00,0.00,0.00,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kabupaten Kulon Progo
1.20 . 1.20.03 . 16.27 . 5.2.2 ,Belanja Barang dan Jasa ,2000000.00,2000000.00,0.00,0.00
1.20 . 1.20.03 . 16.27 . 5.2.2.20 ,Belanja Pemeliharaan ,2000000.00,2000000.00,0.00,0.00
1.20 . 1.20.03 . 16.27 . 5.2.2.20.14 ,Belanja Pemeliharaan Software/Aplikasi ,2000000.00,2000000.00,0.00,0.00
1.20 . 1.20.03 . 16.28 ,Penanganan Arsip ,5000000.00,7088000.00,2088000.00,41.76,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Sekretariat Daerah
1.20 . 1.20.03 . 16.28 . 5.2.1 ,Belanja Pegawai ,3040000.00,3994000.00,954000.00,31.38
1.20 . 1.20.03 . 16.28 . 5.2.1.01 ,Honorarium PNS ,3040000.00,3040000.00,0.00,0.00
1.20 . 1.20.03 . 16.28 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,3040000.00,3040000.00,0.00,0.00
1.20 . 1.20.03 . 16.28 . 5.2.1.03 ,Uang Lembur ,0.00,954000.00,954000.00,0.00
1.20 . 1.20.03 . 16.28 . 5.2.1.03.01 ,Uang Lembur PNS ,0.00,954000.00,954000.00,0.00
1.20 . 1.20.03 . 16.28 . 5.2.2 ,Belanja Barang dan Jasa ,1960000.00,3094000.00,1134000.00,57.86
1.20 . 1.20.03 . 16.28 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,0.00,1134000.00,1134000.00,0.00
1.20 . 1.20.03 . 16.28 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,0.00,1134000.00,1134000.00,0.00,Makan Minum Lembur
1.20 . 1.20.03 . 16.28 . 5.2.2.20 ,Belanja Pemeliharaan ,1960000.00,1960000.00,0.00,0.00
1.20 . 1.20.03 . 16.28 . 5.2.2.20.14 ,Belanja Pemeliharaan Software/Aplikasi ,1960000.00,1960000.00,0.00,0.00
1.20 . 1.20.03 . 16.30 ,Pengiriman Surat Dinas ,1500000.00,1500000.00,0.00,0.00,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kabupaten Kulon Progo
1.20 . 1.20.03 . 16.30 . 5.2.2 ,Belanja Barang dan Jasa ,1500000.00,1500000.00,0.00,0.00
1.20 . 1.20.03 . 16.30 . 5.2.2.03 ,Belanja Jasa Kantor ,1500000.00,1500000.00,0.00,0.00
1.20 . 1.20.03 . 16.30 . 5.2.2.03.07 ,Belanja Paket/Pengiriman ,1500000.00,1500000.00,0.00,0.00
1.20 . 1.20.03 . 16.31 ,Forum Koordinasi Pimpinan Daerah (Forkorpimda),249740900.00,249740900.00,0.00,0.00,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kabupaten Kulon Progo
1.20 . 1.20.03 . 16.31 . 5.2.1 ,Belanja Pegawai ,240000000.00,240000000.00,0.00,0.00
1.20 . 1.20.03 . 16.31 . 5.2.1.01 ,Honorarium PNS ,240000000.00,240000000.00,0.00,0.00
1.20 . 1.20.03 . 16.31 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,240000000.00,240000000.00,0.00,0.00
1.20 . 1.20.03 . 16.31 . 5.2.2 ,Belanja Barang dan Jasa ,9740900.00,9740900.00,0.00,0.00
1.20 . 1.20.03 . 16.31 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,440900.00,440900.00,0.00,0.00
1.20 . 1.20.03 . 16.31 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,440900.00,440900.00,0.00,0.00
1.20 . 1.20.03 . 16.31 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,300000.00,300000.00,0.00,0.00
1.20 . 1.20.03 . 16.31 . 5.2.2.06.02 ,Belanja Penggandaan ,300000.00,300000.00,0.00,0.00,Foto copy
1.20 . 1.20.03 . 16.31 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,9000000.00,9000000.00,0.00,0.00
1.20 . 1.20.03 . 16.31 . 5.2.2.11.03 ,Belanja Makanan Dan Minuman Tamu ,9000000.00,9000000.00,0.00,0.00
1.20 . 1.20.03 . 16.32 ,Penerimaan Kunjungan Kerja ,6053350.00,9353500.00,3300150.00,54.52,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kabupaten Kulon Progo
1.20 . 1.20.03 . 16.32 . 5.2.2 ,Belanja Barang dan Jasa ,6053350.00,9353500.00,3300150.00,54.52
1.20 . 1.20.03 . 16.32 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,653350.00,653350.00,0.00,0.00
1.20 . 1.20.03 . 16.32 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,653350.00,653350.00,0.00,0.00
1.20 . 1.20.03 . 16.32 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,600000.00,900150.00,300150.00,50.03
1.20 . 1.20.03 . 16.32 . 5.2.2.06.02 ,Belanja Penggandaan ,600000.00,900150.00,300150.00,50.03
1.20 . 1.20.03 . 16.32 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,4800000.00,7800000.00,3000000.00,62.50
1.20 . 1.20.03 . 16.32 . 5.2.2.11.03 ,Belanja Makanan Dan Minuman Tamu ,4800000.00,7800000.00,3000000.00,62.50
1.20 . 1.20.03 . 17 ,Program Peningkatan dan Pengembangan Pengelolaan Keuangan Daerah dan Aset,173300150.00,181027125.00,7726975.00,4.46
1.20 . 1.20.03 . 17.104 ,Monev dan Perumusan Kebijakan Penyusunan Anggaran,40000000.00,40000000.00,0.00,0.00,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kabupaten Kulon Progo
1.20 . 1.20.03 . 17.104 . 5.2.1 ,Belanja Pegawai ,18925000.00,21668000.00,2743000.00,14.49
1.20 . 1.20.03 . 17.104 . 5.2.1.01 ,Honorarium PNS ,15440000.00,17700000.00,2260000.00,14.64
1.20 . 1.20.03 . 17.104 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,15440000.00,17700000.00,2260000.00,14.64
1.20 . 1.20.03 . 17.104 . 5.2.1.02 ,Honorarium Non PNS ,1875000.00,1875000.00,0.00,0.00
1.20 . 1.20.03 . 17.104 . 5.2.1.02.03 ,Honorarium Harian ,1875000.00,1875000.00,0.00,0.00
1.20 . 1.20.03 . 17.104 . 5.2.1.03 ,Uang Lembur ,1610000.00,2093000.00,483000.00,30.00
1.20 . 1.20.03 . 17.104 . 5.2.1.03.01 ,Uang Lembur PNS ,1610000.00,2093000.00,483000.00,30.00
1.20 . 1.20.03 . 17.104 . 5.2.2 ,Belanja Barang dan Jasa ,21075000.00,18332000.00,-2743000.00,-13.02
1.20 . 1.20.03 . 17.104 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1460000.00,1772300.00,312300.00,21.39
1.20 . 1.20.03 . 17.104 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1460000.00,1772300.00,312300.00,21.39
1.20 . 1.20.03 . 17.104 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,5775000.00,5775000.00,0.00,0.00
1.20 . 1.20.03 . 17.104 . 5.2.2.06.01 ,Belanja Cetak ,5775000.00,5250000.00,-525000.00,-9.09
1.20 . 1.20.03 . 17.104 . 5.2.2.06.02 ,Belanja Penggandaan ,0.00,525000.00,525000.00,0.00
1.20 . 1.20.03 . 17.104 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,5160000.00,6660000.00,1500000.00,29.07
1.20 . 1.20.03 . 17.104 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,1800000.00,2340000.00,540000.00,30.00
1.20 . 1.20.03 . 17.104 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,3360000.00,4320000.00,960000.00,28.57
1.20 . 1.20.03 . 17.104 . 5.2.2.15 ,Belanja Perjalanan Dinas ,8680000.00,4124700.00,-4555300.00,-52.48
1.20 . 1.20.03 . 17.104 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,1320000.00,1300000.00,-20000.00,-1.52
1.20 . 1.20.03 . 17.104 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,7360000.00,2824700.00,-4535300.00,-61.62
1.20 . 1.20.03 . 17.105 ,Monev dan Perumusan Kebijakan Pelaksanaan Anggaran,90850150.00,90850150.00,0.00,0.00,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kabupaten Kulon Progo
1.20 . 1.20.03 . 17.105 . 5.2.1 ,Belanja Pegawai ,42582000.00,41753500.00,-828500.00,-1.95
1.20 . 1.20.03 . 17.105 . 5.2.1.01 ,Honorarium PNS ,29880000.00,29880000.00,0.00,0.00
1.20 . 1.20.03 . 17.105 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,29880000.00,29880000.00,0.00,0.00
1.20 . 1.20.03 . 17.105 . 5.2.1.03 ,Uang Lembur ,12702000.00,11873500.00,-828500.00,-6.52
1.20 . 1.20.03 . 17.105 . 5.2.1.03.01 ,Uang Lembur PNS ,12702000.00,11873500.00,-828500.00,-6.52
1.20 . 1.20.03 . 17.105 . 5.2.2 ,Belanja Barang dan Jasa ,48268150.00,49096650.00,828500.00,1.72
1.20 . 1.20.03 . 17.105 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,4638650.00,4638650.00,0.00,0.00
1.20 . 1.20.03 . 17.105 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,4638650.00,4638650.00,0.00,0.00
1.20 . 1.20.03 . 17.105 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,4245500.00,10481000.00,6235500.00,146.87
1.20 . 1.20.03 . 17.105 . 5.2.2.06.02 ,Belanja Penggandaan ,4245500.00,10481000.00,6235500.00,146.87
1.20 . 1.20.03 . 17.105 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,27864000.00,26532000.00,-1332000.00,-4.78
1.20 . 1.20.03 . 17.105 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,14616000.00,13284000.00,-1332000.00,-9.11
1.20 . 1.20.03 . 17.105 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,13248000.00,13248000.00,0.00,0.00
1.20 . 1.20.03 . 17.105 . 5.2.2.15 ,Belanja Perjalanan Dinas ,11520000.00,7445000.00,-4075000.00,-35.37
1.20 . 1.20.03 . 17.105 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,8000000.00,1975000.00,-6025000.00,-75.31
1.20 . 1.20.03 . 17.105 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,3520000.00,5470000.00,1950000.00,55.40
1.20 . 1.20.03 . 17.106 ,Monev dan Perumusan Kebijakan Pengelolaan Aset,7450000.00,15176975.00,7726975.00,103.72,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kabupaten Kulon Progo
1.20 . 1.20.03 . 17.106 . 5.2.1 ,Belanja Pegawai ,3616000.00,3616000.00,0.00,0.00
1.20 . 1.20.03 . 17.106 . 5.2.1.01 ,Honorarium PNS ,2720000.00,2720000.00,0.00,0.00
1.20 . 1.20.03 . 17.106 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,2720000.00,2720000.00,0.00,0.00
1.20 . 1.20.03 . 17.106 . 5.2.1.03 ,Uang Lembur ,896000.00,896000.00,0.00,0.00
1.20 . 1.20.03 . 17.106 . 5.2.1.03.01 ,Uang Lembur PNS ,896000.00,896000.00,0.00,0.00
1.20 . 1.20.03 . 17.106 . 5.2.2 ,Belanja Barang dan Jasa ,3834000.00,11560975.00,7726975.00,201.54
1.20 . 1.20.03 . 17.106 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,836950.00,1196950.00,360000.00,43.01
1.20 . 1.20.03 . 17.106 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,836950.00,1196950.00,360000.00,43.01
1.20 . 1.20.03 . 17.106 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,729050.00,1366025.00,636975.00,87.37
1.20 . 1.20.03 . 17.106 . 5.2.2.06.02 ,Belanja Penggandaan ,729050.00,1366025.00,636975.00,87.37
1.20 . 1.20.03 . 17.106 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,2268000.00,3648000.00,1380000.00,60.85
1.20 . 1.20.03 . 17.106 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,1008000.00,1008000.00,0.00,0.00
1.20 . 1.20.03 . 17.106 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1260000.00,2640000.00,1380000.00,109.52
1.20 . 1.20.03 . 17.106 . 5.2.2.15 ,Belanja Perjalanan Dinas ,0.00,5350000.00,5350000.00,0.00
1.20 . 1.20.03 . 17.106 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,0.00,5350000.00,5350000.00,0.00
1.20 . 1.20.03 . 17.107 ,Pembinaan Pengelolaan Barang Daerah ,35000000.00,35000000.00,0.00,0.00,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kabupaten Kulon Progo
1.20 . 1.20.03 . 17.107 . 5.2.1 ,Belanja Pegawai ,19776000.00,19776000.00,0.00,0.00
1.20 . 1.20.03 . 17.107 . 5.2.1.01 ,Honorarium PNS ,18240000.00,18240000.00,0.00,0.00
1.20 . 1.20.03 . 17.107 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,18240000.00,18240000.00,0.00,0.00
1.20 . 1.20.03 . 17.107 . 5.2.1.03 ,Uang Lembur ,1536000.00,1536000.00,0.00,0.00
1.20 . 1.20.03 . 17.107 . 5.2.1.03.01 ,Uang Lembur PNS ,1536000.00,1536000.00,0.00,0.00
1.20 . 1.20.03 . 17.107 . 5.2.2 ,Belanja Barang dan Jasa ,15224000.00,15224000.00,0.00,0.00
1.20 . 1.20.03 . 17.107 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1152850.00,1152850.00,0.00,0.00
1.20 . 1.20.03 . 17.107 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1152850.00,1152850.00,0.00,0.00
1.20 . 1.20.03 . 17.107 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,2723150.00,2723150.00,0.00,0.00
1.20 . 1.20.03 . 17.107 . 5.2.2.06.02 ,Belanja Penggandaan ,2723150.00,2723150.00,0.00,0.00
1.20 . 1.20.03 . 17.107 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,6348000.00,6348000.00,0.00,0.00
1.20 . 1.20.03 . 17.107 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,1728000.00,1728000.00,0.00,0.00
1.20 . 1.20.03 . 17.107 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,4620000.00,4620000.00,0.00,0.00
1.20 . 1.20.03 . 17.107 . 5.2.2.15 ,Belanja Perjalanan Dinas ,5000000.00,5000000.00,0.00,0.00
1.20 . 1.20.03 . 17.107 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,5000000.00,5000000.00,0.00,0.00
1.20 . 1.20.03 . 20 ,Program Peningkatan Sistem Pengawasan Internal dan Pengendalian Pelaksanaan Kebijakan KDH,871834453.00,888403653.00,16569200.00,1.90
1.20 . 1.20.03 . 20.06 ,Tindak Lanjut Hasil Temuan Pengawasan ,4559400.00,4559400.00,0.00,0.00,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kabupaten Kulon Progo
1.20 . 1.20.03 . 20.06 . 5.2.1 ,Belanja Pegawai ,320000.00,320000.00,0.00,0.00
1.20 . 1.20.03 . 20.06 . 5.2.1.03 ,Uang Lembur ,320000.00,320000.00,0.00,0.00
1.20 . 1.20.03 . 20.06 . 5.2.1.03.01 ,Uang Lembur PNS ,320000.00,320000.00,0.00,0.00
1.20 . 1.20.03 . 20.06 . 5.2.2 ,Belanja Barang dan Jasa ,4239400.00,4239400.00,0.00,0.00
1.20 . 1.20.03 . 20.06 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,136600.00,136600.00,0.00,0.00
1.20 . 1.20.03 . 20.06 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,136600.00,136600.00,0.00,0.00
1.20 . 1.20.03 . 20.06 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,286800.00,286800.00,0.00,0.00
1.20 . 1.20.03 . 20.06 . 5.2.2.06.02 ,Belanja Penggandaan ,286800.00,286800.00,0.00,0.00
1.20 . 1.20.03 . 20.06 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,3816000.00,3816000.00,0.00,0.00
1.20 . 1.20.03 . 20.06 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,360000.00,360000.00,0.00,0.00
1.20 . 1.20.03 . 20.06 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,3456000.00,3456000.00,0.00,0.00
1.20 . 1.20.03 . 20.28 ,Koordinasi dan Perumusan Kebijakan Perencanaan Pembangunan penelitian Pengembangan dan Statistik,8448650.00,8448650.00,0.00,0.00,Sumber Dana : 
,,,,,,Lokasi Kegiatan : Kabupaten Kulon Progo
1.20 . 1.20.03 . 20.28 . 5.2.1 ,Belanja Pegawai ,4605000.00,4605000.00,0.00,0.00
1.20 . 1.20.03 . 20.28 . 5.2.1.01 ,Honorarium PNS ,4605000.00,4605000.00,0.00,0.00
1.20 . 1.20.03 . 20.28 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,4605000.00,4605000.00,0.00,0.00
1.20 . 1.20.03 . 20.28 . 5.2.2 ,Belanja Barang dan Jasa ,3843650.00,3843650.00,0.00,0.00
1.20 . 1.20.03 . 20.28 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,848500.00,848500.00,0.00,0.00
1.20 . 1.20.03 . 20.28 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,848500.00,848500.00,0.00,0.00
1.20 . 1.20.03 . 20.28 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,855150.00,855150.00,0.00,0.00
1.20 . 1.20.03 . 20.28 . 5.2.2.06.02 ,Belanja Penggandaan ,855150.00,855150.00,0.00,0.00
1.20 . 1.20.03 . 20.28 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,720000.00,720000.00,0.00,0.00
1.20 . 1.20.03 . 20.28 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,720000.00,720000.00,0.00,0.00
