Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.20 . 1.20.03 . 02 . 12 . 5 . 2 . 3 . 80 . 01,Belanja Modal Jalan^ Irigasi dan Jaringan - Pengadaan Jaringan Telepon Di atas Tanah,48500000,"APBD   
BM Instalasi Listrik & TeleponPasang ATS di Gedung Bappeda1 ls x 48.500.000,00 = 48.500.000,00"
1.20 . 1.20.03 . 02 . 22,Pemeliharaan rutin/berkala gedung kantor,378875000,"Sumber Dana : APBD, Dana Alokasi Khusus (D A K)
Lokasi Kegiatan : Bantul
Keluaran :  Pemeliharaan Gedung Kantor Pemda Bantul
Target     :  80"
1.20 . 1.20.03 . 02 . 22 . 5 . 2 . 1,Belanja Pegawai,875000,
1.20 . 1.20.03 . 02 . 22 . 5 . 2 . 1 . 01,Honorarium PNS,875000,
1.20 . 1.20.03 . 02 . 22 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,875000,"APBD   
Honor Pelaksana kegiatanPPK1 op x 350.000,00 = 350.000,00
Pejabat Pengadaan1 op x 300.000,00 = 300.000,00
Pejabat penerima & Pemeriksa Barang1 op x 225.000,00 = 225.000,00"
1.20 . 1.20.03 . 02 . 22 . 5 . 2 . 2,Belanja Barang dan Jasa,378000000,
1.20 . 1.20.03 . 02 . 22 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,2500000,
1.20 . 1.20.03 . 02 . 22 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,2500000,"APBD  
 Belanja ATK1 ls x 2.500.000,00 = 2.500.000,00"
1.20 . 1.20.03 . 02 . 22 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,42750000,
1.20 . 1.20.03 . 02 . 22 . 5 . 2 . 2 . 03 . 09,Belanja Jasa Transaksi Keuangan,42750000,"Dana Alokasi Khusus (D A K)   
Belanja Transaksi keuangan
B Pembayaran Pajak Bumi dan Bangunan1 ls x 42.750.000,00 = 42.750.000,00"
1.20 . 1.20.03 . 02 . 22 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,2750000,
1.20 . 1.20.03 . 02 . 22 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,2750000,"APBD  
 Belanja Penggandaan1 ls x 2.750.000,00 = 2.750.000,00"
1.20 . 1.20.03 . 02 . 22 . 5 . 2 . 2 . 20,Belanja Pemeliharaan,330000000,
1.20 . 1.20.03 . 02 . 22 . 5 . 2 . 2 . 20 . 05,Belanja Pemeliharan Gedung dan Bangunan,330000000,"APBD   
Belanja Pemeliharaan Bangunan dan gedung
Belanja Pemeliharaan Bangunan Gedung tempat kerja, Pemeliharaan gedung Kantor Perwakilan di jakarta1 ls x 330.000.000,00 = 330.000.000,00"
1.20 . 1.20.03 . 02 . 24,Pemeliharaan rutin/berkala kendaraan dinas/operasional,450000000,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran :  Tersedianya Biaya Pemeliharaan, Pembelian Suku Cadang dan BBM Bagi Kendaraan Dinas/Operasional
Target     :  90"
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 1,Belanja Pegawai,11256000,
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 1 . 03,Uang Lembur,11256000,
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,11256000,"APBD  
 Belanja lembur
Golongan III 7 hri x 2 org x12 bln168 ob x 15.000,00 = 2.520.000,00
Gol II 7 hrx9 orgx12 bln756 ob x 10.000,00 = 7.560.000,00
Gol I, 7 hrix 2 orgx12 bln168 ob x 7.000,00 = 1.176.000,00"
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2,Belanja Barang dan Jasa,438744000,
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05,Belanja Perawatan Kendaraan Bermotor,438744000,
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 01,Belanja Jasa Service,75000000,"APBD   
Belanja Servis & rehab Kendaraan dinas
Belanja Jasa Servis & rehab kendaraan dinas1 bjj x 75.000.000,00 = 75.000.000,00"
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 02,Belanja Penggantian Suku Cadang,85000000,"APBD   
Belanja Penggantian suku cadang
Belanja Penggantian suku cadang, onderdil,ACCU, Ban dll1 ls x 75.000.000,00 = 75.000.000,00
Aksesoris1 ls x 10.000.000,00 = 10.000.000,00"
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 03,Belanja Bahan Bakar Minyak/Gas Dan Pelumas,278744000,"APBD  
 Belanja Bahan Bakar Minyak/Gas dan Pelumas
Belanja Bahan Bakar Minyak/ Gas dan pelumas1 ls x 278.744.000,00 = 278.744.000,00"
1.20 . 1.20.03 . 02 . 30,Pemeliharaan rutin/berkala peralatan dan perlengkapan kantor,192076800,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran :  Pemeliharaan Peralatan & perlengkapan Kantor
Target     :  80"
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 1,Belanja Pegawai,17075000,
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 1 . 01,Honorarium PNS,17075000,
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,17075000,"APBD  
 Honor Panitia Pelaksana kegiatanPejabat Penerima & pemeriksa Barang1 op x 225.000,00 = 225.000,00
Tim Monitoring Lapangan ( Santel )1 ls x 16.200.000,00 = 16.200.000,00PPK1 ls x 350.000,00 = 350.000,00
Honor Pejabat Pengadaan1 ls x 300.000,00 = 300.000,00"
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 2,Belanja Barang dan Jasa,175001800,
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 2 . 20,Belanja Pemeliharaan,175001800,
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 2 . 20 . 04,Belanja Pemeliharan Peralatan dan Mesin,175001800,"APBD
   Belanja pemeliharaan Alat Kantor
""Pemeliharaan sarana komunikasiemeliharaan PABX""1 ls x 7.000.000,00 = 7.000.000,00
Pemeliharaan kursi meja1 ls x 25.000.000,00 = 25.000.000,00
Isi Ulang APAR1 ls x 8.500.000,00 = 8.500.000,00
Perawatan Alat musik/gamelan1 ls x 10.000.000,00 = 10.000.000,00
Pemeliharaan Multimedia/perlengkapan listrik1 ls x 5.000.000,00 = 5.000.000,00
Perawatan Insta Pompa Hydrant1 ls x 7.250.000,00 = 7.250.000,00
Pemeliharaan genset3 unit x 7.000.000,00 = 21.000.000,00
Perawatan AC1 ls x 37.500.000,00 = 37.500.000,00
Perawatan mesin ketik1 ls x 1.101.800,00 = 1.101.800,00
""Pemeliharaan Peralatan multimedia di Gedung Indukemeliharan Pompa air""1 bjj x 10.000.000,00 = 10.000.000,00
Perawatan tata suara1 unit x 15.000.000,00 = 15.000.000,00
Pemeliharaan Tower1 ls x 10.000.000,00 = 10.000.000,00
Perbaiakan radio komunikasi, radio VHF Kecamatan, santel rumah dinas, reperter dan HT1 ls x 6.000.000,00 = 6.000.000,00
Pemeliharaan faximile1 ls x 7.000.000,00 = 7.000.000,00
Pemeliharaan komputer1 ls x 4.650.000,00 = 4.650.000,00"
1.20 . 1.20.03 . 02 . 34,Pengadaan peralatan dan perlengkapan kantor,482375000,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran :  Peralatan dan Perlengkapan Kantor
Target     :  80"
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 1,Belanja Pegawai,875000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 1 . 01,Honorarium PNS,875000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,875000,"APBD  
 Honor Pejabat Pengadaan1 ls x 875.000,00 = 875.000,00"
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 2,Belanja Barang dan Jasa,65200000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,45200000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 2 . 01 . 09,Belanja pembelian bendera^papan nama,45200000,"APBD  
 Belanja Bendera Merah Putih, papan nama dll
Belanja bendera merah putih, papan nama, rumbai rumbai, tali bendera1 ls x 15.200.000,00 = 15.200.000,00
Belanja Karangan Bunga1 ls x 30.000.000,00 = 30.000.000,00"
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 2 . 02,Belanja Bahan/Material,20000000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 2 . 02 . 02,Belanja Bahan/Bibit Tanaman,20000000,"APBD  
 Belanja bahan/bibit tanaman1 ls x 20.000.000,00 = 20.000.000,00"
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3,Belanja Modal,416300000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 16,Belanja Modal Peralatan dan Mesin - Pengadaan Alat-alat Bantu,18500000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 16 . 05,Belanja Modal Peralatan dan Mesin - Pengadaan Pompa,18500000,"APBD
   BM. Pompa air
BM. Pompa Torishima1 ls x 15.000.000,00 = 15.000.000,002 unit x 750.000,00 = 1.500.000,001 unit x 2.000.000,00 = 2.000.000,00"
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 27,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor,69300000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 27 . 05,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor,69300000,"APBD  
 BM. Pengadaan pemotong rumput1 ls x 8.300.000,00 = 8.300.000,00
BM. Kursi Lipat1 ls x 50.000.000,00 = 50.000.000,00
BM. SumurBM. Sumur Buis1 ls x 1.500.000,00 = 1.500.000,00
BM. Sumur Pantek1 ls x 2.000.000,00 = 2.000.000,00
BM. Rangka Tenda1 ls x 7.500.000,00 = 7.500.000,00"
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 28,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga,49500000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 28 . 06,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga  (Home Use),49500000,"APBD  
 BM. Tangga Alumunium1 ls x 3.000.000,00 = 3.000.000,00
BM. Pengadaan Penghias ruangan rumah tangga
BM. Sarung Kursi100 buah x 35.000,00 = 3.500.000,00
BM. Gordyn1 set x 40.000.000,00 = 40.000.000,00
BM. Taplak Round table2 buah x 1.500.000,00 = 3.000.000,00"
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 29,Belanja Modal Peralatan dan Mesin - Pengadaan  Komputer,10000000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 29 . 03,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Komputer Mainframe,10000000,"APBD  
 BM. Desktop PC All In OneDesktop PC All In One1 ls x 10.000.000,00 = 10.000.000,00"
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 32,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Komunikasi,224000000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 32 . 01,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Komunikasi Telephone,204000000,"APBD 
  BM. HT2 unit x 6.000.000,00 = 12.000.000,00
BM. Handset telepon10 unit x 200.000,00 = 2.000.000,00
BM. PABX1 ls x 190.000.000,00 = 190.000.000,00"
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 32 . 06,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Komunikasi Sosial,20000000,"APBD  
 BM. Sound system1 ls x 20.000.000,00 = 20.000.000,00"
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 80,Belanja Modal Jalan^ Irigasi dan Jaringan - Pengadaan Jaringan Telepon,35000000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 80 . 01,Belanja Modal Jalan^ Irigasi dan Jaringan - Pengadaan Jaringan Telepon Di atas Tanah,35000000,"APBD 
  BM. Instalasi telepon
BM. Intalasi telepon1 ls x 35.000.000,00 = 35.000.000,00"
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 85,Belanja Modal Aset Tetap Lainnya - Pengadaan Barang Bercorak Kebudayaan,10000000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 85 . 03,Belanja Modal Aset Tetap Lainnya - Pengadaan Barang Bercorak Kebudayaan Alat Kesenian,10000000,"APBD 
  BM. Tutup gamelan1 ls x 10.000.000,00 = 10.000.000,00"
1.20 . 1.20.03 . 03,Program peningkatan disiplin aparatur,15500000,
1.20 . 1.20.03 . 03 . 03,Pengadaan pakaian kerja lapangan,8000000,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran :  Terpenuhinya Pakaian Kerja Petugas Santel
Target     :  100"
1.20 . 1.20.03 . 03 . 03 . 5 . 2 . 2,Belanja Barang dan Jasa,8000000,
1.20 . 1.20.03 . 03 . 03 . 5 . 2 . 2 . 13,Belanja Pakaian Kerja,8000000,
1.20 . 1.20.03 . 03 . 03 . 5 . 2 . 2 . 13 . 01,Belanja Pakaian Kerja Lapangan,8000000,"APBD   
Belanja Pakaian Kerja Lapangan
Belanja Pakaian Kerja Lapangan untuk petugas santel8 paket x 1.000.000,00 = 8.000.000,00"
1.20 . 1.20.03 . 03 . 05,Pengadaan pakaian khusus hari-hari tertentu,7500000,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran :  terpenuhinya Pakaian Kerja Petugas Seksi Konsumsi Acara Besar kedinasan
Target     :  100"
1.20 . 1.20.03 . 03 . 05 . 5 . 2 . 2,Belanja Barang dan Jasa,7500000,
1.20 . 1.20.03 . 03 . 05 . 5 . 2 . 2 . 14,Belanja Pakaian khusus dan hari-hari tertentu,7500000,
1.20 . 1.20.03 . 03 . 05 . 5 . 2 . 2 . 14 . 03,Belanja Pakaian Batik Tradisional,7500000,"APBD 
  Belanja Pakaian Batik Tradisional
Belanja Pakaian Batik untuk seksi konsumsi Bagian Umum30 paket x 250.000,00 = 7.500.000,00"
1.20 . 1.20.03 . 05,Program Peningkatan Kapasitas Sumber Daya Aparatur,136800000,
1.20 . 1.20.03 . 05 . 05,Pendidikan dan pelatihan teknis,136800000,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran :  Meningkatnya kemampuan dan pengetahuan SDM
Target     :  100"
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 1,Belanja Pegawai,3750000,
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 1 . 01,Honorarium PNS,3750000,
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,3750000,"APBD 
  ""Honor Panitia pelaksana kegiatan 
Honor Panitia penyelenggara ( kegiatan pelatihan teknis tugas dan fungsi PNSD Pengelolaan keu dan aset
""Ketua1 op x 350.000,00 = 350.000,00
Sekretaris1 op x 325.000,00 = 325.000,00
Anggota3 op x 300.000,00 = 900.000,00
Honor Panitia Penyelenggara kegiatan pelatihan teknis tugas dan fungsi PNSD Peningkatan Pelayanan Umum
Ketua1 op x 350.000,00 = 350.000,00
Sekretaris1 op x 325.000,00 = 325.000,00
Anggota5 op x 300.000,00 = 1.500.000,00"
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2,Belanja Barang dan Jasa,133050000,
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1400000,
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,900000,"APBD 
  Belanja ATK ( Pelatihan Pengelolaan keuangan & aset )
Belanja ATK untuk pelatihan pengelolaan keuangan & aset1 ls x 900.000,00 = 900.000,00"
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 01 . 11,Belanja Bahan medis (obat-obatan) habis pakai,500000,"APBD  
 P3K ( Kegiatan Pelatihan teknis tugas & fungsi peningkatan SDM Pelayanan UmumP3K untuk pelatihan teknis tugas & fungsi peningkatan SDM pelayanan Umum1 paket x 500.000,00 = 500.000,00"
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,500000,
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 03 . 13,Belanja Dokumentasi,0,"APBD  
 Belanja Dokumentasi Kegiatan Pelatihan Peningkatan SDM Pelayanan Umum
B. Dokumentasi keg pelatihan peningkatan SDM Pelayanan umum1 paket x 0,00 = 0,00"
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 03 . 14,Belanja Dekorasi,500000,"APBD
   Belanja Dekorasi kegiatan pelatihan peningkatan SDM pelayanan umumDekorasi1 ls x 500.000,00 = 500.000,00"
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,2350000,
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,2350000,"APBD  
 Belanja penyusunan laporan dan materi penggandaan
B. penggandaan materi dan penyusunan laporan kegiatan pelatihan  teknis tugas dan fungsi PNSD Pengelola Keuangan dan aset1 ls x 2.000.000,00 = 2.000.000,00
Penyusunan laporan /penggandaan kegiatan pelatihan peningkatan SDM pelayanan umum1 ls x 350.000,00 = 350.000,00"
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,12500000,
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 10 . 07,Belanja Sewa Sound System,2000000,"APBD
   Belanja Sewa Sound sistem
Belanja sound sistem1 ls x 2.000.000,00 = 2.000.000,00"
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 10 . 13,Belanja sewa peralatan dan perlengkapan kegiatan,10500000,"APBD   
Belanja Sewa Alat Tempat
Belanja Sewa alat dan tempat15 paket x 700.000,00 = 10.500.000,00"
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,9900000,
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,9900000,"APBD   
Makan & Minum ( kegiatan Pelatihan Teknis Tugas & Fungsi PNSD Pengelola keuangan dan asetSnack 30 org x 10.00030 dos x 10.000,00 = 300.000,00
Makan 30 org30 dos x 20.000,00 = 600.000,00
Makan & minum Kegiatan Pelatihan peningkatan SDM Pelayanan Umumsnack 2 x 100 org x 10.000200 dus x 10.000,00 = 2.000.000,00
Makan 2 x 100 org x 35.000200 porsi x 35.000,00 = 7.000.000,00"
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 14,Belanja Pakaian khusus dan hari-hari tertentu,15000000,
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 14 . 04,Belanja Pakaian Olahraga,15000000,"APBD 
  Belanja Pekaian Olah raga ( kegiatan pelatihan teknis peningkatan SDM Pelayanan UmumBelanja pakaian olah raga ( kegiatan pelatihan teknis peningkatan SDM  pelayanan umum100 stel x 150.000,00 = 15.000.000,00"
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 17,Belanja kursus^ pelatihan^ sosialisasi dan bimbingan teknis PNS,75000000,
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 17 . 01,Belanja Kursus-Kursus Singkat/Pelatihan,75000000,"APBD 
  Kegiatan Pelatihan excelent service
Kegiatan Pelatihan Service excelent untuk PNSD Bagian Umum1 ls x 75.000.000,00 = 75.000.000,00"
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 35,Jasa Narasumber^ Tenaga Ahli^ Yuri^ Entry Data^ Petugas Fogging dan Petugas Lapangan,16400000,
1.20 . 1.20.03 . 05 . 05 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,16400000,"APBD  
 Honor  Narasumber kegiatan Pelatihan Teknis Pengelolaan keuangan dan aset
Honor Narasumber ( 3 org x 2 jpl )6 jpl x 500.000,00 = 3.000.000,00
Honor Narasumber Kegiatan Pelatihan Teknis Tugas & Fungsi PNSD Peningkatan Pelayanan Umum
Honor pendamping petugas kesehatan3 op x 300.000,00 = 900.000,00
Honor Narasumber ( 2 org x 4 jpl)8 jpl x 500.000,00 = 4.000.000,00
Honor Fasilitator10 paket x 750.000,00 = 7.500.000,00
Honor Narasumber pembuka & pengarah umum2 jpl x 500.000,00 = 1.000.000,00"
1.20 . 1.20.03 . 06,Program peningkatan pengembangan sistem pelaporan capaian kinerja dan keuangan,73080000,
1.20 . 1.20.03 . 06 . 08,Penyusunan laporan keuangan^ barang^ kepegawaian dan ketatausahaan,73080000,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran :  Tersedianya Biaya lembur & Makan Minum lembur Pegawai
Target     :  100"
1.20 . 1.20.03 . 06 . 08 . 5 . 2 . 1,Belanja Pegawai,56580000,
1.20 . 1.20.03 . 06 . 08 . 5 . 2 . 1 . 01,Honorarium PNS,33180000,
1.20 . 1.20.03 . 06 . 08 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,33180000,"APBD  
 Honorarium Tim pelaksana kegiatan
Anggota (Gol. III)24 ob x 135.000,00 = 3.240.000,00
Anggota (Gol. II)36 ob x 125.000,00 = 4.500.000,00
Anggota ( 9 orang )108 ob x 140.000,00 = 15.120.000,00
""Honor Tim Inventarisasi dan verifikasi aset
 Ketua""12 ob x 160.000,00 = 1.920.000,00
Sekretaris12 ob x 140.000,00 = 1.680.000,00
""Honor Tim verifikasi SPJembina""12 1 x 230.000,00 = 2.760.000,00
Ketua12 ob x 170.000,00 = 2.040.000,00
Sekretaris12 ob x 160.000,00 = 1.920.000,00"
1.20 . 1.20.03 . 06 . 08 . 5 . 2 . 1 . 03,Uang Lembur,23400000,
1.20 . 1.20.03 . 06 . 08 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,23400000,"APBD 
  Uang Lembur PNS
Golongan III 8 org x 15.000 x 13  x 12 bl1,248 ob x 15.000,00 = 18.720.000,00
Golongan II 3 org x 10.000 x 12 x 13 hri468 ob x 10.000,00 = 4.680.000,00"
1.20 . 1.20.03 . 06 . 08 . 5 . 2 . 2,Belanja Barang dan Jasa,16500000,
1.20 . 1.20.03 . 06 . 08 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,500000,
1.20 . 1.20.03 . 06 . 08 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,500000,"APBD 
  B ATK1 ls x 500.000,00 = 500.000,00"
1.20 . 1.20.03 . 06 . 08 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,2000000,
1.20 . 1.20.03 . 06 . 08 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,2000000,"APBD 
  B. Foto Copy
Belanja Foto copy1 ls x 2.000.000,00 = 2.000.000,00"
1.20 . 1.20.03 . 06 . 08 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,13200000,
1.20 . 1.20.03 . 06 . 08 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,13200000,"APBD   
Belanja Makan Minum Lembur
Belanja Makanan & minuman lembur660 porsi x 20.000,00 = 13.200.000,00"
1.20 . 1.20.03 . 06 . 08 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,800000,
1.20 . 1.20.03 . 06 . 08 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,800000,"APBD   
Rakor1 ls x 800.000,00 = 800.000,00"
1.25 . 1.20.03 . 15,Program Pengembangan Komunikasi^ Informasi dan Media Massa,25000000,
1.25 . 1.20.03 . 15 . 05,Pengkajian dan pengembangan sistem informasi,25000000,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran :  Tersedianya jaringan aplikasi  Informasi Sarana & Prasarana Kantor
Target     :  100"
1.25 . 1.20.03 . 15 . 05 . 5 . 2 . 3,Belanja Modal,25000000,
1.25 . 1.20.03 . 15 . 05 . 5 . 2 . 3 . 29,Belanja Modal Peralatan dan Mesin - Pengadaan  Komputer,25000000,
1.25 . 1.20.03 . 15 . 05 . 5 . 2 . 3 . 29 . 06,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Jaringan,25000000,"APBD   
Pengadaan Aplikasi Informasi Peminjaman sarana gedung kantor1 ls x 25.000.000,00 = 25.000.000,00"
1.24 . 1.20.03 . 15,Program perbaikan sistem administrasi kearsipan,27000000,
1.24 . 1.20.03 . 15 . 07,Pemeliharaan peralatan jaringan informasi kearsipan,27000000,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran :  Pemeliharaan Aplikasi Persuratan Elektronik/ Kearsipan
Target     :  100"
1.24 . 1.20.03 . 15 . 07 . 5 . 2 . 1,Belanja Pegawai,875000,
1.24 . 1.20.03 . 15 . 07 . 5 . 2 . 1 . 01,Honorarium PNS,875000,
1.24 . 1.20.03 . 15 . 07 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,875000,"APBD
   Honor Pelaksana KegiatanHonor PPK1 op x 350.000,00 = 350.000,00
Pejabat pengadaan1 op x 300.000,00 = 300.000,00
Pejabat Penerima & Pemeriksa barang1 op x 225.000,00 = 225.000,00"
1.24 . 1.20.03 . 15 . 07 . 5 . 2 . 2,Belanja Barang dan Jasa,15625000,
1.24 . 1.20.03 . 15 . 07 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,0,
1.24 . 1.20.03 . 15 . 07 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,0,"APBD   
Belanja ATKB. ATK1 ls x 0,00 = 0,00"
1.24 . 1.20.03 . 15 . 07 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,0,
1.24 . 1.20.03 . 15 . 07 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,0,"APBD
   B. penggandaanPenggandaan1 ls x 0,00 = 0,00"
1.24 . 1.20.03 . 15 . 07 . 5 . 2 . 2 . 20,Belanja Pemeliharaan,15625000,
1.24 . 1.20.03 . 15 . 07 . 5 . 2 . 2 . 20 . 07,Belanja Pemeliharaan Jaringan dan Instalasi,15625000,"APBD  
 B Pemeliharaan Jaringan aplikasi persuratan elektronik
B. pemeliharaan jaringan aplikasi Persuratan Elektronik1 ls x 15.625.000,00 = 15.625.000,00"
1.24 . 1.20.03 . 15 . 07 . 5 . 2 . 3,Belanja Modal,10500000,
1.24 . 1.20.03 . 15 . 07 . 5 . 2 . 3 . 29,Belanja Modal Peralatan dan Mesin - Pengadaan  Komputer,10500000,
1.24 . 1.20.03 . 15 . 07 . 5 . 2 . 3 . 29 . 06,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Jaringan,10500000,"APBD 
  BM. Peralatan/kelengkapan server
BM. Kelengkapan server persuratan elektronik1 ls x 10.500.000,00 = 10.500.000,00"
1.20 . 1.20.03 . 16,Program peningkatan pelayanan kedinasan kepala daerah/wakil kepala daerah,89320000,
1.20 . 1.20.03 . 16 . 07,Fasilitasi ketugasan kepala daerah / wakil kepala daerah,89320000,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran :  Honor PTT, Narasumber, Pengamanan Rumah dinas Bupati
Target     :  100"
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 1,Belanja Pegawai,7948000,
