Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 35 . 05 ,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi ,1770000," APBD  
  Jasa Peserta Kegiatan BUKP dan BUMD
  Jasa Peserta Kegiatan BUKP 34 org x 30.000,00 = 1.020.000,00
Jasa Peserta Kegiatan BUMD 25 org x 30.000,00 = 750.000,00"
1.06 . 1.20.03 . 16 ,   Program Kerjasama Pembangunan     ,38725000,    
1.06 . 1.20.03 . 16 . 03 ,    Pengembangan kerjasama dengan dunia usaha/lembaga    ,38725000,"  Sumber Dana : APBD
  Lokasi Kegiatan : Kabupaten Bantul
  Keluaran : Terlaksananya Pengembangan Kerjasama dengan Dunia Usaha/Lembaga
  Target : 24 Perikatan Kerja Sama  "
1.06 . 1.20.03 . 16 . 03 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,38725000,    
1.06 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,1000000,    
1.06 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,1000000," APBD 
   Belanja Alat Tulis Kantor  1 ls x 1.000.000,00 = 1.000.000,00"
1.06 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,3375000,    
1.06 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,1000000," APBD 
   Belanja cetak  
Belanja cetak Dokumen 1 ls x 1.000.000,00 = 1.000.000,00"
1.06 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,2375000," APBD  
  Belanja Penggandaan
  Belanja Fotocopy 19,000 lbr x 125,00 = 2.375.000,00"
1.06 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,10800000,    
1.06 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,10800000," APBD  
  Belanja makan dan minum rapat  
Belanja makan rapat 540 org x 20.000,00 = 10.800.000,00"
1.06 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,23550000,    
1.06 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,3750000," APBD  
  Belanja Perjalanan Dinas Dalam Daerah  Gol.IV,III 50 ok x 75.000,00 = 3.750.000,00"
1.06 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,19800000," APBD  
  Belanja Perjalanan Dinas Luar Daerah 
 Gol.IV,III 6 ok x 800.000,00 = 4.800.000,00
Tiket Pesawat 6 pp x 2.500.000,00 = 15.000.000,00"
1.05 . 1.20.03 . 16 ,   Program Pemanfaatan Ruang     ,36610000,    
1.05 . 1.20.03 . 16 . 04 ,    Peningkatan peran serta masyarakat dalam pemanfaatan ruang    ,36610000,"  Sumber Dana : APBD 
 Lokasi Kegiatan : Bantul  
Keluaran : Terlaksananya Jaring Aspirasi dan Peran serta Serta Masyarakat dalama pemanfaatan ruang  
Target : 1 kali  "
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,36610000,    
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,302500,    
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,302500," APBD   
 Belanja Alat Tulis Kantor  1 ls x 302.500,00 = 302.500,00"
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,1462500,    
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,1200000," APBD  
  Belanja cetak  
Belanaj cetak buku 30 buku x 40.000,00 = 1.200.000,00"
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,262500," APBD    
Belanja Penggandaan 
 Belanaj Fotocopy 2,100 lbr x 125,00 = 262.500,00"
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 . 07 ,      Belanja Sewa Rumah/Gedung/Gudang/Parkir  ,400000,    
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 . 07 . 02 ,Belanja Sewa Gedung/Kantor/Tempat ,400000," APBD 
   Belanja sewa gedung 
 Belanja sewa 1 hr x 400.000,00 = 400.000,00"
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,4225000,    
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1375000," APBD    
Belanaj makanan dan minuman rapat  belanja snack rapat 55 orang x 7.500,00 = 412.500,00
belanja makan rapat 55 org x 17.500,00 = 962.500,00"
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,2850000," APBD
    Belanja makan minum pelaksanaan kegiatan 
 Belanja makan minum pelaksanaan 100 ok x 28.500,00 = 2.850.000,00"
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,27220000,    
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,27220000," APBD   
 Belanja perjalanan dinas luar daerah  1 ls x 27.220.000,00 = 27.220.000,00"
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 . 35 ,"      Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan  ",3000000,    
1.05 . 1.20.03 . 16 . 04 . 5 . 2 . 2 . 35 . 05 ,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi ,3000000," APBD    
Belanja jasa peserta  100 org x 30.000,00 = 3.000.000,00"
1.15 . 1.20.03 . 16 ,   Program Pengembangan Kewirausahaan dan Keunggulan Kompetitif Usaha Kecil Menengah     ,35150000,    
1.15 . 1.20.03 . 16 . 03 ,    peningkatan kemitraan usaha bagi Usaha Mikro Kecil Menengah    ,35150000,"  Sumber Dana : APBD 
 Lokasi Kegiatan : Kabupaten Bantul  
Keluaran : Terlaksananya Workshop Peningkatan Kemitraan bagi UMKM  
Target : 40 orang  "
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,35150000,    
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,453000,    
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,453000," APBD 
   Belanja Alat Tulis Kantor 
 Belanja Alat Tulis 1 ls x 453.000,00 = 453.000,00"
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 02 ,      Belanja Bahan/Material  ,1600000,    
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 02 . 12 ,Belanja alat-alat/perlengkapan ,1600000," APBD    
Belanja Alat- Alat Perelengkapan  
Belanja Alat Perelngkapan 40 buah x 40.000,00 = 1.600.000,00"
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 03 ,      Belanja Jasa Kantor  ,600000,    
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,600000," APBD    
Belanja Jasa Publikasi
  Belanja Talk show 1 kali x 600.000,00 = 600.000,00"
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,525000,    
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,525000," APBD    
Belanja Penggandaan 
 Belanja Fotocopy 4,200 lbr x 125,00 = 525.000,00"
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,4322000,    
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,400000," APBD    
Belanja Makanan dan Minuman Rapat
  Belanja makan rapat 20 ok x 20.000,00 = 400.000,00"
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,3922000," APBD    Belanja Makanan dan Minuman Rapat  
Belanja makan minum pelaksanaan kegiatan 106 ok x 37.000,00 = 3.922.000,00"
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,20400000,    
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,20400000," APBD    
Belanja Perjalanan Dinas Luar Daerah  Perjalanan Dinas Luar Daerah 1 ls x 20.400.000,00 = 20.400.000,00"
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 35 ,"      Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan  ",7250000,    
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,4850000," APBD    
Belanja Jasa Nara Sumber 
 Jasa Nara Sumber 16 JPL x 250.000,00 = 4.000.000,00
Belanja Jasa Moderator  Jasa Moderator 16 JPL x 50.000,00 = 800.000,00
Belanja Jasa Nara Sumber Talksow  
Jasa Nara Sumber Talkshow 1 kl x 50.000,00 = 50.000,00"
1.15 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 35 . 05 ,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi ,2400000," APBD  
  Belanja Jasa Peserta  Jasa Peserta 80 org x 30.000,00 = 2.400.000,00"
1.15 . 1.20.03 . 17 ,   Program Pengembangan Sistem Pendukung Usaha Bagi Usaha Mikro Kecil Menengah     ,82080000,    
1.15 . 1.20.03 . 17 . 05 ,    Pemantauan pengelolaan penggunaan dana pemerintah bagi Usaha Mikro Kecil Menengah    ,71830000,"  Sumber Dana : APBD  
Lokasi Kegiatan : Kabupaten Bantul 
 Keluaran : Terlaksananya pemberdayaan dan pemberian pinjaman bergulir bagi KUPK 
 Target : 90 kelompok  "
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,71830000,    
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,708500,    
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,708500," APBD  
  Belanja Alat Tulis Kantor  1 ls x 708.500,00 = 708.500,00"
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 02 ,      Belanja Bahan/Material  ,1500000,    
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 02 . 12 ,Belanja alat-alat/perlengkapan ,1500000," APBD    
Belanja alat alat perlengkapan 
 Belanja alat-alat perlengkapan 50 buah x 30.000,00 = 1.500.000,00"
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 03 ,      Belanja Jasa Kantor  ,600000,    
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,600000," APBD    
Belanja Publikasi  
Belanja Jasa Talkshow 1 kl x 600.000,00 = 600.000,00"
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,675000,    
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,675000," APBD    
Belanja penggandaan  
Belanja fotocopy 5,400 lbr x 125,00 = 675.000,00"
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,3798500,    
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1946000," APBD    
Belanja makan dan minum rapat
  Belanja makan rapat 65 ok x 20.000,00 = 1.300.000,00
Belanja snack rapat 76 ok x 8.500,00 = 646.000,00"
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,1852500," APBD 
   Belanja makan minum pelaksanaan kegiatan  65 ok x 28.500,00 = 1.852.500,00"
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,59468000,    
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,23500000," APBD  
  Belanja perjalanan dinas dalam daerah
  Gol.IV 80 oh x 75.000,00 = 6.000.000,00
Gol.III,II,I 350 oh x 50.000,00 = 17.500.000,00"
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,35968000," APBD  
  Belanja Perjalanan Dinas Luar Daerah 
 Belanja perjalanan dinas luar laerah 1 BJJ x 35.968.000,00 = 35.968.000,00"
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 35 ,"      Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan  ",5080000,    
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,3580000," APBD   
 Jasa Nara Sumber  2 JPL x 500.000,00 = 1.000.000,006 JPL x 250.000,00 = 1.500.000,00
Jasa Moderator 8 JPL x 125.000,00 = 1.000.000,00
Jasa Talkshow 1 oh x 80.000,00 = 80.000,00"
1.15 . 1.20.03 . 17 . 05 . 5 . 2 . 2 . 35 . 05 ,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi ,1500000," APBD  
  Jasa Peserta  50 org x 30.000,00 = 1.500.000,00"
1.15 . 1.20.03 . 17 . 13 ,    Promosi produk kerajinan unggulan di show room lobby Pemda Bantul    ,10250000,"  Sumber Dana : APBD 
 Lokasi Kegiatan : Kabupaten Bantul  
Keluaran : Terlaksananya Promosi Produk Unggulan di Loby Pemda Bantul  
Target : 30 pengrajin  "
1.15 . 1.20.03 . 17 . 13 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,10250000,    
1.15 . 1.20.03 . 17 . 13 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,830000,    
1.15 . 1.20.03 . 17 . 13 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,500000," APBD
    Belanja Alat Tulis Kantor  1 ls x 500.000,00 = 500.000,00"
1.15 . 1.20.03 . 17 . 13 . 5 . 2 . 2 . 01 . 05 ,Belanja Peralatan Kebersihan Dan Bahan Pembersih ,330000," APBD 
   Belanja Alat Alat Kebersihan dan bahan Pembersih  
Belanja alat pembersih dan bahan pembersih 1 ls x 330.000,00 = 330.000,00"
1.15 . 1.20.03 . 17 . 13 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,1845000,    
1.15 . 1.20.03 . 17 . 13 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,1500000," APBD  
  Belanja cetak  Belanja cetak leaflet 500 lbr x 3.000,00 = 1.500.000,00"
1.15 . 1.20.03 . 17 . 13 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,345000," APBD  
  Belanja Penggandaan  
Belanja Fotocopy 2,760 lbr x 125,00 = 345.000,00"
1.15 . 1.20.03 . 17 . 13 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,1275000,    
1.15 . 1.20.03 . 17 . 13 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1275000," APBD  
  Belanja makan dan minum rapat  
Belanja snack rapat 150 orang x 8.500,00 = 1.275.000,00"
1.15 . 1.20.03 . 17 . 13 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,6300000,    
1.15 . 1.20.03 . 17 . 13 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,6300000," APBD  
  Belanja Perjalanan Dinas Dalam Daerah  Gol. IV,III,II 126 kl x 50.000,00 = 6.300.000,00"
1.08 . 1.20.03 . 19 ,   Program Peningkatan Kualitas dan Akses Informasi Sumber Daya Alam dan Lingkungan Hidup     ,73720000,    
1.08 . 1.20.03 . 19 . 10 ,    Penyusunan Database Potensi Sumber Daya Alam (SDA)    ,73720000,"  Sumber Dana : APBD 
 Lokasi Kegiatan : Bantul 
 Keluaran : Tersedianya data potensi SDA Kabupaten Bantul  
Target : 1 dokumen  "
1.08 . 1.20.03 . 19 . 10 . 5 . 2 . 1 ,     Belanja Pegawai   ,650000,    
1.08 . 1.20.03 . 19 . 10 . 5 . 2 . 1 . 01 ,      Honorarium PNS  ,650000,    
1.08 . 1.20.03 . 19 . 10 . 5 . 2 . 1 . 01 . 02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,650000," APBD   
 Honor Pejabat Pengadaan Barang dan Jasa  PPK 1 OK x 350.000,00 = 350.000,00
Pejabat Pengadaan Barang Jasa 1 OK x 300.000,00 = 300.000,00"
1.08 . 1.20.03 . 19 . 10 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,73070000,    
1.08 . 1.20.03 . 19 . 10 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,242500,    
1.08 . 1.20.03 . 19 . 10 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,242500," APBD    
Belanja Alat Tulis Kantor  1 LS x 242.500,00 = 242.500,00"
1.08 . 1.20.03 . 19 . 10 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,312500,    
1.08 . 1.20.03 . 19 . 10 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,312500," APBD   
 Belanja Penggandaan  
Belanja Fotocopy 2,500 lbr x 125,00 = 312.500,00"
1.08 . 1.20.03 . 19 . 10 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,1425000,    
1.08 . 1.20.03 . 19 . 10 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1425000," APBD   
 Belanja makanan dan minuman rapat  
Belanja snack rapat 50 org x 8.500,00 = 425.000,00
Belanja makan rapat 50 org x 20.000,00 = 1.000.000,00"
1.08 . 1.20.03 . 19 . 10 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,23090000,    
1.08 . 1.20.03 . 19 . 10 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,23090000," APBD  
  Belanja perjalanan dinas luar daerah  
Belanja perjalanan dinas dalam daerah 1 ls x 23.090.000,00 = 23.090.000,00"
1.08 . 1.20.03 . 19 . 10 . 5 . 2 . 2 . 21 ,      Belanja Jasa Konsultansi  ,48000000,    
1.08 . 1.20.03 . 19 . 10 . 5 . 2 . 2 . 21 . 02 ,Belanja Jasa Konsultansi Perencanaan ,48000000," APBD   
 Belanja jasa konsultasi perencanaan  Penyusunan data base potensi SDA Kab. Bantul 1 pkt x 48.000.000,00 = 48.000.000,00"
2.05 . 1.20.03 . 20 ,   Program pengembangan budidaya perikanan     ,14480000,    
2.05 . 1.20.03 . 20 . 28 ,    Evaluasi Kebijakan Program Pengembangan Perikanan Budidaya    ,14480000,"  Sumber Dana : APBD 
 Lokasi Kegiatan : Kabupaten Bantul  "
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,14480000,    
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,355000,    
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,355000," APBD    
Belanja Alat Tulis Kantor  1 ls x 355.000,00 = 355.000,00"
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 . 02 ,      Belanja Bahan/Material  ,2250000,    
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 . 02 . 12 ,Belanja alat-alat/perlengkapan ,2250000," APBD    
Belanja alat perlengkapan  
Belanja alat perlengkapan pelatihan 75 buah x 30.000,00 = 2.250.000,00"
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 . 03 ,      Belanja Jasa Kantor  ,200000,    
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 . 03 . 14 ,Belanja Dekorasi ,200000," APBD  
  Belanja dekorasi
 Belanja banner 1 buah x 200.000,00 = 200.000,00"
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,625000,    
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,625000," APBD   
 Belanja penggandaan 
 Belanja fotocopy 5,000 lbr x 125,00 = 625.000,00"
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,4300000,    
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,700000," APBD 
   Belanja makan dan minum rapat  
Belanja makan rapat 35 org x 20.000,00 = 700.000,00"
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,3600000," APBD  
  Belanja makan minum pelaksanaan kegiatan  
Belanja makan minum pelaksanaan 90 org x 40.000,00 = 3.600.000,00"
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 . 35 ,"      Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan  ",6750000,    
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,4500000," APBD    
Belanja jasa nara sumber  Jasa nara sumber 2 JPL x 500.000,00 = 1.000.000,00
Jasa nara sumber 8 JPL x 250.000,00 = 2.000.000,00
Jasa moderator 10 JPL x 150.000,00 = 1.500.000,00"
2.05 . 1.20.03 . 20 . 28 . 5 . 2 . 2 . 35 . 05 ,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi ,2250000," APBD
    Jasa peserta  75 org x 30.000,00 = 2.250.000,00"
1.06 . 1.20.03 . 21 ,   Program perencanaan pembangunan daerah     ,1550000,    
1.06 . 1.20.03 . 21 . 33 ,    Penyusunan Rencana Kerja (Renja) SKPD    ,1550000,"  Sumber Dana : APBD 
 Lokasi Kegiatan : Kabupaten Bantul
  Keluaran : Terlaksananya Penyusunan Renja Bagian KPPD Tahun 2017  
Target : 1 Dokumen  "
1.06 . 1.20.03 . 21 . 33 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,1550000,    
1.06 . 1.20.03 . 21 . 33 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,125000,    
1.06 . 1.20.03 . 21 . 33 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,125000," APBD  
  Belanja Alat Tulis Kantor  1 ls x 125.000,00 = 125.000,00"
1.06 . 1.20.03 . 21 . 33 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,225000,    
1.06 . 1.20.03 . 21 . 33 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,225000," APBD  
  Belanja Penggandaan  Belanja fotocopy 1,800 lbr x 125,00 = 225.000,00"
1.06 . 1.20.03 . 21 . 33 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,1200000,    
1.06 . 1.20.03 . 21 . 33 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1200000," APBD    
Belanja makanan dan minuman rapat  
Belanja makan rapat 60 org x 20.000,00 = 1.200.000,00"
1.05 . 1.20.03 . 26 ,   Program Penataan Peraturan Perundang-Undangan     ,140210000,    
1.05 . 1.20.03 . 26 . 06 ,"    Kajian peraturan perundang-undangan daerah terhadap peraturan perundang-undangan yang baru, lebih tinggi dan keserasian antar peraturan peundang-undangan daerah    ",140210000,"  Sumber Dana : APBD
  Lokasi Kegiatan : Kabupaten Bantul  
Keluaran : Rekomendasi dan penyusunan draft produk hukum terkait tugas dan fungsi Bagian KPPD 
 Target : 5 draft rancangan produk hukum  "
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 1 ,     Belanja Pegawai   ,875000,    
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 1 . 01 ,      Honorarium PNS  ,875000,    
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 1 . 01 . 02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,875000," APBD    
Honorarium Tim Pengadaan Barang dan Jasa 
 Honor PPK 1 ok x 350.000,00 = 350.000,00
Honor Pejabat Pengadaan 1 ok x 300.000,00 = 300.000,00
Honor Pejabat Penerima 1 ok x 225.000,00 = 225.000,00"
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,139335000,    
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,655000,    
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,655000," APBD 
   Belanja Alat Tulis Kantor  1 ls x 655.000,00 = 655.000,00"
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 2 . 02 ,      Belanja Bahan/Material  ,4500000,    
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 2 . 02 . 12 ,Belanja alat-alat/perlengkapan ,4500000," APBD    
Belanja Alat alat Perlengkapan 3 kali Public hearing  
Alat alat perlengkapan 150 buah x 30.000,00 = 4.500.000,00"
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,3000000,    
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,3000000," APBD    
Belanja Fotocopy 3 kali Public hearing  
Belanja Fotocopy 24,000 lbr x 125,00 = 3.000.000,00"
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,19630000,    
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,14080000," APBD   
 Belanja makanan dan minuman rapat penyusunan 3 raperda 
 Belanja makan rapat penyusunan 3 raperda 384 ok x 20.000,00 = 7.680.000,00
Belanja makan rapat penyusunan 2 raperbup 320 ok x 20.000,00 = 6.400.000,00"
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,5550000," APBD   
 Belanja makan minum pelaksanaan public hearing  150 ok x 37.000,00 = 5.550.000,00"
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,58950000,    
1.05 . 1.20.03 . 26 . 06 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,1350000," APBD   
 Belanja Perjalanan Dinas Dalam Daerah  GOl.IV,III,II 18 oh x 75.000,00 = 1.350.000,00"
